state,state_po,county_name,percent_republican
LOUISIANA,LA,EAST CARROLL,0.360326641714869
LOUISIANA,LA,EAST FELICIANA,0.5545708026289584
LOUISIANA,LA,EVANGELINE,0.6961429915333961
LOUISIANA,LA,FRANKLIN,0.7109801353416285
LOUISIANA,LA,GRANT,0.8398140800362771
LOUISIANA,LA,IBERIA,0.6440808528994885
LOUISIANA,LA,IBERVILLE,0.45627376425855515
LOUISIANA,LA,JACKSON,0.692524115755627
LOUISIANA,LA,JEFFERSON,0.5527337190801535
LOUISIANA,LA,JEFFERSON DAVIS,0.7547103733277299
LOUISIANA,LA,LAFAYETTE,0.6457676391769174
LOUISIANA,LA,LAFOURCHE,0.7674150558290311
LOUISIANA,LA,LA SALLE,0.8884152839092708
LOUISIANA,LA,LINCOLN,0.5764100915956933
LOUISIANA,LA,LIVINGSTON,0.8457301229863156
LOUISIANA,LA,MADISON,0.4072273879966188
LOUISIANA,LA,MOREHOUSE,0.5485993925075937
LOUISIANA,LA,NATCHITOCHES,0.5395583899885686
LOUISIANA,LA,ORLEANS,0.14650326876221262
LOUISIANA,LA,OUACHITA,0.6135818986429863
LOUISIANA,LA,PLAQUEMINES,0.6526056937482266
LOUISIANA,LA,POINTE COUPEE,0.577246832752317
LOUISIANA,LA,RAPIDES,0.6476672999788896
LOUISIANA,LA,RED RIVER,0.5407055630936228
LOUISIANA,LA,RICHLAND,0.6551005522559133
LOUISIANA,LA,SABINE,0.8050475120057219
LOUISIANA,LA,ST. BERNARD,0.6472968700600695
LOUISIANA,LA,ST. CHARLES,0.6345830788026878
LOUISIANA,LA,ST. HELENA,0.4186787391012743
LOUISIANA,LA,ST. JAMES,0.45146876292925114
LOUISIANA,LA,ST. JOHN THE BAPTIST,0.3648941811695512
LOUISIANA,LA,ST. LANDRY,0.5495910148335292
LOUISIANA,LA,ST. MARTIN,0.6552621359223301
LOUISIANA,LA,ST. MARY,0.6276609695327184
LOUISIANA,LA,ST. TAMMANY,0.7308749758826935
LOUISIANA,LA,TANGIPAHOA,0.6478746947496947
LOUISIANA,LA,TENSAS,0.4638932496075353
LOUISIANA,LA,TERREBONNE,0.726763258611263
LOUISIANA,LA,UNION,0.731778960895906
LOUISIANA,LA,VERMILION,0.7827325218476904
LOUISIANA,LA,VERNON,0.8098959898995972
LOUISIANA,LA,WASHINGTON,0.6740390809534035
LOUISIANA,LA,WEBSTER,0.6360980986497657
LOUISIANA,LA,WEST BATON ROUGE,0.544918187539333
LOUISIANA,LA,WEST CARROLL,0.8342088674091196
LOUISIANA,LA,WEST FELICIANA,0.5845835488877392
LOUISIANA,LA,WINN,0.7231638418079096
MAINE,ME,ANDROSCOGGIN,0.5076707253466665
MAINE,ME,AROOSTOOK,0.5532951534319173
MAINE,ME,CUMBERLAND,0.3358728421934838
MAINE,ME,FRANKLIN,0.480228044638525
MAINE,ME,HANCOCK,0.42654839713663245
MAINE,ME,KENNEBEC,0.4784165055582407
MAINE,ME,KNOX,0.3952132025748477
MAINE,ME,LINCOLN,0.45235548528112357
MAINE,ME,OXFORD,0.5195346303003109
MAINE,ME,PENOBSCOT,0.516786689843556
MAINE,ME,PISCATAQUIS,0.5887606186016119
MAINE,ME,SAGADAHOC,0.4304219096965211
MAINE,ME,SOMERSET,0.5755448127685697
MAINE,ME,WALDO,0.45703967939401946
MAINE,ME,WASHINGTON,0.5556370302474793
MAINE,ME,YORK,0.44107145982463203
MARYLAND,MD,ALLEGANY,0.6938735564689763
MARYLAND,MD,ANNE ARUNDEL,0.4532084818998745
MARYLAND,MD,BALTIMORE,0.3826052902360488
MARYLAND,MD,CALVERT,0.5521430982112724
MARYLAND,MD,CAROLINE,0.6637851626160278
MARYLAND,MD,CARROLL,0.6338189182126992
MARYLAND,MD,CECIL,0.637699087675893
MARYLAND,MD,CHARLES,0.3271139036818513
MARYLAND,MD,DORCHESTER,0.5525779967159278
MARYLAND,MD,FREDERICK,0.4736109232397336
MARYLAND,MD,GARRETT,0.7691099850117764
MARYLAND,MD,HARFORD,0.5824705248668383
MARYLAND,MD,HOWARD,0.29276232636426974
MARYLAND,MD,KENT,0.48657818580979945
MARYLAND,MD,MONTGOMERY,0.1935878614998131
MARYLAND,MD,PRINCE GEORGE'S,0.08404779896768574
MARYLAND,MD,QUEEN ANNE'S,0.640689213135769
MARYLAND,MD,ST. MARY'S,0.5750772440913285
MARYLAND,MD,SOMERSET,0.5394949494949495
MARYLAND,MD,TALBOT,0.5217729771809468
MARYLAND,MD,WASHINGTON,0.6212665363458654
MARYLAND,MD,WICOMICO,0.5217289115566315
MARYLAND,MD,WORCESTER,0.6087079545856471
MARYLAND,MD,BALTIMORE CITY,0.10528316388334266
MASSACHUSETTS,MA,BARNSTABLE,0.40414008456470096
MASSACHUSETTS,MA,BERKSHIRE,0.25984908106106197
MASSACHUSETTS,MA,BRISTOL,0.42353560224775966
MASSACHUSETTS,MA,DUKES,0.21535385150408626
MASSACHUSETTS,MA,ESSEX,0.3588509692840671
MASSACHUSETTS,MA,FRANKLIN,0.27147235246352514
MASSACHUSETTS,MA,HAMPDEN,0.3873875648025522
MASSACHUSETTS,MA,HAMPSHIRE,0.26266936689329284
MASSACHUSETTS,MA,MIDDLESEX,0.2803360568546772
MASSACHUSETTS,MA,NANTUCKET,0.2953481111458008
MASSACHUSETTS,MA,NORFOLK,0.33112716491224187
MASSACHUSETTS,MA,PLYMOUTH,0.4323154577442358
MASSACHUSETTS,MA,SUFFOLK,0.16331164309243024
MASSACHUSETTS,MA,WORCESTER,0.4109459089665238
MICHIGAN,MI,ALCONA,0.6777992900935785
MICHIGAN,MI,ALGER,0.5721558211598052
MICHIGAN,MI,ALLEGAN,0.6127523034453088
MICHIGAN,MI,ALPENA,0.6184514899986393
MICHIGAN,MI,ANTRIM,0.6235458695332057
MICHIGAN,MI,ARENAC,0.6431912681912682
MICHIGAN,MI,BARAGA,0.6183381088825215
MICHIGAN,MI,BARRY,0.6331234132348578
MICHIGAN,MI,BAY,0.53472261547464
MICHIGAN,MI,BENZIE,0.54155260070395
MICHIGAN,MI,BERRIEN,0.536532881675945
MICHIGAN,MI,BRANCH,0.6672705655890845
MICHIGAN,MI,CALHOUN,0.5346847305694203
MICHIGAN,MI,CASS,0.6303606992697499
MICHIGAN,MI,CHARLEVOIX,0.5945575433545822
MICHIGAN,MI,CHEBOYGAN,0.6350936220011703
MICHIGAN,MI,CHIPPEWA,0.5901915113871635
MICHIGAN,MI,CLARE,0.6352229442079319
MICHIGAN,MI,CLINTON,0.5321854630426762
MICHIGAN,MI,CRAWFORD,0.636177673874927
MICHIGAN,MI,DELTA,0.6013951979234263
MICHIGAN,MI,DICKINSON,0.6517280668439043
MICHIGAN,MI,EATON,0.4910798456092919
MICHIGAN,MI,EMMET,0.5646207850228699
MICHIGAN,MI,GENESEE,0.428816685006317
MICHIGAN,MI,GLADWIN,0.6513790891597178
MICHIGAN,MI,GOGEBIC,0.5482330468003821
MICHIGAN,MI,GRAND TRAVERSE,0.5313729671053907
MICHIGAN,MI,GRATIOT,0.6000607348921956
MICHIGAN,MI,HILLSDALE,0.7068706118355065
MICHIGAN,MI,HOUGHTON,0.5424347158218126
MICHIGAN,MI,HURON,0.6717346233586731
MICHIGAN,MI,INGHAM,0.3345178361725816
MICHIGAN,MI,IONIA,0.6194607879645491
MICHIGAN,MI,IOSCO,0.6245789985779507
MICHIGAN,MI,IRON,0.6218274111675127
MICHIGAN,MI,ISABELLA,0.48590107120352866
MICHIGAN,MI,JACKSON,0.5711066779568581
MICHIGAN,MI,KALAMAZOO,0.4040728746862604
MICHIGAN,MI,KALKASKA,0.6924034869240349
MICHIGAN,MI,KENT,0.48081665498533344
MICHIGAN,MI,KEWEENAW,0.5676429567642957
MICHIGAN,MI,LAKE,0.5929054054054054
MICHIGAN,MI,LAPEER,0.6647854281477547
MICHIGAN,MI,LEELANAU,0.49054685911770685
MICHIGAN,MI,LENAWEE,0.5753281525501208
MICHIGAN,MI,LIVINGSTON,0.6204069295146695
MICHIGAN,MI,LUCE,0.680884063590539
MICHIGAN,MI,MACKINAC,0.6140724946695096
MICHIGAN,MI,MACOMB,0.5357943488380967
MICHIGAN,MI,MANISTEE,0.5488530835780617
MICHIGAN,MI,MARQUETTE,0.44414119359534204
MICHIGAN,MI,MASON,0.5791624106230848
MICHIGAN,MI,MECOSTA,0.6002446411929171
MICHIGAN,MI,MENOMINEE,0.6223997028231798
MICHIGAN,MI,MIDLAND,0.5610031524961182
MICHIGAN,MI,MISSAUKEE,0.7360940276069428
MICHIGAN,MI,MONROE,0.5828909428979493
MICHIGAN,MI,MONTCALM,0.6353865233567589
MICHIGAN,MI,MONTMORENCY,0.6983429826312637
MICHIGAN,MI,MUSKEGON,0.46264470853396167
MICHIGAN,MI,NEWAYGO,0.6701855123674911
MICHIGAN,MI,OAKLAND,0.4351443093284222
MICHIGAN,MI,OCEANA,0.6058675607711651
MICHIGAN,MI,OGEMAW,0.6572638875517474
MICHIGAN,MI,ONTONAGON,0.603035610040864
MICHIGAN,MI,OSCEOLA,0.6914883589405222
MICHIGAN,MI,OSCODA,0.6980112938865701
MICHIGAN,MI,OTSEGO,0.6592758015632477
MICHIGAN,MI,OTTAWA,0.6198032704191012
MICHIGAN,MI,PRESQUE ISLE,0.6217788861180382
MICHIGAN,MI,ROSCOMMON,0.6242619431025228
MICHIGAN,MI,SAGINAW,0.48207167090754877
MICHIGAN,MI,ST. CLAIR,0.6288347884055742
MICHIGAN,MI,ST. JOSEPH,0.6265100812392137
MICHIGAN,MI,SANILAC,0.6985297937555197
MICHIGAN,MI,SCHOOLCRAFT,0.6153105440539239
MICHIGAN,MI,SHIAWASSEE,0.5637477646506992
MICHIGAN,MI,TUSCOLA,0.6629710032563189
MICHIGAN,MI,VAN BUREN,0.5376570295125324
MICHIGAN,MI,WASHTENAW,0.26848837085980337
MICHIGAN,MI,WAYNE,0.2943967767067179
MICHIGAN,MI,WEXFORD,0.6536802196365538
MINNESOTA,MN,AITKIN,0.5975517278734699
MINNESOTA,MN,ANOKA,0.5024763401845411
MINNESOTA,MN,BECKER,0.631750087097898
MINNESOTA,MN,BELTRAMI,0.5000463735856057
MINNESOTA,MN,BENTON,0.6417389570246286
MINNESOTA,MN,BIG STONE,0.5836660617059891
MINNESOTA,MN,BLUE EARTH,0.4663769237638794
MINNESOTA,MN,BROWN,0.6319761956600625
MINNESOTA,MN,CARLTON,0.4480808302674208
MINNESOTA,MN,CARVER,0.5216891697787992
MINNESOTA,MN,CASS,0.623913994624664
MINNESOTA,MN,CHIPPEWA,0.6049501767920283
MINNESOTA,MN,CHISAGO,0.6100635172687574
MINNESOTA,MN,CLAY,0.46067759711545003
MINNESOTA,MN,CLEARWATER,0.6890459363957597
MINNESOTA,MN,COOK,0.34050073637702505
MINNESOTA,MN,COTTONWOOD,0.6430693934626813
MINNESOTA,MN,CROW WING,0.6218123988616706
MINNESOTA,MN,DAKOTA,0.43027566539923956
MINNESOTA,MN,DODGE,0.6126337525811901
MINNESOTA,MN,DOUGLAS,0.6410833142070231
MINNESOTA,MN,FARIBAULT,0.6285752833243389
MINNESOTA,MN,FILLMORE,0.5672546359113523
MINNESOTA,MN,FREEBORN,0.5487508566444458
MINNESOTA,MN,GOODHUE,0.545981257533927
MINNESOTA,MN,GRANT,0.594010941549093
MINNESOTA,MN,HENNEPIN,0.2820242449376964
MINNESOTA,MN,HOUSTON,0.5296114673708034
MINNESOTA,MN,HUBBARD,0.6311169056931769
MINNESOTA,MN,ISANTI,0.6487913970308337
MINNESOTA,MN,ITASCA,0.541038525963149
MINNESOTA,MN,JACKSON,0.6580962800875274
MINNESOTA,MN,KANABEC,0.6395988748929925
MINNESOTA,MN,KANDIYOHI,0.5872221201543266
MINNESOTA,MN,KITTSON,0.5656184486373166
MINNESOTA,MN,KOOCHICHING,0.5608989470375609
MINNESOTA,MN,LAC QUI PARLE,0.594041450777202
MINNESOTA,MN,LAKE,0.449624290752952
MINNESOTA,MN,LAKE OF THE WOODS,0.6868867082961642
MINNESOTA,MN,LE SUEUR,0.6133190835615523
MINNESOTA,MN,LINCOLN,0.639615766810202
MINNESOTA,MN,LYON,0.5940237413016782
MINNESOTA,MN,MCLEOD,0.646301908863721
MINNESOTA,MN,MAHNOMEN,0.4746168582375479
MINNESOTA,MN,MARSHALL,0.6659746730330081
MINNESOTA,MN,MARTIN,0.670591586743899
MINNESOTA,MN,MEEKER,0.6598273896759486
MINNESOTA,MN,MILLE LACS,0.6407006222631942
MINNESOTA,MN,MORRISON,0.7337913023731123
MINNESOTA,MN,MOWER,0.49805249788314987
MINNESOTA,MN,MURRAY,0.6371036846615252
MINNESOTA,MN,NICOLLET,0.46620986903906725
MINNESOTA,MN,NOBLES,0.6138785912882299
MINNESOTA,MN,NORMAN,0.5210058264336094
MINNESOTA,MN,OLMSTED,0.44513222428833504
MINNESOTA,MN,OTTER TAIL,0.6442769230769231
MINNESOTA,MN,PENNINGTON,0.5956813104988831
MINNESOTA,MN,PINE,0.5930779813192383
MINNESOTA,MN,PIPESTONE,0.6942595673876872
MINNESOTA,MN,POLK,0.606853203568532
MINNESOTA,MN,POPE,0.6002532046209843
MINNESOTA,MN,RAMSEY,0.259549027432517
MINNESOTA,MN,RED LAKE,0.6065922381711856
MINNESOTA,MN,REDWOOD,0.6749441597687558
MINNESOTA,MN,RENVILLE,0.6429134893505127
MINNESOTA,MN,RICE,0.47557254261319853
MINNESOTA,MN,ROCK,0.6387683405662327
MINNESOTA,MN,ROSEAU,0.6984879548949257
MINNESOTA,MN,SAINT LOUIS,0.39698635498389995
MINNESOTA,MN,SCOTT,0.5324341254714844
MINNESOTA,MN,SHERBURNE,0.6431456206118096
MINNESOTA,MN,SIBLEY,0.6679958837149472
MINNESOTA,MN,STEARNS,0.5982636445873957
MINNESOTA,MN,STEELE,0.583867772042338
MINNESOTA,MN,STEVENS,0.5185253797702853
MINNESOTA,MN,SWIFT,0.5933119743692431
MINNESOTA,MN,TODD,0.7074960393562911
MINNESOTA,MN,TRAVERSE,0.5834260289210234
MINNESOTA,MN,WABASHA,0.5906862745098039
MINNESOTA,MN,WADENA,0.6975771560426882
MINNESOTA,MN,WASECA,0.618149797990262
MINNESOTA,MN,WASHINGTON,0.4466876971608833
MINNESOTA,MN,WATONWAN,0.5538215286114446
MINNESOTA,MN,WILKIN,0.6447607510599637
MINNESOTA,MN,WINONA,0.4649075707601442
MINNESOTA,MN,WRIGHT,0.6215921169812405
MINNESOTA,MN,YELLOW MEDICINE,0.6410159211523881
MISSISSIPPI,MS,ADAMS,0.42454466608846486
MISSISSIPPI,MS,ALCORN,0.7994994250152202
MISSISSIPPI,MS,AMITE,0.6083687943262411
MISSISSIPPI,MS,ATTALA,0.5931443798449613
MISSISSIPPI,MS,BENTON,0.5609269872913033
MISSISSIPPI,MS,BOLIVAR,0.33203125
MISSISSIPPI,MS,CALHOUN,0.6863664790494058
MISSISSIPPI,MS,CARROLL,0.6872286541244573
MISSISSIPPI,MS,CHICKASAW,0.5230671736375159
MISSISSIPPI,MS,CHOCTAW,0.6858548585485855
MISSISSIPPI,MS,CLAIBORNE,0.12640449438202248
MISSISSIPPI,MS,CLARKE,0.6593505326658965
MISSISSIPPI,MS,CLAY,0.41487553733879834
MISSISSIPPI,MS,COAHOMA,0.2722172351885099
MISSISSIPPI,MS,COPIAH,0.4701124634108766
MISSISSIPPI,MS,COVINGTON,0.616842583134718
MISSISSIPPI,MS,DESOTO,0.6558946647385646
MISSISSIPPI,MS,FORREST,0.5509193272519954
MISSISSIPPI,MS,FRANKLIN,0.6342657342657343
MISSISSIPPI,MS,GEORGE,0.8791830957436053
MISSISSIPPI,MS,GREENE,0.8074129260569939
MISSISSIPPI,MS,GRENADA,0.5678683534671359
MISSISSIPPI,MS,HANCOCK,0.7830696830526733
MISSISSIPPI,MS,HARRISON,0.6373730513480643
MISSISSIPPI,MS,HINDS,0.26694901828244316
MISSISSIPPI,MS,HOLMES,0.16208519068845964
MISSISSIPPI,MS,HUMPHREYS,0.27063249470961676
MISSISSIPPI,MS,ISSAQUENA,0.4263233190271817
MISSISSIPPI,MS,ITAWAMBA,0.8698777857656362
MISSISSIPPI,MS,JACKSON,0.678455423971594
MISSISSIPPI,MS,JASPER,0.47646017699115045
MISSISSIPPI,MS,JEFFERSON,0.12694300518134716
MISSISSIPPI,MS,JEFFERSON DAVIS,0.3953823953823954
MISSISSIPPI,MS,JONES,0.7101086343115124
MISSISSIPPI,MS,KEMPER,0.3832722569519293
MISSISSIPPI,MS,LAFAYETTE,0.5534796110573741
MISSISSIPPI,MS,LAMAR,0.7624837345478205
MISSISSIPPI,MS,LAUDERDALE,0.6012675388056666
MISSISSIPPI,MS,LAWRENCE,0.6428346951602766
MISSISSIPPI,MS,LEAKE,0.5659841401349273
MISSISSIPPI,MS,LEE,0.6751131771640385
MISSISSIPPI,MS,LEFLORE,0.2883303411131059
MISSISSIPPI,MS,LINCOLN,0.6943987362601198
MISSISSIPPI,MS,LOWNDES,0.5189051808406647
MISSISSIPPI,MS,MADISON,0.5675474880526886
MISSISSIPPI,MS,MARION,0.6701445309159326
MISSISSIPPI,MS,MARSHALL,0.4438978367814543
MISSISSIPPI,MS,MONROE,0.6400780659783429
MISSISSIPPI,MS,MONTGOMERY,0.5640512409927942
MISSISSIPPI,MS,NESHOBA,0.7276603809343315
MISSISSIPPI,MS,NEWTON,0.6937910574274211
MISSISSIPPI,MS,NOXUBEE,0.21528525296017223
MISSISSIPPI,MS,OKTIBBEHA,0.4731847274332377
MISSISSIPPI,MS,PANOLA,0.494490175252257
MISSISSIPPI,MS,PEARL RIVER,0.8125942512452589
MISSISSIPPI,MS,PERRY,0.7612297496318114
MISSISSIPPI,MS,PIKE,0.49104843654199876
MISSISSIPPI,MS,PONTOTOC,0.7960566851509551
MISSISSIPPI,MS,PRENTISS,0.7747163695299838
MISSISSIPPI,MS,QUITMAN,0.2974739970282318
MISSISSIPPI,MS,RANKIN,0.7516250318633698
MISSISSIPPI,MS,SCOTT,0.5818285497053792
MISSISSIPPI,MS,SHARKEY,0.31598173515981737
MISSISSIPPI,MS,SIMPSON,0.6474297223925037
MISSISSIPPI,MS,SMITH,0.7772387570473318
MISSISSIPPI,MS,STONE,0.7531582682753726
MISSISSIPPI,MS,SUNFLOWER,0.2911023129818712
MISSISSIPPI,MS,TALLAHATCHIE,0.4194207836456559
MISSISSIPPI,MS,TATE,0.6446202803818698
MISSISSIPPI,MS,TIPPAH,0.7839740119112074
MISSISSIPPI,MS,TISHOMINGO,0.8560506510572213
MISSISSIPPI,MS,TUNICA,0.23913652929632745
MISSISSIPPI,MS,UNION,0.8033228949199722
MISSISSIPPI,MS,WALTHALL,0.5862118803295274
MISSISSIPPI,MS,WARREN,0.5030387309435517
MISSISSIPPI,MS,WASHINGTON,0.3116790490341753
MISSISSIPPI,MS,WAYNE,0.6240233357641422
MISSISSIPPI,MS,WEBSTER,0.7843756164924048
MISSISSIPPI,MS,WILKINSON,0.31247036510194404
MISSISSIPPI,MS,WINSTON,0.552865668280599
MISSISSIPPI,MS,YALOBUSHA,0.5555372716801054
MISSISSIPPI,MS,YAZOO,0.45660377358490567
MISSOURI,MO,ADAIR,0.589673381576374
MISSOURI,MO,ANDREW,0.7292122538293216
MISSOURI,MO,ATCHISON,0.7562408223201175
MISSOURI,MO,AUDRAIN,0.6938674088062817
MISSOURI,MO,BARRY,0.7824717562478604
MISSOURI,MO,BARTON,0.8349890553965315
MISSOURI,MO,BATES,0.7479745731023308
MISSOURI,MO,BENTON,0.7745919243986255
MISSOURI,MO,BOLLINGER,0.8504228329809725
MISSOURI,MO,BOONE,0.43163065770019554
MISSOURI,MO,BUCHANAN,0.5978855267954793
MISSOURI,MO,BUTLER,0.7908917086737355
MISSOURI,MO,CALDWELL,0.7495361781076066
MISSOURI,MO,CALLAWAY,0.6803001094148908
MISSOURI,MO,CAMDEN,0.7525983832282136
MISSOURI,MO,CAPE GIRARDEAU,0.7294400345591014
MISSOURI,MO,CARROLL,0.7979821141939922
MISSOURI,MO,CARTER,0.8171589310829818
MISSOURI,MO,CASS,0.6491076681702295
MISSOURI,MO,CEDAR,0.7985050890585241
MISSOURI,MO,CHARITON,0.7432602670697909
MISSOURI,MO,CHRISTIAN,0.7451301437480436
MISSOURI,MO,CLARK,0.7645412130637637
MISSOURI,MO,CLAY,0.5216744118501307
MISSOURI,MO,CLINTON,0.6923001567398119
MISSOURI,MO,COLE,0.6586396960453791
MISSOURI,MO,COOPER,0.7042324067117456
MISSOURI,MO,CRAWFORD,0.7966171617161716
MISSOURI,MO,DADE,0.8058719311566692
MISSOURI,MO,DALLAS,0.7909566617469476
MISSOURI,MO,DAVIESS,0.770108544391873
MISSOURI,MO,DEKALB,0.7705703090988245
MISSOURI,MO,DENT,0.8246208216757474
MISSOURI,MO,DOUGLAS,0.8229822982298229
MISSOURI,MO,DUNKLIN,0.7587445641898279
MISSOURI,MO,FRANKLIN,0.7070021750843095
MISSOURI,MO,GASCONADE,0.7615849563465413
MISSOURI,MO,GENTRY,0.7571475517581334
MISSOURI,MO,GREENE,0.6038411836169341
MISSOURI,MO,GRUNDY,0.8032482598607888
MISSOURI,MO,HARRISON,0.8037408511791814
MISSOURI,MO,HENRY,0.7171092641394688
MISSOURI,MO,HICKORY,0.7497883149872989
MISSOURI,MO,HOLT,0.8178343949044586
MISSOURI,MO,HOWARD,0.6731717337715695
MISSOURI,MO,HOWELL,0.7959323975938126
MISSOURI,MO,IRON,0.743265401733427
MISSOURI,MO,JACKSON,0.5283912855287837
MISSOURI,MO,JASPER,0.7256963125439722
MISSOURI,MO,JEFFERSON,0.6498239801201077
MISSOURI,MO,JOHNSON,0.6492049971607041
MISSOURI,MO,KNOX,0.7572192513368984
MISSOURI,MO,LACLEDE,0.8025045168525325
MISSOURI,MO,LAFAYETTE,0.6921138825900731
MISSOURI,MO,LAWRENCE,0.7830690996111277
MISSOURI,MO,LEWIS,0.7504488330341114
MISSOURI,MO,LINCOLN,0.727465747936864
MISSOURI,MO,LINN,0.7316985860032218
MISSOURI,MO,LIVINGSTON,0.7598504905777916
MISSOURI,MO,MCDONALD,0.8006551807813638
MISSOURI,MO,MACON,0.7607925469098543
MISSOURI,MO,MADISON,0.770907724112009
MISSOURI,MO,MARIES,0.7913333333333333
MISSOURI,MO,MARION,0.7280105116710466
MISSOURI,MO,MERCER,0.8515759312320917
MISSOURI,MO,MILLER,0.8133321653819201
MISSOURI,MO,MISSISSIPPI,0.6964596633778294
MISSOURI,MO,MONITEAU,0.7828696925329429
MISSOURI,MO,MONROE,0.7601058710298364
MISSOURI,MO,MONTGOMERY,0.7601768281451464
MISSOURI,MO,MORGAN,0.7663530211994105
MISSOURI,MO,NEW MADRID,0.7163245888269675
MISSOURI,MO,NEWTON,0.7724949259565511
MISSOURI,MO,NODAWAY,0.6745612180164939
MISSOURI,MO,OREGON,0.7864181662382177
MISSOURI,MO,OSAGE,0.8259520451339916
MISSOURI,MO,OZARK,0.8077691453940067
MISSOURI,MO,PEMISCOT,0.6577069852331177
MISSOURI,MO,PERRY,0.7903890160183067
MISSOURI,MO,PETTIS,0.7073049527911214
MISSOURI,MO,PHELPS,0.6850105104295802
MISSOURI,MO,PIKE,0.7144405310214034
MISSOURI,MO,PLATTE,0.5304899253349699
MISSOURI,MO,POLK,0.7584102303276902
MISSOURI,MO,PULASKI,0.7322064056939501
MISSOURI,MO,PUTNAM,0.8252344416027281
MISSOURI,MO,RALLS,0.7537030003797949
MISSOURI,MO,RANDOLPH,0.7303327189834126
MISSOURI,MO,RAY,0.6536019873033397
MISSOURI,MO,REYNOLDS,0.7919684002633312
MISSOURI,MO,RIPLEY,0.8186097031136857
MISSOURI,MO,ST. CHARLES,0.6052088256511032
MISSOURI,MO,ST. CLAIR,0.7561555075593952
MISSOURI,MO,STE. GENEVIEVE,0.648955012398158
MISSOURI,MO,ST. FRANCOIS,0.7064056939501779
MISSOURI,MO,ST. LOUIS COUNTY,0.3931841400929965
MISSOURI,MO,SALINE,0.6444899719646323
MISSOURI,MO,SCHUYLER,0.7773760330578512
MISSOURI,MO,SCOTLAND,0.7748983739837398
MISSOURI,MO,SCOTT,0.7630968938340288
MISSOURI,MO,SHANNON,0.7597336065573771
MISSOURI,MO,SHELBY,0.7754224270353303
MISSOURI,MO,STODDARD,0.8335715897976074
MISSOURI,MO,STONE,0.7942294923643387
MISSOURI,MO,SULLIVAN,0.7578439259855189
MISSOURI,MO,TANEY,0.777206038698703
MISSOURI,MO,TEXAS,0.8100584154801023
MISSOURI,MO,VERNON,0.7597395045935574
MISSOURI,MO,WARREN,0.7039406994424734
MISSOURI,MO,WASHINGTON,0.7593191122602887
MISSOURI,MO,WAYNE,0.8236958443854996
MISSOURI,MO,WEBSTER,0.7668876545421968
MISSOURI,MO,WORTH,0.7724665391969407
MISSOURI,MO,WRIGHT,0.8260869565217391
MISSOURI,MO,ST. LOUIS CITY,0.15879138050628472
MONTANA,MT,BEAVERHEAD,0.6914827799546298
MONTANA,MT,BIG HORN,0.4373377389662497
MONTANA,MT,BLAINE,0.47242921013412814
MONTANA,MT,BROADWATER,0.7494414299393553
MONTANA,MT,CARBON,0.6256050742780838
MONTANA,MT,CARTER,0.8625954198473282
MONTANA,MT,CASCADE,0.567874808365393
MONTANA,MT,CHOUTEAU,0.6450249711870918
MONTANA,MT,CUSTER,0.7053037608486017
MONTANA,MT,DANIELS,0.7588357588357588
MONTANA,MT,DAWSON,0.7590306355738454
MONTANA,MT,DEER LODGE,0.4191631003328578
MONTANA,MT,FALLON,0.8618598382749326
MONTANA,MT,FERGUS,0.7309931506849315
MONTANA,MT,FLATHEAD,0.6493311288140688
MONTANA,MT,GALLATIN,0.44226016834203535
MONTANA,MT,GARFIELD,0.9094707520891365
MONTANA,MT,GLACIER,0.3192118226600985
MONTANA,MT,GOLDEN VALLEY,0.770042194092827
MONTANA,MT,GRANITE,0.670793472144063
MONTANA,MT,HILL,0.5396431342125679
MONTANA,MT,JEFFERSON,0.6221328567173071
MONTANA,MT,JUDITH BASIN,0.7218543046357616
MONTANA,MT,LAKE,0.5712768378726956
MONTANA,MT,LEWIS AND CLARK,0.49002262312199085
MONTANA,MT,LIBERTY,0.7263267429760666
MONTANA,MT,LINCOLN,0.7212218649517685
MONTANA,MT,MCCONE,0.8132075471698114
MONTANA,MT,MADISON,0.6900376726663876
MONTANA,MT,MEAGHER,0.7461617195496417
MONTANA,MT,MINERAL,0.6610337972166997
MONTANA,MT,MISSOULA,0.37582554938094354
MONTANA,MT,MUSSELSHELL,0.8058172879967227
MONTANA,MT,PARK,0.5321081312105994
MONTANA,MT,PETROLEUM,0.8633540372670807
MONTANA,MT,PHILLIPS,0.7936434822662367
MONTANA,MT,PONDERA,0.6606683804627249
MONTANA,MT,POWDER RIVER,0.8395061728395061
MONTANA,MT,POWELL,0.7261989978525412
MONTANA,MT,PRAIRIE,0.806966618287373
MONTANA,MT,RAVALLI,0.6565880475261571
MONTANA,MT,RICHLAND,0.8022993225210429
MONTANA,MT,ROOSEVELT,0.4920591456736035
MONTANA,MT,ROSEBUD,0.6524761077324066
MONTANA,MT,SANDERS,0.7199731227952293
MONTANA,MT,SHERIDAN,0.6762942779291553
MONTANA,MT,SILVER BOW,0.387551665451009
MONTANA,MT,STILLWATER,0.751282577467679
MONTANA,MT,SWEET GRASS,0.757000474608448
MONTANA,MT,TETON,0.6806775407779172
MONTANA,MT,TOOLE,0.7349042709867453
MONTANA,MT,TREASURE,0.7923250564334086
MONTANA,MT,VALLEY,0.6928608115048793
MONTANA,MT,WHEATLAND,0.7420718816067653
MONTANA,MT,WIBAUX,0.8558225508317929
MONTANA,MT,YELLOWSTONE,0.5921166869248133
