state,county,infection_rate,percent_vac,percent_republican,date_stay_at_home_effective,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
OREGON,MULTNOMAH,0.0531730751487042,0.723,0.1702668233513654,2020-03-23,45.5468007647813,-122.414734163507,778193,1805.04706075061,23.6,13.7,8.2280863286,145.74859,75.0,78.18516862,7.8,70756.0,33255.0,8367.0,126979.0,25551.0,17.1,11.9,19.7
OREGON,POLK,0.0522390660393796,0.543,0.4700335029159945,2020-03-23,44.9035412672408,-123.413233645105,78470,105.90839931977,34.4,18.8,8.7410616266,57.35041,79.57,67.796157951,9.8,62389.0,24827.0,863.0,107977.0,25397.0,15.5,16.7,23.4
OREGON,SHERMAN,0.05,0.503,0.7197640117994101,2020-03-23,45.4052434078479,-120.689377642042,1705,2.07014430703054,28.6,28.1,7.0336391437,0.0,73.08,53.687315634,7.2,58838.0,32223.0,,89083.0,20500.0,17.7,24.3,16.1
OREGON,TILLAMOOK,0.0332149726290871,0.564,0.4736651452582772,2020-03-23,45.4637068578598,-123.712692423148,25552,23.179178161959,32.9,24.6,10.495927415,71.18771,80.99,55.072992701,7.4,52486.0,23688.0,427.0,90684.0,21028.0,15.4,22.9,19.2
OREGON,UMATILLA,0.1297626683771648,0.458,0.6181469000253651,2020-03-23,45.5918619329056,-118.736894530829,76582,23.8169949925258,35.1,24.6,10.495362667,45.4634,76.0,52.787881808,9.1,53917.0,21528.0,948.0,93222.0,20982.0,18.0,14.1,25.9
OREGON,UNION,0.0681945220793739,0.411,0.6501388032078964,2020-03-23,45.3102522065624,-118.008824803133,25758,12.6455717415934,38.2,20.8,7.8193131155,72.45824,85.71,61.131043909,6.6,50616.0,25458.0,359.0,93968.0,20772.0,18.6,18.4,22.1
OREGON,WALLOWA,0.0364872364039955,0.517,0.652313330279432,2020-03-23,45.5798971054961,-117.181064189389,6836,2.17298982841935,30.3,23.9,8.2882882883,127.64147,91.78,59.206798867,7.7,48137.0,24956.0,,97991.0,20017.0,14.6,26.8,18.3
OREGON,WASCO,0.0624016190690353,0.57,0.4875459712470745,2020-03-23,45.1600134050663,-121.16785680089,25657,10.7751009366589,28.4,21.9,11.04027818,86.99928,74.28,56.242878073,7.2,52269.0,22931.0,392.0,92438.0,23810.0,14.5,19.6,22.6
OREGON,WASHINGTON,0.0473061476881341,0.666,0.3090160159267843,2020-03-23,45.5600622902063,-123.098399927193,564088,778.843375232496,29.8,14.2,7.1683442302,90.66876,85.3,75.28208705,6.6,82819.0,33433.0,4158.0,143228.0,35258.0,11.1,11.8,24.3
OREGON,WHEELER,0.0397897897897897,0.501,0.7224938875305623,2020-03-23,44.7259980223845,-120.027518407552,1369,0.797775584850489,26.9,27.5,10.969976905,0.0,25.64,58.823529412,10.5,39579.0,22723.0,,68950.0,17208.0,20.2,35.8,11.5
OREGON,YAMHILL,0.049094304388422,0.55,0.4768937296166389,2020-03-23,45.232631402349,-123.308152624072,102217,142.781428443788,33.5,23.6,7.9943428339,65.26551,83.03,61.658787809,8.2,61776.0,26523.0,1187.0,112825.0,27072.0,15.7,15.6,23.2
PENNSYLVANIA,ADAMS,0.0968944461163587,0.427,0.6616900755964539,2020-04-01,39.871500214888,-77.2178776382755,101759,196.185607841766,35.6,26.7,7.4929335756,54.7217,91.387559809,57.325999,5.5,62877.0,28515.0,1210.0,113731.0,30259.0,9.4,18.3,20.7
PENNSYLVANIA,ALLEGHENY,0.085876756205568,0.611,0.3991299987386827,2020-04-01,40.4688365400948,-79.9811970262399,1230360,1685.24852074701,28.1,20.9,4.8607007458,109.23529,90.896309315,79.386394225,6.4,59881.0,33830.0,16701.0,118866.0,22983.0,12.7,17.4,19.1
PENNSYLVANIA,ARMSTRONG,0.0938441337761643,0.51,0.7427414763742172,2020-04-01,40.8123124644868,-79.4645312707341,67512,103.359602492159,42.3,30.8,5.7494184114,44.17903,88.888888889,56.13367467,7.7,49436.0,24634.0,1110.0,94582.0,21731.0,13.2,20.2,19.6
PENNSYLVANIA,BEAVER,0.0974019240036845,0.47,0.5763602206507042,2020-04-01,40.6822638917926,-80.3492991392148,169205,389.23409384466,33.2,27.2,4.920310269,42.73504,69.733333333,68.052741006,6.1,54823.0,28018.0,2692.0,105378.0,23959.0,10.8,19.7,19.8
PENNSYLVANIA,BEDFORD,0.1003800534580688,0.319,0.8271777298303508,2020-04-01,40.006552248285,-78.4902998704757,48852,48.2585952954656,30.3,25.4,6.9370072384,24.75248,91.766723842,48.36498923,6.2,50257.0,23632.0,687.0,88221.0,21303.0,14.2,20.5,20.6
PENNSYLVANIA,BERKS,0.1168119782317577,0.498,0.5278234506869145,2020-04-01,40.4163098065395,-75.9259859184889,414097,483.537997617195,36.4,25.8,7.5294689369,62.70133,86.612497582,58.353902804,8.2,62519.0,27844.0,4682.0,114612.0,26242.0,14.3,15.8,22.9
PENNSYLVANIA,BLAIR,0.1119273736138357,0.431,0.7127246899415396,2020-04-01,40.4809934396729,-78.3486149535339,125917,239.47717395697,30.8,25.8,5.7687716056,84.23986,90.492957746,56.957551216,5.8,49244.0,24466.0,1882.0,92276.0,20280.0,14.8,19.3,20.7
PENNSYLVANIA,BRADFORD,0.1025479502014157,0.333,0.7056558269799285,2020-04-01,41.7887054651629,-76.5153886629376,61808,53.8679252994148,37.5,32.1,7.8910907717,92.02504,91.176470588,50.910907833,5.4,50978.0,26255.0,857.0,95565.0,23365.0,12.4,19.3,22.2
PENNSYLVANIA,BUCKS,0.0990991134384898,0.552,0.4773814468322407,2020-04-01,40.3368761219179,-75.1067869198385,626220,1036.08916739464,26.9,18.0,5.2525386039,85.46315,93.571126463,73.601833753,6.2,88538.0,39958.0,6966.0,164279.0,37568.0,5.9,16.7,21.4
PENNSYLVANIA,BUTLER,0.0958142803149271,0.54,0.6637203696263559,2020-04-01,40.9117384197559,-79.9129908753615,185974,235.829683801225,31.1,21.3,4.5564876435,66.27189,94.048159927,74.199561915,5.2,67161.0,33406.0,2311.0,128186.0,29352.0,8.5,17.0,20.9
PENNSYLVANIA,CAMBRIA,0.1153296669534226,0.465,0.669996194824962,2020-04-01,40.495278105882,-78.7137240868337,137762,200.133195920974,27.1,26.1,5.3909282018,81.17005,93.318649046,62.496501539,8.3,45163.0,23993.0,2326.0,90498.0,19373.0,15.6,20.4,19.3
PENNSYLVANIA,CAMERON,0.0715088823926242,0.492,0.7268984446477584,2020-04-01,41.4367375995021,-78.2038832338302,4807,12.1318645738456,25.0,27.6,6.285206048,21.777,89.795918367,55.438596491,4.9,41770.0,25716.0,,77409.0,19450.0,12.7,23.8,17.6
PENNSYLVANIA,CARBON,0.101477049640086,0.52,0.6513413956074506,2020-04-01,40.9181846905045,-75.7088178571857,64330,168.641482965667,36.4,25.8,6.0362694301,45.41682,90.031152648,54.266927812,8.0,53901.0,25743.0,1051.0,97011.0,24128.0,12.1,19.5,19.8
PENNSYLVANIA,CENTRE,0.1057671582966407,0.518,0.4632295004464989,2020-04-01,40.9193196400585,-77.8199578170793,159178,143.420820707699,25.2,18.1,6.6754829807,75.61785,91.615180936,73.419797633,4.9,58258.0,27584.0,1033.0,115913.0,22611.0,19.1,12.4,15.4
PENNSYLVANIA,CHESTER,0.079603572646284,0.625,0.4319717261904762,2020-04-01,39.9731034669817,-75.7484783632351,512028,682.23669537171,22.2,16.8,6.2568458494,85.50086,90.93980344,76.379703535,5.3,99224.0,44299.0,4480.0,183346.0,41502.0,7.2,14.6,23.5
PENNSYLVANIA,CLARION,0.0846037775118372,0.377,0.7171941830624465,2020-04-01,41.1924078900897,-79.4209730679046,38939,64.8082952722504,33.2,27.2,7.8157991755,49.40455,91.125541126,56.856502771,7.1,46284.0,22451.0,505.0,88048.0,19746.0,18.6,17.8,19.0
PENNSYLVANIA,CLEARFIELD,0.1112863541732382,0.425,0.7274955501736162,2020-04-01,41.000174831431,-78.4741445765248,81170,70.9108225398501,40.8,28.9,7.1391972673,52.70754,90.055248619,45.444290622,8.1,46706.0,21650.0,1127.0,86027.0,19813.0,14.8,18.9,18.8
PENNSYLVANIA,CLINTON,0.0977428038931455,0.385,0.651032869949331,2020-04-01,41.2340613684867,-77.6381621163485,39536,44.5233386162937,35.1,18.7,7.6298483425,51.28468,93.258426966,51.804185711,6.6,50999.0,22084.0,490.0,92871.0,21430.0,17.3,17.2,20.5
PENNSYLVANIA,COLUMBIA,0.0920663752232005,0.507,0.6378064333286099,2020-04-01,41.0487101158218,-76.4051933607901,66772,138.213811788368,31.7,31.7,5.78527276,53.085,88.318356868,61.373077764,5.3,50774.0,24155.0,883.0,95734.0,20565.0,15.3,17.3,18.0
PENNSYLVANIA,CRAWFORD,0.0911153387136797,0.415,0.666462178598101,2020-04-01,41.6847116686704,-80.1062553389755,87027,85.9695490440191,37.1,25.7,7.9814505885,67.3174,92.335766423,51.900623767,6.8,50805.0,23578.0,1290.0,89896.0,21911.0,14.5,18.3,21.5
PENNSYLVANIA,CUMBERLAND,0.083533962189683,0.553,0.5679798054548295,2020-04-01,40.1636344558976,-77.2655350733637,243838,447.00064613888,29.3,20.8,6.6032557113,92.37561,92.958370239,68.642074098,5.1,71695.0,33079.0,2729.0,124487.0,31576.0,8.6,17.1,20.4
PENNSYLVANIA,DAUPHIN,0.096062148983647,0.515,0.4650574607249831,2020-04-01,40.4154615668362,-76.7794624534194,271962,517.966109482925,33.5,23.6,6.6595234316,108.08458,79.609882965,63.167852063,6.2,57979.0,30068.0,3538.0,109646.0,26360.0,13.4,15.3,22.5
PENNSYLVANIA,DELAWARE,0.0945166008818749,0.546,0.3718224396406324,2020-04-01,39.9167067177933,-75.3990873674168,562316,3058.18948583173,26.9,19.8,5.5536854806,106.96021,88.886916386,69.957053851,7.5,71961.0,34857.0,6831.0,145395.0,29543.0,10.9,15.1,22.5
PENNSYLVANIA,ELK,0.0971581410899364,0.501,0.6949258283654512,2020-04-01,41.4252460601972,-78.6491491448209,31111,37.6026909807349,26.5,28.1,5.2928932501,49.67381,88.888888889,60.309527648,5.1,54876.0,25753.0,443.0,94779.0,23754.0,8.8,20.5,19.8
PENNSYLVANIA,ERIE,0.0800658441096215,0.51,0.4856847160795284,2020-04-01,41.9925986017487,-80.0328197040264,279133,349.259925913491,34.0,24.0,6.4467474785,79.04102,87.312652492,60.320686203,7.1,48453.0,25555.0,3856.0,98584.0,21275.0,16.7,15.7,22.0
PENNSYLVANIA,FAYETTE,0.1051100762721042,0.462,0.6433314114605613,2020-04-01,39.9198980644707,-79.6473507445573,134229,169.837365508549,39.7,35.2,6.2797401623,37.26122,84.615384615,50.326290625,7.8,50381.0,22863.0,2446.0,91271.0,17882.0,18.6,19.4,19.6
PENNSYLVANIA,FOREST,0.1989788878156478,0.65,0.7009579341940858,2020-04-01,41.5130014085159,-79.236024598595,7493,17.5369321485763,34.3,20.3,6.7923301917,,90.0,21.028849496,4.5,41750.0,13283.0,103.0,66229.0,19961.0,12.7,21.5,3.9
PENNSYLVANIA,FRANKLIN,0.1016403594212621,0.355,0.7137141300139106,2020-04-01,39.9274114570089,-77.7212838837856,152707,197.749585228752,35.0,25.7,7.8141713397,60.94635,88.379888268,53.010732134,6.4,60744.0,27706.0,1888.0,105708.0,29124.0,11.6,18.2,22.9
PENNSYLVANIA,FULTON,0.0964900206469373,0.246,0.8409392999556934,2020-04-01,39.9253638991936,-78.1126877216748,14653,33.4886544567389,28.4,21.1,7.4641316785,20.56203,90.588235294,42.839352428,6.0,52277.0,24327.0,204.0,90696.0,22603.0,11.2,19.4,21.5
PENNSYLVANIA,GREENE,0.094361493665995,0.402,0.6882136513575234,2020-04-01,39.8538429776226,-80.2229254939416,37669,65.4033913076964,31.7,26.4,5.8125915081,46.23334,91.029023747,48.170063555,7.0,50956.0,24389.0,640.0,101717.0,22632.0,15.3,17.1,19.1
PENNSYLVANIA,HUNTINGDON,0.1156742867269183,0.41,0.7355120267938698,2020-04-01,40.4169612701337,-77.9812096418339,45844,52.414030478868,30.2,31.6,5.9148613655,35.17179,86.286919831,47.636096576,7.3,49019.0,22217.0,595.0,90114.0,21357.0,13.7,18.6,19.0
PENNSYLVANIA,INDIANA,0.0779560619937435,0.385,0.6589356632247816,2020-04-01,40.6520772958954,-79.0875501940941,87491,105.788878822351,33.1,26.5,7.319488719,55.32471,93.303571429,57.907205177,7.7,47999.0,23886.0,1128.0,90938.0,19913.0,17.8,17.1,18.3
PENNSYLVANIA,JEFFERSON,0.0777892918825561,0.418,0.7799568744224253,2020-04-01,41.1281655146795,-78.9994377412004,44575,68.3216041546532,35.3,29.0,7.6362576508,45.65793,93.150684932,49.523616461,5.2,46751.0,22841.0,645.0,86630.0,20522.0,14.6,19.5,21.2
PENNSYLVANIA,JUNIATA,0.0873480596050559,0.341,0.7913717237421083,2020-04-01,40.5310623665071,-77.4021838012268,24811,63.3984533795121,32.1,20.3,8.7830904987,24.47581,94.570135747,42.347214711,5.3,54342.0,23461.0,301.0,95624.0,24855.0,12.0,19.8,22.6
PENNSYLVANIA,LACKAWANNA,0.0900302374161794,0.604,0.4676770801113517,2020-04-01,41.4368271374857,-75.6092084968344,213006,464.294774644819,28.8,25.6,6.1134810722,75.91537,88.02955665,63.343435955,6.5,52872.0,26179.0,3282.0,100886.0,20067.0,15.3,18.8,20.1
PENNSYLVANIA,LANCASTER,0.1037630743745922,0.493,0.5719914396628952,2020-04-01,40.0424415405908,-76.2477315654925,533110,564.814495588288,32.2,21.0,12.008154527,71.28345,91.129497787,56.638616891,5.5,66270.0,28152.0,5459.0,114503.0,29634.0,10.8,16.4,24.1
PENNSYLVANIA,LAWRENCE,0.0929109364767518,0.439,0.6239540647314308,2020-04-01,40.9912551179768,-80.3342315082226,88528,247.170732675599,36.6,30.1,6.1191771175,40.198,93.520518359,62.222932651,6.5,48418.0,25614.0,1439.0,95793.0,19737.0,14.3,20.0,20.4
PENNSYLVANIA,LEBANON,0.1160988201110068,0.436,0.6552672002587113,2020-04-01,40.3672348556994,-76.4577115882339,136950,378.491627868027,34.7,18.5,8.6809388516,59.39007,85.065885798,51.693626005,6.5,61087.0,27051.0,1716.0,104051.0,28013.0,10.7,18.2,23.0
PENNSYLVANIA,LEHIGH,0.1101598080786747,0.612,0.4577217643003112,2020-04-01,40.6127143783715,-75.5923293490505,358792,1039.43709304406,31.2,20.5,7.5219967798,101.7752,87.373737374,63.47552478,7.7,62139.0,29587.0,3934.0,118994.0,26749.0,13.0,15.9,22.9
PENNSYLVANIA,LUZERNE,0.1032742417702895,0.537,0.5829474822755458,2020-04-01,41.1770287051112,-75.9890134464879,318917,358.196366267319,29.6,28.6,6.6471660347,79.09423,85.819975339,58.702231814,7.6,53469.0,25899.0,5067.0,101149.0,20875.0,15.7,18.9,19.7
PENNSYLVANIA,LYCOMING,0.107079497612512,0.441,0.7045782655987343,2020-04-01,41.3434151831291,-77.0645388195457,116313,94.6711618392972,38.1,25.8,6.6878727634,79.05763,90.09009009,59.573625266,7.3,53820.0,24855.0,1530.0,97603.0,22962.0,14.4,17.6,20.6
PENNSYLVANIA,MCKEAN,0.09504,0.405,0.7139788905252823,2020-04-01,41.8077175229565,-78.569024173675,42609,43.5142888572034,34.0,26.6,6.2896953986,53.2301,90.105263158,50.521730321,7.9,46529.0,24303.0,653.0,88100.0,20334.0,17.1,18.1,20.1
PENNSYLVANIA,MERCER,0.0900990641906711,0.445,0.6030319830239538,2020-04-01,41.3021893555165,-80.257683740142,114598,170.385368039408,33.1,26.1,6.3926609058,63.53468,92.792792793,57.064337452,6.2,48788.0,24399.0,1744.0,93142.0,21924.0,14.0,19.8,20.3
PENNSYLVANIA,MIFFLIN,0.1188608088777146,0.396,0.7577011988602763,2020-04-01,40.6104316934871,-77.6170363064113,46585,113.333075356151,40.5,22.1,9.2206427347,51.73752,89.528795812,43.564158851,5.2,47648.0,21665.0,654.0,86336.0,21987.0,14.6,20.2,22.6
PENNSYLVANIA,MONROE,0.0899331066358922,0.483,0.4786386053446496,2020-04-01,41.0580632274427,-75.339464818224,167126,274.761088858592,32.7,24.7,7.4643920852,42.25034,92.655642023,61.131034483,10.3,63318.0,26128.0,2189.0,115401.0,28369.0,12.2,14.9,21.2
PENNSYLVANIA,MONTGOMERY,0.0870281557078642,0.574,0.3743636225606011,2020-04-01,40.2108360479614,-75.3672810347782,815876,1689.14737003208,25.5,18.7,4.6745529671,139.21254,86.7563373,78.944972317,5.9,90155.0,42995.0,7892.0,168245.0,38140.0,6.6,16.4,22.0
PENNSYLVANIA,MONTOUR,0.1115743280307186,0.653,0.6180458158017765,2020-04-01,41.027872525385,-76.6585868073608,18404,141.305819421128,30.4,29.3,5.5928253654,514.44834,96.25,65.52258636,5.3,61314.0,31293.0,265.0,113341.0,22255.0,10.0,20.0,20.6
PENNSYLVANIA,NORTHAMPTON,0.1208379055636536,0.587,0.499836258613842,2020-04-01,40.7542294278302,-75.3074011616596,300520,813.040786507525,31.9,27.4,6.0954222596,83.0573,88.952071487,66.996148182,6.7,68217.0,31086.0,3405.0,125308.0,29912.0,9.1,17.3,20.6
PENNSYLVANIA,NORTHUMBERLAND,0.1081646356901467,0.48,0.6943094314892687,2020-04-01,40.8520294339531,-76.7093378883557,93590,204.344255962534,40.2,26.5,6.7413634799,44.55117,87.842669845,46.476295076,6.8,47243.0,23512.0,1461.0,90371.0,20195.0,14.6,19.7,19.8
PENNSYLVANIA,PERRY,0.0845651798063623,0.416,0.7380659797712449,2020-04-01,40.3984045625299,-77.2623109412753,45647,82.77661400572,27.2,29.6,7.5833933285,28.18306,92.291220557,50.746129453,5.2,62366.0,27648.0,658.0,107210.0,30438.0,8.7,15.9,22.0
PENNSYLVANIA,PHILADELPHIA,0.1001525190901377,0.603,0.1536789654495068,2020-04-01,40.0076266088982,-75.1339858141388,1559938,11625.8884430252,27.6,24.1,8.2451813826,69.01294,79.423046188,61.4651472,12.5,46149.0,23696.0,23199.0,96950.0,15236.0,25.9,12.5,22.2
PENNSYLVANIA,PIKE,0.0748983138920245,0.465,0.615148844871844,2020-04-01,41.3320005427048,-75.0338350807646,56210,103.145124253019,32.1,31.6,7.1553106911,28.72996,88.768898488,67.250516483,9.9,62657.0,29695.0,774.0,118370.0,27107.0,10.2,20.5,19.8
PENNSYLVANIA,POTTER,0.0761224736778409,0.31,0.8030575539568345,2020-04-01,41.7449355658832,-77.8958158672049,17239,15.9425198319643,29.5,25.8,6.9679552791,41.66171,86.597938144,50.104947526,5.8,44883.0,22929.0,281.0,82162.0,19494.0,14.1,21.8,21.2
PENNSYLVANIA,SCHUYLKILL,0.1062259919778719,0.507,0.6998838855397732,2020-04-01,40.7058220739528,-76.2159822301366,145503,186.870285617627,31.6,23.0,6.1838697743,55.41177,90.78613694,52.780986485,8.0,48809.0,24275.0,2491.0,93168.0,21326.0,13.0,19.2,19.6
PENNSYLVANIA,SNYDER,0.0923164569503616,0.366,0.7165556438305934,2020-04-01,40.769844736615,-77.0701691639621,40246,122.411638524594,34.0,26.2,8.7149858807,49.01841,89.705882353,48.192905897,4.4,56991.0,24708.0,400.0,99305.0,25800.0,11.1,16.8,21.7
PENNSYLVANIA,SOMERSET,0.1113319808841749,0.413,0.7653537584211556,2020-04-01,39.9724763702156,-79.0282669768255,76201,70.9264596198712,38.2,28.1,6.985321373,38.92565,91.725105189,44.256271887,6.7,50504.0,23402.0,1127.0,89176.0,21722.0,12.6,20.5,18.4
PENNSYLVANIA,SULLIVAN,0.0735245631388064,0.511,0.7305484693877551,2020-04-01,41.4461667457122,-76.5122373206811,6302,14.006327936657,30.0,26.8,8.6250285976,,92.0,44.707874682,8.9,48998.0,26154.0,124.0,95324.0,21839.0,12.0,26.9,12.4
PENNSYLVANIA,SUSQUEHANNA,0.0671989684586391,0.365,0.6834013677569846,2020-04-01,41.8213846394975,-75.8007048570849,41832,50.7972596313755,34.4,34.0,7.8460116639,36.59876,91.489361702,49.759673155,7.4,52573.0,26551.0,629.0,101295.0,23354.0,12.9,20.1,19.6
PENNSYLVANIA,TIOGA,0.0778004976472617,0.378,0.7429195088676671,2020-04-01,41.7721868105596,-77.2542684055356,42031,37.0716745782424,36.3,27.4,7.7597687336,51.47942,86.700767263,51.970525846,6.8,48799.0,24626.0,560.0,92836.0,22001.0,13.4,19.6,20.1
PENNSYLVANIA,UNION,0.1382587983883534,0.416,0.6080833524158461,2020-04-01,40.9630047787991,-77.0622098828558,45178,142.974894040188,33.5,21.3,7.465007776,94.18096,94.637223975,50.624208431,4.9,55679.0,23316.0,363.0,107993.0,24630.0,11.2,16.1,18.0
PENNSYLVANIA,VENANGO,0.0822609931317596,0.396,0.6861829707041288,2020-04-01,41.4010023434065,-79.7579591545302,53460,79.2840789049526,39.9,26.0,6.4454595653,56.02566,92.372881356,51.621670592,8.0,45761.0,24257.0,811.0,88112.0,21800.0,14.4,19.9,20.4
PENNSYLVANIA,WARREN,0.0681023704421933,0.415,0.6768471303027015,2020-04-01,41.8145048979354,-79.274108617801,40649,45.9757264975891,29.8,22.8,5.9683272847,47.90842,91.538461538,59.313429228,5.8,50554.0,25414.0,587.0,90076.0,22396.0,12.7,20.7,19.8
PENNSYLVANIA,WASHINGTON,0.0885650061634399,0.54,0.605086249383933,2020-04-01,40.1893998530683,-80.2482325819913,208269,243.024295727009,33.5,22.9,4.8051619901,76.70117,92.874337987,69.520048081,6.2,63119.0,31561.0,3258.0,119962.0,26366.0,10.1,18.9,19.9
PENNSYLVANIA,WAYNE,0.0829033702614824,0.506,0.6763260887667583,2020-04-01,41.6487411426473,-75.3032703117239,51307,70.7093449748117,30.9,25.2,7.6027819844,58.58803,94.540229885,51.960956736,7.4,53602.0,24962.0,761.0,99169.0,23810.0,12.7,20.7,17.6
PENNSYLVANIA,WESTMORELAND,0.100304099467181,0.499,0.6400514141641628,2020-04-01,40.3107308549305,-79.4669706100086,359377,349.737988964113,31.1,25.0,4.9272815215,77.41892,94.276629571,69.960050796,5.3,58398.0,30153.0,5257.0,112120.0,25273.0,10.3,20.7,18.9
PENNSYLVANIA,WYOMING,0.0765843099201313,0.515,0.6723219720024346,2020-04-01,41.5183719977611,-76.0165984417956,27975,70.4118734716058,33.9,30.8,6.4018493183,51.24076,90.344827586,54.723825227,7.0,57599.0,26823.0,475.0,104855.0,26164.0,10.3,18.4,20.4
PENNSYLVANIA,YORK,0.1067679453433632,0.468,0.623964735467459,2020-04-01,39.9199703683804,-76.7265301751094,440604,487.282879011123,31.7,21.4,6.5137132977,69.2704,89.723063609,59.016317706,6.2,65238.0,28975.0,5381.0,114823.0,28766.0,10.5,15.8,22.5
RHODE ISLAND,BRISTOL,0.1086656077889395,0.676,0.3519136408243375,2020-03-28,41.7173074978476,-71.2840809275505,49228,2037.14391260121,23.2,20.3,3.4871767838,204.44881,92.982456139,82.556080283,5.0,80231.0,40998.0,428.0,157409.0,30003.0,7.1,18.8,19.5
RHODE ISLAND,KENT,0.1166459718062961,0.678,0.4672102177860651,2020-03-28,41.672199202057,-71.5928775083643,164886,978.322394900176,29.8,24.2,3.6707931257,86.10161,91.997216424,71.539329702,7.3,69089.0,35323.0,2042.0,128488.0,28717.0,8.2,17.5,19.4
RHODE ISLAND,NEWPORT,0.0873638556565385,0.676,0.3673285418443172,2020-03-28,41.5564616879556,-71.2157058493875,82714,807.454426289682,25.3,19.5,4.0533696306,82.67434,90.909090912,78.249960797,6.5,77760.0,42086.0,906.0,149645.0,30541.0,9.2,19.2,18.4
RHODE ISLAND,PROVIDENCE,0.1578245538250609,0.605,0.3657606027189967,2020-03-28,41.8721489026988,-71.5800460906321,631344,1541.60184368633,29.1,26.6,6.5703769927,94.92325,82.354942999,61.479318396,8.5,56141.0,27809.0,6839.0,112921.0,20482.0,17.2,14.2,21.1
RHODE ISLAND,WASHINGTON,0.0825947426678452,0.677,0.4102819087224457,2020-03-28,41.4788133793894,-71.6239652080152,126319,383.643182377411,24.3,18.7,3.5567757978,91.16132,93.189655172,75.71271466,6.6,86715.0,37692.0,1314.0,149430.0,33331.0,10.0,18.0,18.0
SOUTH CAROLINA,ABBEVILLE,0.1100827659314225,0.344,0.6276566125290023,,34.2225558660331,-82.4587542094648,24951,50.8703433023399,36.7,29.1,12.904608789,56.62972,87.665198238,52.524476867,9.4,42412.0,18460.0,430.0,75000.0,14370.0,21.6,19.6,21.4
SOUTH CAROLINA,AIKEN,0.1121482747319631,0.398,0.6148882446460301,,33.5443304759596,-81.6347571502826,165146,154.185082842977,35.8,26.9,13.428511849,33.29786,89.9494311,55.492540994,10.1,52633.0,25602.0,2756.0,98879.0,21261.0,17.4,17.4,22.1
SOUTH CAROLINA,ALLENDALE,0.1157918968692449,0.491,0.2196547884187082,,32.9881592443553,-81.3583036596758,9589,23.497269826056,39.9,41.1,11.830614599,77.7605,83.516483516,35.357142857,17.7,29124.0,12649.0,211.0,65184.0,10582.0,29.7,16.8,19.9
SOUTH CAROLINA,ANDERSON,0.1215948024763277,0.342,0.6986817091808208,,34.5191049304956,-82.6378911847032,192709,269.350914054484,34.1,26.9,13.339790274,66.41209,87.716336007,60.552024231,8.1,51740.0,23341.0,3300.0,95701.0,20305.0,16.3,17.0,23.3
SOUTH CAROLINA,BAMBERG,0.1171619508033556,0.406,0.3546829739298358,,33.2148045278851,-81.0542450846032,15057,38.2772598302702,37.2,35.8,13.185982809,34.7681,82.24852071,59.402579769,9.2,36230.0,18260.0,326.0,72286.0,15005.0,27.1,18.3,20.5
SOUTH CAROLINA,BARNWELL,0.1321288220070929,0.427,0.5154454401686874,,33.2660566776989,-81.4350043679879,21917,39.966904791784,38.9,34.5,12.656386383,18.73975,86.166007905,54.723477512,10.8,38131.0,19652.0,449.0,80610.0,13259.0,26.5,15.9,24.9
SOUTH CAROLINA,BEAUFORT,0.1001655198259439,0.579,0.5466099536447455,,32.3855590287875,-80.7301831302748,175316,304.227842717449,23.5,17.1,15.348488974,70.11197,84.036568214,63.72785727,6.6,65843.0,33877.0,1940.0,119881.0,28747.0,12.4,24.2,19.9
SOUTH CAROLINA,BERKELEY,0.0888344807311754,0.396,0.56072286429317,,33.1976857074966,-79.950997369777,199081,181.159032006955,35.0,25.1,11.780302003,31.20168,83.479061206,65.55250043,8.0,62204.0,25992.0,2616.0,107550.0,27960.0,13.2,12.2,24.4
SOUTH CAROLINA,CALHOUN,0.0954442383013811,0.338,0.5016558484567493,,33.6748882121926,-80.7803002312675,14886,39.0553003646558,38.6,35.3,12.589199189,20.40261,90.099009901,53.981191223,8.5,45385.0,22964.0,273.0,89772.0,14598.0,19.3,20.4,20.4
SOUTH CAROLINA,CHARLESTON,0.1165928547468923,0.573,0.4278147948623437,,32.8347549156434,-79.9530537759693,380673,414.925658706798,26.7,20.6,13.538923377,121.56298,84.755332497,73.787699085,6.7,62958.0,33700.0,4835.0,126756.0,24193.0,16.3,14.5,20.2
SOUTH CAROLINA,CHEROKEE,0.1148167539267015,0.275,0.6970449009605221,,35.0482003126233,-81.6203563665912,56274,143.304514215169,42.6,39.8,13.803555689,40.27668,84.0625,49.136069114,8.7,42542.0,19940.0,1090.0,76818.0,15011.0,22.7,15.1,23.8
SOUTH CAROLINA,CHESTER,0.1413906463217963,0.378,0.5119081172491544,,34.6920441420938,-81.1595291038655,32435,55.8592142989805,35.6,34.6,12.162891046,24.76704,85.793871866,46.071088111,11.5,42116.0,19858.0,717.0,81384.0,13776.0,23.4,16.7,23.2
