,state,county,infection_rate,percent_vac
1122,LA,CAMERON PARISH,0.1006740283952387,0.147
1123,LA,CATAHOULA PARISH,0.1456709500737307,0.33
1124,LA,CLAIBORNE PARISH,0.1031908104658583,0.33
1125,LA,CONCORDIA PARISH,0.1257074614465964,0.317
1126,LA,DE SOTO PARISH,0.1247132505552925,0.337
1127,LA,EAST BATON ROUGE PARISH,0.1168547853810511,0.49
1128,LA,EAST CARROLL PARISH,0.184812709517563,0.366
1129,LA,EAST FELICIANA PARISH,0.1996864384635484,0.347
1130,LA,EVANGELINE PARISH,0.1286120676748016,0.307
1131,LA,FRANKLIN PARISH,0.1620284786410192,0.309
1132,LA,GRANT PARISH,0.1201929518960203,0.334
1133,LA,IBERIA PARISH,0.1362165258484892,0.381
1134,LA,IBERVILLE PARISH,0.1490264833440989,0.46
1135,LA,JACKSON PARISH,0.1425940040650406,0.347
1136,LA,JEFFERSON PARISH,0.1334611196019357,0.573
1137,LA,JEFFERSON DAVIS PARISH,0.1164243815353226,0.29
1138,LA,LAFAYETTE PARISH,0.1244895453987479,0.423
1139,LA,LAFOURCHE PARISH,0.1425410289507652,0.384
1140,LA,LASALLE PARISH,0.1353746978243352,0.312
1141,LA,LINCOLN PARISH,0.1156775490993111,0.362
1142,LA,LIVINGSTON PARISH,0.1362535425352833,0.335
1143,LA,MADISON PARISH,0.1587982832618025,0.334
1144,LA,MOREHOUSE PARISH,0.1397041087078877,0.385
1145,LA,NATCHITOCHES PARISH,0.1229362125897583,0.344
1146,LA,ORLEANS PARISH,0.0985559178149606,0.599
1147,LA,OUACHITA PARISH,0.1487940291886038,0.377
1148,LA,PLAQUEMINES PARISH,0.1355347674268224,0.506
1149,LA,POINTE COUPEE PARISH,0.1472158306488725,0.458
1150,LA,RAPIDES PARISH,0.1189374305812662,0.4
1151,LA,RED RIVER PARISH,0.117152333570244,0.298
1152,LA,RICHLAND PARISH,0.1483947917702017,0.362
1153,LA,SABINE PARISH,0.139591358231452,0.294
1154,LA,ST. BERNARD PARISH,0.1124375582084497,0.404
1155,LA,ST. CHARLES PARISH,0.1378154425612053,0.486
1156,LA,ST. HELENA PARISH,0.1125148045795499,0.268
1157,LA,ST. JAMES PARISH,0.1234357224118316,0.473
1158,LA,ST. JOHN THE BAPTIST PARISH,0.1162779839858066,0.515
1159,LA,ST. LANDRY PARISH,0.133188836393746,0.344
1160,LA,ST. MARTIN PARISH,0.1270985008702813,0.329
1161,LA,ST. MARY PARISH,0.1380197779038664,0.385
1162,LA,ST. TAMMANY PARISH,0.1308929071995515,0.493
1163,LA,TANGIPAHOA PARISH,0.1354056902002107,0.398
1164,LA,TENSAS PARISH,0.0925242270419935,0.512
1165,LA,TERREBONNE PARISH,0.1303808584025131,0.386
1166,LA,UNION PARISH,0.1323502804414691,0.383
1167,LA,VERMILION PARISH,0.1224647544151501,0.312
1168,LA,VERNON PARISH,0.084463092200974,0.387
1169,LA,WASHINGTON PARISH,0.1250595315408927,0.35
1170,LA,WEBSTER PARISH,0.1276734480959833,0.357
1171,LA,WEST BATON ROUGE PARISH,0.1392782920838843,0.445
1172,LA,WEST CARROLL PARISH,0.1240997229916897,0.358
1173,LA,WEST FELICIANA PARISH,0.0863951695786228,0.79
1174,LA,WINN PARISH,0.1334148446490218,0.36
1175,MA,BERKSHIRE,0.0548645793315405,0.53
1176,MA,BRISTOL,0.1219779306001058,0.58
1177,MA,ESSEX,0.1263760497012803,0.665
1178,MA,FRANKLIN,0.0377885437446565,0.64
1179,MA,HAMPDEN,0.1155665434460044,0.589
1180,MA,HAMPSHIRE,0.0581980973698936,0.621
1181,MA,MIDDLESEX,0.0861699361977639,0.732
1182,MA,NORFOLK,0.0797976725266173,0.719
1183,MA,PLYMOUTH,0.0970909551383149,0.636
1184,MA,SUFFOLK,0.1190361571674335,0.674
1185,MA,WORCESTER,0.095340600176735,0.638
1186,MD,ALLEGANY,0.1020932742558509,0.478
1187,MD,ANNE ARUNDEL,0.0780651688264155,0.68
1188,MD,BALTIMORE,0.0814653661602426,0.633
1189,MD,CALVERT,0.0474142123750337,0.599
1190,MD,CAROLINE,0.0719631203975333,0.501
1191,MD,CARROLL,0.0577036100375785,0.647
1192,MD,CECIL,0.0644888435175732,0.522
1193,MD,CHARLES,0.0701409434204965,0.568
1194,MD,DORCHESTER,0.0930502051426602,0.53
1195,MD,FREDERICK,0.0785715111328584,0.669
1196,MD,GARRETT,0.07206865651065,0.447
1197,MD,HARFORD,0.0670526657819222,0.626
1198,MD,HOWARD,0.0608769074887162,0.753
1199,MD,KENT,0.0713623725671918,0.628
1200,MD,MONTGOMERY,0.069582026253274,0.787
1201,MD,PRINCE GEORGE'S,0.096795762140572,0.622
1202,MD,QUEEN ANNE'S,0.0609158214406224,0.594
1203,MD,ST. MARY'S,0.0558981587525328,0.573
1204,MD,SOMERSET,0.1041926920674578,0.449
1205,MD,TALBOT,0.0602727199376025,0.675
1206,MD,WASHINGTON,0.0989745049619659,0.504
1207,MD,WICOMICO,0.0779565481763167,0.488
1208,MD,WORCESTER,0.0733414951411737,0.648
1209,MD,BALTIMORE CITY,0.0914252978146219,0.559
1210,ME,ANDROSCOGGIN,0.0789364315597957,0.593
1211,ME,AROOSTOOK,0.0302736559540675,0.575
1212,ME,CUMBERLAND,0.0601315918821164,0.758
1213,ME,FRANKLIN,0.0472532203053081,0.548
1214,ME,HANCOCK,0.0262789386582283,0.679
1215,ME,KENNEBEC,0.055510130660169,0.62
1216,ME,KNOX,0.0304737000905159,0.741
1217,ME,LINCOLN,0.0327712652306981,0.718
1218,ME,OXFORD,0.0642345838723587,0.587
1219,ME,PENOBSCOT,0.0434511133895943,0.607
1220,ME,PISCATAQUIS,0.037116473041406,0.542
1221,ME,SAGADAHOC,0.0415829986613119,0.682
1222,ME,SOMERSET,0.0468069091197211,0.522
1223,ME,WALDO,0.0312476394309454,0.625
1224,ME,WASHINGTON,0.0311673412154625,0.61
1225,ME,YORK,0.0671784474164543,0.703
1226,MI,ALCONA,0.0728495915425276,0.5
1227,MI,ALGER,0.073671497584541,0.581
1228,MI,ALLEGAN,0.0974585242333652,0.424
1229,MI,ALPENA,0.0842105263157894,0.469
1230,MI,ANTRIM,0.0716858171840164,0.503
1231,MI,ARENAC,0.0833165356446953,0.453
1232,MI,BARAGA,0.1223047874284322,0.51
1233,MI,BARRY,0.0990739236393176,0.401
1234,MI,BAY,0.1108061982429261,0.495
1235,MI,BENZIE,0.0734549138804458,0.57
1236,MI,BERRIEN,0.1036825053291699,0.478
1237,MI,BRANCH,0.1392329434473883,0.378
1238,MI,CALHOUN,0.1113604007185503,0.425
1239,MI,CASS,0.108926950779153,0.368
1240,MI,CHARLEVOIX,0.0684313200474314,0.605
1241,MI,CHEBOYGAN,0.0776626048425383,0.475
1242,MI,CHIPPEWA,0.1525609788749364,0.633
1243,MI,CLARE,0.0816478190630048,0.377
1244,MI,CLINTON,0.0980086688862365,0.474
1245,MI,CRAWFORD,0.0719937272792073,0.434
1246,MI,DELTA,0.1163089649005141,0.54
1247,MI,DICKINSON,0.1108997979317722,0.585
1248,MI,EATON,0.0940798781151376,0.475
1249,MI,EMMET,0.0732006583869519,0.631
1250,MI,GENESEE,0.104599901925271,0.423
1251,MI,GLADWIN,0.0918700145388816,0.406
1252,MI,GOGEBIC,0.1055456171735241,0.548
1253,MI,GRAND TRAVERSE,0.0717170849089034,0.595
1254,MI,GRATIOT,0.1724104050502321,0.368
1255,MI,HILLSDALE,0.098804955596974,0.319
1256,MI,HOUGHTON,0.0891435937675148,0.45
1257,MI,HURON,0.1342435686388431,0.472
1258,MI,INGHAM,0.0873682482575596,0.486
1259,MI,IONIA,0.146699228712305,0.388
1260,MI,IOSCO,0.0820233215266446,0.491
1261,MI,IRON,0.0977769745165371,0.494
1262,MI,ISABELLA,0.092011106022441,0.375
1263,MI,JACKSON,0.1357075263390322,0.431
1264,MI,KALAMAZOO,0.0898757290637048,0.508
1265,MI,KALKASKA,0.0659718372325091,0.408
1266,MI,KENT,0.1141585040071237,0.539
1267,MI,KEWEENAW,0.0822306238185255,0.511
1268,MI,LAKE,0.0550071711802919,0.506
1269,MI,LAPEER,0.1130731562546371,0.403
1270,MI,LEELANAU,0.0589586875603143,0.74
1271,MI,LENAWEE,0.1122385755350377,0.416
1272,MI,LIVINGSTON,0.0899554675903018,0.497
1273,MI,LUCE,0.2157649703002087,0.4
1274,MI,MACKINAC,0.0668580424113343,0.666
1275,MI,MACOMB,0.1174042188994613,0.48
1276,MI,MANISTEE,0.0819692157341803,0.513
1277,MI,MARQUETTE,0.0896115384038741,0.579
1278,MI,MASON,0.0759676091133681,0.508
1279,MI,MECOSTA,0.075046602075806,0.338
1280,MI,MENOMINEE,0.0959174714661984,0.616
1281,MI,MIDLAND,0.0929097118668526,0.493
1282,MI,MISSAUKEE,0.1012700092604842,0.402
1283,MI,MONROE,0.1047707641196013,0.382
1284,MI,MONTCALM,0.1293983220636113,0.339
1285,MI,MONTMORENCY,0.0686106346483705,0.475
1286,MI,MUSKEGON,0.1083507138494866,0.446
1287,MI,NEWAYGO,0.101572070232748,0.354
1288,MI,OAKLAND,0.0968619193628417,0.566
1289,MI,OCEANA,0.10613216458231,0.442
1290,MI,OGEMAW,0.0856789065104538,0.382
1291,MI,ONTONAGON,0.0851398601398601,0.621
1292,MI,OSCEOLA,0.0844842284739983,0.345
1293,MI,OSCODA,0.0845771144278607,0.377
1294,MI,OTSEGO,0.0967650397275823,0.484
1295,MI,OTTAWA,0.1147894322036802,0.474
1296,MI,PRESQUE ISLE,0.085054002541296,0.531
1297,MI,ROSCOMMON,0.0801032515924892,0.49
1298,MI,SAGINAW,0.1209516162045565,0.447
1299,MI,ST. CLAIR,0.1178108189633502,0.428
1300,MI,ST. JOSEPH,0.1049799881897513,0.371
1301,MI,SANILAC,0.1041777993684721,0.373
1302,MI,SCHOOLCRAFT,0.0547319001729676,0.479
1303,MI,SHIAWASSEE,0.0968409618038225,0.436
1304,MI,TUSCOLA,0.1106325964207101,0.39
1305,MI,VAN BUREN,0.0972290127779906,0.45
1306,MI,WASHTENAW,0.0755846692473633,0.624
1307,MI,WAYNE,0.0971982052690638,0.455
1308,MI,WEXFORD,0.0871814694775653,0.43
1309,MN,AITKIN,0.0891980360065466,0.533
1310,MN,ANOKA,0.1230272245118667,0.495
1311,MN,BECKER,0.1139645004793306,0.472
1312,MN,BELTRAMI,0.0886242264982622,0.546
1313,MN,BENTON,0.1449044975421262,0.342
1314,MN,BIG STONE,0.1232217992386295,0.588
1315,MN,BLUE EARTH,0.1150577210175454,0.532
1316,MN,BROWN,0.1242002559181062,0.574
1317,MN,CARLTON,0.1004990103426166,0.559
1318,MN,CARVER,0.1037120916556442,0.578
1319,MN,CASS,0.0980220961079955,0.473
1320,MN,CHIPPEWA,0.1314406779661017,0.462
1321,MN,CHISAGO,0.1126566393891726,0.495
1322,MN,CLAY,0.1297686151163153,0.334
1323,MN,CLEARWATER,0.1028577908822862,0.378
1324,MN,COOK,0.0322167307340289,0.747
1325,MN,COTTONWOOD,0.1508574490889603,0.491
1326,MN,CROW WING,0.1073553147336868,0.499
1327,MN,DAKOTA,0.1117101493866267,0.6
1328,MN,DODGE,0.0938186681952804,0.515
1329,MN,DOUGLAS,0.1269500013109252,0.505
1330,MN,FARIBAULT,0.1166044092873361,0.501
1331,MN,FILLMORE,0.0780842075283619,0.596
1332,MN,FREEBORN,0.1187543344011096,0.503
1333,MN,GOODHUE,0.1062149331031506,0.588
1334,MN,GRANT,0.0997990622906898,0.486
1335,MN,HENNEPIN,0.1016358268758448,0.656
1336,MN,HOUSTON,0.0965591397849462,0.445
1337,MN,HUBBARD,0.0938532408915359,0.412
1338,MN,ISANTI,0.1110207902256379,0.367
1339,MN,ITASCA,0.1038998448925326,0.5
1340,MN,JACKSON,0.1261425959780621,0.435
1341,MN,KANABEC,0.0914488584195384,0.365
1342,MN,KANDIYOHI,0.1578045788096946,0.463
1343,MN,KITTSON,0.1154025127966496,0.494
1344,MN,KOOCHICHING,0.0795649685174585,0.529
1345,MN,LAC QUI PARLE,0.1152045900649252,0.509
1346,MN,LAKE,0.0803495912038342,0.588
1347,MN,LAKE OF THE WOODS,0.0938502673796791,0.5
1348,MN,LE SUEUR,0.1053761207463565,0.409
1349,MN,LINCOLN,0.1053378258556481,0.46
1350,MN,LYON,0.1448928319070424,0.491
1351,MN,MCLEOD,0.1229487643830273,0.507
1352,MN,MAHNOMEN,0.1029491586755925,0.529
1353,MN,MARSHALL,0.0971508140531276,0.406
1354,MN,MARTIN,0.1214753848498704,0.491
1355,MN,MEEKER,0.1166135561105847,0.421
1356,MN,MILLE LACS,0.1211325493777828,0.512
1357,MN,MORRISON,0.1296351764212544,0.441
1358,MN,MOWER,0.1208626628725475,0.531
1359,MN,MURRAY,0.1322919209177447,0.472
1360,MN,NICOLLET,0.0983836144015872,0.549
1361,MN,NOBLES,0.191455915668778,0.505
1362,MN,NORMAN,0.0875294117647058,0.49
1363,MN,OLMSTED,0.0871295635309205,0.661
1364,MN,OTTER TAIL,0.1020154563714976,0.433
1365,MN,PENNINGTON,0.1099227990650896,0.425
1366,MN,PINE,0.1155211467595253,0.425
1367,MN,PIPESTONE,0.12853385930309,0.468
1368,MN,POLK,0.1255898482336436,0.353
1369,MN,POPE,0.1029424837763356,0.499
1370,MN,RAMSEY,0.0979973506371735,0.629
1371,MN,RED LAKE,0.0998766954377312,0.491
1372,MN,REDWOOD,0.1189848384970336,0.464
1373,MN,RENVILLE,0.1272339840527907,0.494
1374,MN,RICE,0.1252762348444125,0.561
1375,MN,ROCK,0.140955448201825,0.474
1376,MN,ROSEAU,0.1414441147378833,0.45
1377,MN,ST. LOUIS,0.092962274576782,0.599
1378,MN,SCOTT,0.120164012535819,0.598
1379,MN,SHERBURNE,0.1262058043151854,0.376
1380,MN,SIBLEY,0.1007736293306424,0.421
1381,MN,STEARNS,0.142654043147602,0.507
1382,MN,STEELE,0.1111353652214248,0.525
1383,MN,STEVENS,0.09535951045385,0.493
1384,MN,SWIFT,0.1166630692855601,0.508
1385,MN,TODD,0.118512812195913,0.362
1386,MN,TRAVERSE,0.118748082233814,0.537
1387,MN,WABASHA,0.0971470846626901,0.656
1388,MN,WADENA,0.121692734980266,0.446
1389,MN,WASECA,0.132441435632925,0.497
1390,MN,WASHINGTON,0.1069501600365797,0.601
1391,MN,WATONWAN,0.1260897494723318,0.494
1392,MN,WILKIN,0.1369421620750765,0.295
1393,MN,WINONA,0.0931384200934949,0.553
1394,MN,WRIGHT,0.1209088215527146,0.458
1395,MN,YELLOW MEDICINE,0.1194767741270985,0.516
1396,MO,ADAIR,0.1139565165923529,0.405
1397,MO,ANDREW,0.1296296296296296,0.319
1398,MO,ATCHISON,0.0946918141162745,0.497
1399,MO,AUDRAIN,0.1202142744603749,0.338
1400,MO,BARRY,0.1016234038391684,0.398
1401,MO,BARTON,0.1255742725880551,0.303
1402,MO,BATES,0.1019663616126638,0.339
1403,MO,BENTON,0.1063621869053129,0.422
1404,MO,BOLLINGER,0.1020357702134674,0.291
1405,MO,BOONE,0.1201298881211107,0.57
1406,MO,BUCHANAN,0.1502335057918593,0.339
1407,MO,BUTLER,0.1157775789820613,0.3
1408,MO,CALDWELL,0.1079822616407982,0.338
1409,MO,CALLAWAY,0.1349708334264577,0.418
1410,MO,CAMDEN,0.1142209264658244,0.411
1411,MO,CAPE GIRARDEAU,0.126954140305055,0.42
1412,MO,CARROLL,0.1334255098513653,0.434
1413,MO,CARTER,0.110498161150117,0.303
1414,MO,CASS,0.104244658725657,0.446
1415,MO,CEDAR,0.1007735730712941,0.294
1416,MO,CHARITON,0.11553999461352,0.339
1417,MO,CHRISTIAN,0.1339917602573508,0.421
1418,MO,CLARK,0.1151978814182727,0.252
1419,MO,CLAY,0.0469097572295037,0.465
1420,MO,CLINTON,0.112816991219895,0.414
1421,MO,COLE,0.145885725454427,0.484
1422,MO,COOPER,0.1231012479530182,0.377
1423,MO,CRAWFORD,0.123453177257525,0.287
1424,MO,DADE,0.1001190318740907,0.404
1425,MO,DALLAS,0.1152387723663941,0.326
1426,MO,DAVIESS,0.0994201497946363,0.271
1427,MO,DEKALB,0.1000239100980314,0.248
1428,MO,DENT,0.0862390034033262,0.264
1429,MO,DOUGLAS,0.1045885475919605,0.217
1430,MO,DUNKLIN,0.1168857917682194,0.303
1431,MO,FRANKLIN,0.1123433397135629,0.485
1432,MO,GASCONADE,0.1183190534475724,0.458
1433,MO,GENTRY,0.155531882514077,0.379
1434,MO,GREENE,0.1350763939594521,0.451
1435,MO,GRUNDY,0.1275126903553299,0.311
1436,MO,HARRISON,0.1145833333333333,0.305
1437,MO,HENRY,0.1125824780058651,0.4
1438,MO,HICKORY,0.0919949706621961,0.359
1439,MO,HOLT,0.1205995911878264,0.371
1440,MO,HOWARD,0.1195880411958804,0.394
1441,MO,HOWELL,0.1191764090036642,0.301
1442,MO,IRON,0.0982716049382716,0.33
1443,MO,JACKSON,0.1378755097715398,0.499
1444,MO,JASPER,0.1630291441382038,0.424
1445,MO,JEFFERSON,0.1147942296328877,0.403
1446,MO,JOHNSON,0.1026229144315785,0.348
1447,MO,KNOX,0.1025511492801212,0.35
1448,MO,LACLEDE,0.1278168126977017,0.338
1449,MO,LAFAYETTE,0.1123272593860829,0.408
1450,MO,LAWRENCE,0.1183157345847999,0.338
1451,MO,LEWIS,0.1253068739770867,0.335
1452,MO,LINCOLN,0.1189907308559131,0.341
1453,MO,LINN,0.1415268456375839,0.42
1454,MO,LIVINGSTON,0.149471333814934,0.4
1455,MO,MCDONALD,0.1483557384945483,0.256
1456,MO,MACON,0.1205265595025468,0.355
1457,MO,MADISON,0.1496525479814692,0.323
1458,MO,MARIES,0.0896860986547085,0.331
1459,MO,MARION,0.1509638976515948,0.375
1460,MO,MERCER,0.0915123030135471,0.307
1461,MO,MILLER,0.1285764471681174,0.298
1462,MO,MISSISSIPPI,0.1204097116843702,0.378
1463,MO,MONITEAU,0.1299280932308455,0.315
1464,MO,MONROE,0.1289912077741786,0.398
1465,MO,MONTGOMERY,0.1033676737944766,0.434
1466,MO,MORGAN,0.1056867212876327,0.344
1467,MO,NEW MADRID,0.1357460763644881,0.279
1468,MO,NEWTON,0.1181914966687272,0.228
1469,MO,NODAWAY,0.132944052145573,0.422
1470,MO,OREGON,0.1007693038275239,0.274
1471,MO,OSAGE,0.1366874770473742,0.346
1472,MO,OZARK,0.0957052539786352,0.289
1473,MO,PEMISCOT,0.1061056627649478,0.273
1474,MO,PERRY,0.1254180602006689,0.337
1475,MO,PETTIS,0.1423274049930324,0.371
1476,MO,PHELPS,0.1133421578085388,0.386
1477,MO,PIKE,0.1112993115506502,0.335
1478,MO,PLATTE,0.0461797774330096,0.493
1479,MO,POLK,0.1406886683878192,0.359
1480,MO,PULASKI,0.0828977132320793,0.473
1481,MO,PUTNAM,0.1094548551959114,0.276
1482,MO,RALLS,0.1238723445533029,0.255
1483,MO,RANDOLPH,0.121949248424115,0.342
1484,MO,RAY,0.0983143626726909,0.344
1485,MO,REYNOLDS,0.0889952153110047,0.224
1486,MO,RIPLEY,0.0948976520168573,0.256
1487,MO,ST. CHARLES,0.1297366810771549,0.548
1488,MO,ST. CLAIR,0.1076939448760242,0.311
1489,MO,STE. GENEVIEVE,0.1079691516709511,0.391
1490,MO,ST. FRANCOIS,0.1409953135460834,0.38
1491,MO,ST. LOUIS,0.1114770092687122,0.575
1492,MO,SALINE,0.14050349281666,0.416
1493,MO,SCHUYLER,0.078969957081545,0.235
1494,MO,SCOTLAND,0.0634434924520603,0.241
1495,MO,SCOTT,0.1332027168234064,0.388
1496,MO,SHANNON,0.0955180014695077,0.253
1497,MO,SHELBY,0.1239460370994941,0.416
1498,MO,STODDARD,0.1042204995693367,0.335
1499,MO,STONE,0.1048760640961442,0.35
1500,MO,SULLIVAN,0.1663655772704877,0.383
1501,MO,TANEY,0.1401087112001144,0.372
1502,MO,TEXAS,0.0985116938341601,0.291
1503,MO,VERNON,0.1172494285853231,0.305
1504,MO,WARREN,0.1018822407360655,0.367
1505,MO,WASHINGTON,0.1226849979781641,0.285
1506,MO,WAYNE,0.0901887671871358,0.329
1507,MO,WEBSTER,0.1252525762780359,0.391
1508,MO,WORTH,0.0998509687034277,0.368
1509,MO,WRIGHT,0.1204549182568757,0.335
1510,MO,ST. LOUIS CITY,0.0916207548174172,0.514
1511,MS,ADAMS,0.11735574886782,0.451
1512,MS,ALCORN,0.1008307850512813,0.321
1513,MS,AMITE,0.1173456940717248,0.313
1514,MS,ATTALA,0.1326070210190381,0.433
1515,MS,BENTON,0.1342777575977721,0.399
1516,MS,BOLIVAR,0.1675264463889251,0.499
1517,MS,CALHOUN,0.1311886358888656,0.314
1518,MS,CARROLL,0.1306926711571328,0.343
1519,MS,CHICKASAW,0.1337192305443489,0.4
1520,MS,CHOCTAW,0.1048721071863581,0.292
1521,MS,CLAIBORNE,0.1200489541611037,0.456
1522,MS,CLARKE,0.1261180104240396,0.437
1523,MS,CLAY,0.1099606543797887,0.381
1524,MS,COAHOMA,0.1454077020430302,0.405
1525,MS,COPIAH,0.1211117049706039,0.443
1526,MS,COVINGTON,0.171120412105602,0.403
1527,MS,DESOTO,0.1302549406580334,0.424
1528,MS,FORREST,0.1295646020534868,0.341
1529,MS,FRANKLIN,0.1173343705432386,0.383
1530,MS,GEORGE,0.1230204081632653,0.298
1531,MS,GREENE,0.1104813778890033,0.309
1532,MS,GRENADA,0.1343096637440986,0.422
1533,MS,HANCOCK,0.0973715149479341,0.336
1534,MS,HARRISON,0.1094050365244136,0.45
1535,MS,HINDS,0.109993961352657,0.486
1536,MS,HOLMES,0.1231040564373897,0.487
1537,MS,HUMPHREYS,0.128844246031746,0.477
1538,MS,ISSAQUENA,0.13413715146948,0.323
1539,MS,ITAWAMBA,0.139546814878153,0.29
1540,MS,JACKSON,0.1171100914237172,0.357
1541,MS,JASPER,0.1489959103949215,0.393
1542,MS,JEFFERSON,0.1061516452074392,0.579
1543,MS,JEFFERSON DAVIS,0.1143062544931703,0.357
1544,MS,JONES,0.1422949278980293,0.343
1545,MS,KEMPER,0.1113734346130158,0.362
1546,MS,LAFAYETTE,0.1261408023102982,0.475
1547,MS,LAMAR,0.1233916928468812,0.488
1548,MS,LAUDERDALE,0.1172074198988195,0.431
1549,MS,LAWRENCE,0.1205307484506594,0.468
1550,MS,LEAKE,0.1327130694285965,0.378
1551,MS,LEE,0.1324617257362236,0.368
1552,MS,LEFLORE,0.1339814781960756,0.52
1553,MS,LINCOLN,0.1259040201446432,0.322
1554,MS,LOWNDES,0.1280143356941718,0.421
1555,MS,MADISON,0.108325805480277,0.554
1556,MS,MARION,0.1234281528506897,0.351
1557,MS,MARSHALL,0.138012126707089,0.423
1558,MS,MONROE,0.1278225348916373,0.414
1559,MS,MONTGOMERY,0.1404603580562659,0.437
1560,MS,NESHOBA,0.1653959749982828,0.34
1561,MS,NEWTON,0.1332667237605861,0.435
1562,MS,NOXUBEE,0.1340117116252279,0.465
1563,MS,OKTIBBEHA,0.1054913586222195,0.445
1564,MS,PANOLA,0.1426649508656995,0.371
1565,MS,PEARL RIVER,0.1026379760511389,0.362
1566,MS,PERRY,0.1175979286728472,0.291
1567,MS,PIKE,0.0989360619018529,0.409
1568,MS,PONTOTOC,0.1441847454466339,0.343
1569,MS,PRENTISS,0.1249701504417734,0.36
1570,MS,QUITMAN,0.1305948174322732,0.406
1571,MS,RANKIN,0.105924480424548,0.436
1572,MS,SCOTT,0.1274711989759636,0.389
1573,MS,SHARKEY,0.1221939365887526,0.467
1574,MS,SIMPSON,0.1263785730362367,0.374
1575,MS,SMITH,0.1193767278210605,0.27
1576,MS,STONE,0.137925392670157,0.365
1577,MS,SUNFLOWER,0.1421346077260055,0.444
1578,MS,TALLAHATCHIE,0.1361430950829169,0.343
1579,MS,TATE,0.1271141555736026,0.348
1580,MS,TIPPAH,0.1493527140585964,0.34
1581,MS,TISHOMINGO,0.1267605633802817,0.322
1582,MS,TUNICA,0.1230274086378737,0.393
1583,MS,UNION,0.1568627450980392,0.32
1584,MS,WALTHALL,0.1101077978440431,0.32
1585,MS,WARREN,0.1085255944117582,0.476
1586,MS,WASHINGTON,0.1313853651870914,0.411
1587,MS,WAYNE,0.147252638359015,0.299
1588,MS,WEBSTER,0.1330374651666838,0.39
1589,MS,WILKINSON,0.0945538818076477,0.548
1590,MS,WINSTON,0.1361180729601782,0.405
1591,MS,YALOBUSHA,0.1475883713247439,0.526
1592,MS,YAZOO,0.1194678342876389,0.4
1593,MT,BEAVERHEAD,0.0999682640431609,0.463
1594,MT,BIG HORN,0.1962609805540956,0.717
1595,MT,BLAINE,0.1273761412962131,0.733
1596,MT,BROADWATER,0.0860990860990861,0.332
1597,MT,CARBON,0.0884848484848484,0.422
1598,MT,CARTER,0.1222044728434504,0.262
1599,MT,CASCADE,0.1226064941130201,0.464
1600,MT,CHOUTEAU,0.0922803904170363,0.28
1601,MT,CUSTER,0.1077881073495878,0.359
1602,MT,DANIELS,0.1189349112426035,0.342
1603,MT,DAWSON,0.1311970277487519,0.324
1604,MT,DEER LODGE,0.1289934354485777,0.505
1605,MT,FALLON,0.1082220660576247,0.282
1606,MT,FERGUS,0.1071493212669683,0.409
1607,MT,FLATHEAD,0.1289424503400574,0.363
1608,MT,GALLATIN,0.1345841270950941,0.551
1609,MT,GARFIELD,0.0643879173290938,0.17
1610,MT,GLACIER,0.1138660655856904,0.606
1611,MT,GOLDEN VALLEY,0.0706455542021924,0.38
1612,MT,GRANITE,0.0698431488606096,0.339
1613,MT,HILL,0.126486289735501,0.529
1614,MT,JEFFERSON,0.0943457982161852,0.445
1615,MT,JUDITH BASIN,0.0478325859491778,0.338
1616,MT,LAKE,0.0727887582901044,0.502
1617,MT,LEWIS AND CLARK,0.1052540615278257,0.531
1618,MT,LIBERTY,0.0534873769790329,0.31
1619,MT,LINCOLN,0.0893893893893894,0.307
1620,MT,MCCONE,0.110576923076923,0.148
1621,MT,MADISON,0.0960465116279069,0.401
1622,MT,MEAGHER,0.0837808807733619,0.446
1623,MT,MINERAL,0.0789174437116215,0.497
1624,MT,MISSOULA,0.0825167224080267,0.577
1625,MT,MUSSELSHELL,0.0813727606302611,0.304
1626,MT,PARK,0.0923160303504757,0.565
1627,MT,PETROLEUM,0.0246406570841889,0.275
1628,MT,PHILLIPS,0.1365705614567526,0.369
1629,MT,PONDERA,0.0888174589747927,0.492
1630,MT,POWDER RIVER,0.0969084423305588,0.182
1631,MT,POWELL,0.139477503628447,0.388
1632,MT,PRAIRIE,0.1309192200557103,0.333
1633,MT,RAVALLI,0.0769072729763046,0.435
1634,MT,RICHLAND,0.1174673701749514,0.298
1635,MT,ROOSEVELT,0.1534896401308615,0.501
1636,MT,ROSEBUD,0.1399798590130916,0.697
1637,MT,SANDERS,0.0583670436720878,0.329
1638,MT,SHERIDAN,0.1296464188576609,0.411
1639,MT,SILVER BOW,0.121065444651296,0.542
1640,MT,STILLWATER,0.0803775150383737,0.371
1641,MT,SWEET GRASS,0.1094460797431094,0.349
1642,MT,TETON,0.0862209207743614,0.381
1643,MT,TOOLE,0.1646959459459459,0.378
1644,MT,TREASURE,0.0790229885057471,0.395
1645,MT,VALLEY,0.1231746890210924,0.379
1646,MT,WHEATLAND,0.0879586077140169,0.304
1647,MT,WIBAUX,0.1300309597523219,0.233
1648,MT,YELLOWSTONE,0.1163112213267204,0.446
1649,NC,ALAMANCE,0.1172150151319399,0.505
1650,NC,ALEXANDER,0.1258233992052697,0.394
1651,NC,ALLEGHANY,0.1010146358983568,0.543
1652,NC,ANSON,0.1135564100466334,0.317
1653,NC,ASHE,0.087453589677609,0.48
