,state,county,infection_rate
1310,MI,VAN BUREN,0.09722901277799068
1311,MI,WASHTENAW,0.0755846692473633
1312,MI,WAYNE,0.09719820526906388
1313,MI,WEXFORD,0.08718146947756535
1314,MN,AITKIN,0.08919803600654665
1315,MN,ANOKA,0.12302722451186678
1316,MN,BECKER,0.11396450047933068
1317,MN,BELTRAMI,0.08862422649826227
1318,MN,BENTON,0.14490449754212625
1319,MN,BIG STONE,0.12322179923862954
1320,MN,BLUE EARTH,0.11505772101754541
1321,MN,BROWN,0.12420025591810621
1322,MN,CARLTON,0.1004990103426166
1323,MN,CARVER,0.10371209165564427
1324,MN,CASS,0.09802209610799557
1325,MN,CHIPPEWA,0.1314406779661017
1326,MN,CHISAGO,0.11265663938917266
1327,MN,CLAY,0.1297686151163153
1328,MN,CLEARWATER,0.10285779088228623
1329,MN,COOK,0.03221673073402892
1330,MN,COTTONWOOD,0.15085744908896034
1331,MN,CROW WING,0.10735531473368688
1332,MN,DAKOTA,0.11171014938662677
1333,MN,DODGE,0.09381866819528041
1334,MN,DOUGLAS,0.12695000131092526
1335,MN,FARIBAULT,0.11660440928733612
1336,MN,FILLMORE,0.0780842075283619
1337,MN,FREEBORN,0.1187543344011096
1338,MN,GOODHUE,0.10621493310315062
1339,MN,GRANT,0.09979906229068988
1340,MN,HENNEPIN,0.1016358268758448
1341,MN,HOUSTON,0.09655913978494624
1342,MN,HUBBARD,0.09385324089153599
1343,MN,ISANTI,0.11102079022563799
1344,MN,ITASCA,0.10389984489253268
1345,MN,JACKSON,0.12614259597806216
1346,MN,KANABEC,0.09144885841953847
1347,MN,KANDIYOHI,0.15780457880969467
1348,MN,KITTSON,0.1154025127966496
1349,MN,KOOCHICHING,0.0795649685174585
1350,MN,LAC QUI PARLE,0.11520459006492526
1351,MN,LAKE,0.08034959120383423
1352,MN,LAKE OF THE WOODS,0.09385026737967915
1353,MN,LE SUEUR,0.1053761207463565
1354,MN,LINCOLN,0.10533782585564816
1355,MN,LYON,0.14489283190704247
1356,MN,MCLEOD,0.12294876438302733
1357,MN,MAHNOMEN,0.10294915867559254
1358,MN,MARSHALL,0.09715081405312767
1359,MN,MARTIN,0.12147538484987044
1360,MN,MEEKER,0.11661355611058478
1361,MN,MILLE LACS,0.12113254937778285
1362,MN,MORRISON,0.1296351764212544
1363,MN,MOWER,0.12086266287254756
1364,MN,MURRAY,0.1322919209177447
1365,MN,NICOLLET,0.0983836144015872
1366,MN,NOBLES,0.19145591566877804
1367,MN,NORMAN,0.08752941176470588
1368,MN,OLMSTED,0.08712956353092051
1369,MN,OTTER TAIL,0.10201545637149763
1370,MN,PENNINGTON,0.1099227990650896
1371,MN,PINE,0.11552114675952534
1372,MN,PIPESTONE,0.12853385930309008
1373,MN,POLK,0.12558984823364366
1374,MN,POPE,0.10294248377633568
1375,MN,RAMSEY,0.09799735063717357
1376,MN,RED LAKE,0.0998766954377312
1377,MN,REDWOOD,0.11898483849703362
1378,MN,RENVILLE,0.12723398405279077
1379,MN,RICE,0.12527623484441258
1380,MN,ROCK,0.140955448201825
1381,MN,ROSEAU,0.1414441147378833
1382,MN,ST. LOUIS,0.09296227457678204
1383,MN,SCOTT,0.12016401253581903
1384,MN,SHERBURNE,0.1262058043151854
1385,MN,SIBLEY,0.10077362933064245
1386,MN,STEARNS,0.14265404314760205
1387,MN,STEELE,0.11113536522142486
1388,MN,STEVENS,0.09535951045385008
1389,MN,SWIFT,0.11666306928556011
1390,MN,TODD,0.11851281219591307
1391,MN,TRAVERSE,0.11874808223381406
1392,MN,WABASHA,0.09714708466269016
1393,MN,WADENA,0.12169273498026605
1394,MN,WASECA,0.132441435632925
1395,MN,WASHINGTON,0.10695016003657978
1396,MN,WATONWAN,0.12608974947233184
1397,MN,WILKIN,0.13694216207507653
1398,MN,WINONA,0.09313842009349498
1399,MN,WRIGHT,0.12090882155271468
1400,MN,YELLOW MEDICINE,0.11947677412709856
1401,MO,ADAIR,0.11395651659235292
1402,MO,ANDREW,0.12962962962962962
1403,MO,ATCHISON,0.09469181411627454
1404,MO,AUDRAIN,0.12021427446037498
1405,MO,BARRY,0.10162340383916846
1406,MO,BARTON,0.12557427258805512
1407,MO,BATES,0.10196636161266387
1408,MO,BENTON,0.10636218690531296
1409,MO,BOLLINGER,0.10203577021346741
1410,MO,BOONE,0.1201298881211107
1411,MO,BUCHANAN,0.15023350579185935
1412,MO,BUTLER,0.1157775789820613
1413,MO,CALDWELL,0.10798226164079823
1414,MO,CALLAWAY,0.13497083342645777
1415,MO,CAMDEN,0.11422092646582442
1416,MO,CAPE GIRARDEAU,0.12695414030505509
1417,MO,CARROLL,0.13342550985136536
1418,MO,CARTER,0.11049816115011701
1419,MO,CASS,0.10424465872565702
1420,MO,CEDAR,0.10077357307129417
1421,MO,CHARITON,0.11553999461352006
1422,MO,CHRISTIAN,0.13399176025735088
1423,MO,CLARK,0.11519788141827277
1424,MO,CLAY,0.04690975722950374
1425,MO,CLINTON,0.11281699121989502
1426,MO,COLE,0.145885725454427
1427,MO,COOPER,0.12310124795301824
1428,MO,CRAWFORD,0.12345317725752508
1429,MO,DADE,0.10011903187409073
1430,MO,DALLAS,0.11523877236639413
1431,MO,DAVIESS,0.09942014979463638
1432,MO,DEKALB,0.1000239100980314
1433,MO,DENT,0.08623900340332627
1434,MO,DOUGLAS,0.10458854759196057
1435,MO,DUNKLIN,0.11688579176821942
1436,MO,FRANKLIN,0.11234333971356296
1437,MO,GASCONADE,0.11831905344757242
1438,MO,GENTRY,0.155531882514077
1439,MO,GREENE,0.13507639395945217
1440,MO,GRUNDY,0.12751269035532994
1441,MO,HARRISON,0.11458333333333333
1442,MO,HENRY,0.1125824780058651
1443,MO,HICKORY,0.09199497066219614
1444,MO,HOLT,0.12059959118782648
1445,MO,HOWARD,0.11958804119588042
1446,MO,HOWELL,0.11917640900366429
1447,MO,IRON,0.09827160493827161
1448,MO,JACKSON,0.13787550977153984
1449,MO,JASPER,0.16302914413820388
1450,MO,JEFFERSON,0.11479422963288771
1451,MO,JOHNSON,0.10262291443157856
1452,MO,KNOX,0.10255114928012124
1453,MO,LACLEDE,0.12781681269770176
1454,MO,LAFAYETTE,0.11232725938608291
1455,MO,LAWRENCE,0.1183157345847999
1456,MO,LEWIS,0.12530687397708673
1457,MO,LINCOLN,0.11899073085591311
1458,MO,LINN,0.1415268456375839
1459,MO,LIVINGSTON,0.149471333814934
1460,MO,MCDONALD,0.14835573849454833
1461,MO,MACON,0.1205265595025468
1462,MO,MADISON,0.14965254798146924
1463,MO,MARIES,0.08968609865470852
1464,MO,MARION,0.15096389765159482
1465,MO,MERCER,0.09151230301354714
1466,MO,MILLER,0.12857644716811742
1467,MO,MISSISSIPPI,0.12040971168437026
1468,MO,MONITEAU,0.12992809323084553
1469,MO,MONROE,0.12899120777417863
1470,MO,MONTGOMERY,0.10336767379447667
1471,MO,MORGAN,0.10568672128763272
1472,MO,NEW MADRID,0.13574607636448818
1473,MO,NEWTON,0.11819149666872725
1474,MO,NODAWAY,0.13294405214557306
1475,MO,OREGON,0.10076930382752398
1476,MO,OSAGE,0.13668747704737422
1477,MO,OZARK,0.09570525397863527
1478,MO,PEMISCOT,0.1061056627649478
1479,MO,PERRY,0.1254180602006689
1480,MO,PETTIS,0.14232740499303242
1481,MO,PHELPS,0.1133421578085388
1482,MO,PIKE,0.1112993115506502
1483,MO,PLATTE,0.04617977743300963
1484,MO,POLK,0.1406886683878192
1485,MO,PULASKI,0.08289771323207938
1486,MO,PUTNAM,0.10945485519591142
1487,MO,RALLS,0.12387234455330294
1488,MO,RANDOLPH,0.12194924842411509
1489,MO,RAY,0.09831436267269093
1490,MO,REYNOLDS,0.08899521531100478
1491,MO,RIPLEY,0.09489765201685732
1492,MO,ST. CHARLES,0.12973668107715497
1493,MO,ST. CLAIR,0.10769394487602427
1494,MO,STE. GENEVIEVE,0.10796915167095116
1495,MO,ST. FRANCOIS,0.14099531354608347
1496,MO,ST. LOUIS,0.1114770092687122
1497,MO,SALINE,0.14050349281666008
1498,MO,SCHUYLER,0.07896995708154507
1499,MO,SCOTLAND,0.06344349245206038
1500,MO,SCOTT,0.13320271682340648
1501,MO,SHANNON,0.09551800146950772
1502,MO,SHELBY,0.1239460370994941
1503,MO,STODDARD,0.10422049956933678
1504,MO,STONE,0.10487606409614422
1505,MO,SULLIVAN,0.16636557727048776
1506,MO,TANEY,0.14010871120011442
1507,MO,TEXAS,0.09851169383416017
1508,MO,VERNON,0.11724942858532315
1509,MO,WARREN,0.10188224073606553
1510,MO,WASHINGTON,0.12268499797816418
1511,MO,WAYNE,0.09018876718713587
1512,MO,WEBSTER,0.12525257627803596
1513,MO,WORTH,0.09985096870342772
1514,MO,WRIGHT,0.12045491825687572
1515,MO,ST. LOUIS CITY,0.09162075481741723
1516,MP,SAIPAN MUNICIPALITY,0.0037708333333333335
1517,MP,TINIAN MUNICIPALITY,0.0006451612903225806
1518,MS,ADAMS,0.11735574886782002
1519,MS,ALCORN,0.10083078505128136
1520,MS,AMITE,0.11734569407172481
1521,MS,ATTALA,0.13260702101903818
1522,MS,BENTON,0.13427775759777213
1523,MS,BOLIVAR,0.16752644638892517
1524,MS,CALHOUN,0.13118863588886567
1525,MS,CARROLL,0.13069267115713282
1526,MS,CHICKASAW,0.13371923054434895
1527,MS,CHOCTAW,0.1048721071863581
1528,MS,CLAIBORNE,0.1200489541611037
1529,MS,CLARKE,0.12611801042403964
1530,MS,CLAY,0.10996065437978877
1531,MS,COAHOMA,0.1454077020430302
1532,MS,COPIAH,0.12111170497060396
1533,MS,COVINGTON,0.17112041210560205
1534,MS,DESOTO,0.13025494065803347
1535,MS,FORREST,0.1295646020534868
1536,MS,FRANKLIN,0.11733437054323868
1537,MS,GEORGE,0.1230204081632653
1538,MS,GREENE,0.11048137788900339
1539,MS,GRENADA,0.13430966374409867
1540,MS,HANCOCK,0.09737151494793417
1541,MS,HARRISON,0.10940503652441369
1542,MS,HINDS,0.109993961352657
1543,MS,HOLMES,0.12310405643738977
1544,MS,HUMPHREYS,0.12884424603174602
1545,MS,ISSAQUENA,0.13413715146948002
1546,MS,ITAWAMBA,0.13954681487815307
1547,MS,JACKSON,0.11711009142371724
1548,MS,JASPER,0.14899591039492158
1549,MS,JEFFERSON,0.1061516452074392
1550,MS,JEFFERSON DAVIS,0.11430625449317038
1551,MS,JONES,0.1422949278980293
1552,MS,KEMPER,0.11137343461301581
1553,MS,LAFAYETTE,0.12614080231029823
1554,MS,LAMAR,0.12339169284688127
1555,MS,LAUDERDALE,0.11720741989881957
1556,MS,LAWRENCE,0.12053074845065946
1557,MS,LEAKE,0.1327130694285965
1558,MS,LEE,0.1324617257362236
1559,MS,LEFLORE,0.13398147819607564
1560,MS,LINCOLN,0.12590402014464322
1561,MS,LOWNDES,0.12801433569417187
1562,MS,MADISON,0.10832580548027702
1563,MS,MARION,0.12342815285068978
1564,MS,MARSHALL,0.138012126707089
1565,MS,MONROE,0.12782253489163736
1566,MS,MONTGOMERY,0.14046035805626597
1567,MS,NESHOBA,0.16539597499828285
1568,MS,NEWTON,0.13326672376058615
1569,MS,NOXUBEE,0.13401171162522799
1570,MS,OKTIBBEHA,0.10549135862221953
1571,MS,PANOLA,0.14266495086569958
1572,MS,PEARL RIVER,0.10263797605113892
1573,MS,PERRY,0.11759792867284724
1574,MS,PIKE,0.09893606190185299
1575,MS,PONTOTOC,0.14418474544663393
1576,MS,PRENTISS,0.12497015044177347
1577,MS,QUITMAN,0.13059481743227327
1578,MS,RANKIN,0.10592448042454805
1579,MS,SCOTT,0.1274711989759636
1580,MS,SHARKEY,0.1221939365887526
1581,MS,SIMPSON,0.12637857303623679
1582,MS,SMITH,0.11937672782106057
1583,MS,STONE,0.13792539267015708
1584,MS,SUNFLOWER,0.14213460772600559
1585,MS,TALLAHATCHIE,0.13614309508291694
1586,MS,TATE,0.12711415557360262
1587,MS,TIPPAH,0.1493527140585964
1588,MS,TISHOMINGO,0.1267605633802817
1589,MS,TUNICA,0.12302740863787376
1590,MS,UNION,0.1568627450980392
1591,MS,WALTHALL,0.11010779784404312
1592,MS,WARREN,0.10852559441175823
1593,MS,WASHINGTON,0.13138536518709149
1594,MS,WAYNE,0.147252638359015
1595,MS,WEBSTER,0.13303746516668385
1596,MS,WILKINSON,0.09455388180764775
1597,MS,WINSTON,0.13611807296017822
1598,MS,YALOBUSHA,0.14758837132474398
1599,MS,YAZOO,0.11946783428763894
1600,MT,BEAVERHEAD,0.0999682640431609
1601,MT,BIG HORN,0.19626098055409566
1602,MT,BLAINE,0.12737614129621314
1603,MT,BROADWATER,0.0860990860990861
1604,MT,CARBON,0.08848484848484849
1605,MT,CARTER,0.12220447284345048
1606,MT,CASCADE,0.12260649411302019
1607,MT,CHOUTEAU,0.09228039041703638
1608,MT,CUSTER,0.1077881073495878
1609,MT,DANIELS,0.11893491124260355
1610,MT,DAWSON,0.1311970277487519
1611,MT,DEER LODGE,0.1289934354485777
1612,MT,FALLON,0.10822206605762473
1613,MT,FERGUS,0.10714932126696833
1614,MT,FLATHEAD,0.1289424503400574
1615,MT,GALLATIN,0.13458412709509412
1616,MT,GARFIELD,0.0643879173290938
1617,MT,GLACIER,0.1138660655856904
1618,MT,GOLDEN VALLEY,0.07064555420219244
1619,MT,GRANITE,0.06984314886060965
1620,MT,HILL,0.12648628973550108
1621,MT,JEFFERSON,0.09434579821618526
1622,MT,JUDITH BASIN,0.04783258594917788
1623,MT,LAKE,0.07278875829010441
1624,MT,LEWIS AND CLARK,0.10525406152782579
1625,MT,LIBERTY,0.05348737697903295
1626,MT,LINCOLN,0.0893893893893894
1627,MT,MCCONE,0.11057692307692307
1628,MT,MADISON,0.09604651162790698
1629,MT,MEAGHER,0.08378088077336197
1630,MT,MINERAL,0.07891744371162156
1631,MT,MISSOULA,0.08251672240802675
1632,MT,MUSSELSHELL,0.08137276063026117
1633,MT,PARK,0.09231603035047573
1634,MT,PETROLEUM,0.024640657084188913
1635,MT,PHILLIPS,0.13657056145675264
1636,MT,PONDERA,0.08881745897479276
1637,MT,POWDER RIVER,0.09690844233055886
1638,MT,POWELL,0.13947750362844702
1639,MT,PRAIRIE,0.1309192200557103
1640,MT,RAVALLI,0.07690727297630462
1641,MT,RICHLAND,0.1174673701749514
1642,MT,ROOSEVELT,0.1534896401308615
1643,MT,ROSEBUD,0.13997985901309165
1644,MT,SANDERS,0.05836704367208784
1645,MT,SHERIDAN,0.12964641885766093
1646,MT,SILVER BOW,0.12106544465129601
1647,MT,STILLWATER,0.08037751503837379
1648,MT,SWEET GRASS,0.10944607974310945
1649,MT,TETON,0.08622092077436147
1650,MT,TOOLE,0.16469594594594594
1651,MT,TREASURE,0.07902298850574713
1652,MT,VALLEY,0.12317468902109248
1653,MT,WHEATLAND,0.08795860771401694
1654,MT,WIBAUX,0.13003095975232198
1655,MT,YELLOWSTONE,0.1163112213267204
1656,NC,ALAMANCE,0.1172150151319399
1657,NC,ALEXANDER,0.12582339920526975
1658,NC,ALLEGHANY,0.10101463589835682
1659,NC,ANSON,0.1135564100466334
1660,NC,ASHE,0.08745358967760909
1661,NC,AVERY,0.12530614569687304
1662,NC,BEAUFORT,0.1051198025279823
1663,NC,BERTIE,0.09663799018314245
1664,NC,BLADEN,0.12074445327302732
1665,NC,BRUNSWICK,0.0745903935023106
1666,NC,BUNCOMBE,0.07427131869015395
1667,NC,BURKE,0.11863844836160689
1668,NC,CABARRUS,0.11191806073373896
1669,NC,CALDWELL,0.12072574168268879
1670,NC,CAMDEN,0.06551946259317198
1671,NC,CARTERET,0.08003109121529227
1672,NC,CASWELL,0.10029198371969562
1673,NC,CATAWBA,0.13082337309073588
1674,NC,CHATHAM,0.06945078555122869
1675,NC,CHEROKEE,0.10121627289249266
1676,NC,CHOWAN,0.11317506992756221
1677,NC,CLAY,0.08877214851749622
1678,NC,CLEVELAND,0.12924336631035152
1679,NC,COLUMBUS,0.13154860560639908
1680,NC,CRAVEN,0.09506652698773241
1681,NC,CUMBERLAND,0.10058448506597438
1682,NC,CURRITUCK,0.06159276735223139
1683,NC,DARE,0.06876705666189305
1684,NC,DAVIDSON,0.10744649750311737
1685,NC,DAVIE,0.10416374924146946
1686,NC,DUPLIN,0.11765206584838528
1687,NC,DURHAM,0.08517269695914
1688,NC,EDGECOMBE,0.11553854522847373
1689,NC,FORSYTH,0.10182973881426646
1690,NC,FRANKLIN,0.10636435387816603
1691,NC,GASTON,0.12814380325035965
1692,NC,GATES,0.06668396471198755
1693,NC,GRAHAM,0.08731192986612961
1694,NC,GRANVILLE,0.10345283986565855
1695,NC,GREENE,0.12160045564573545
1696,NC,GUILFORD,0.09521123509328448
1697,NC,HALIFAX,0.11907618476304739
1698,NC,HARNETT,0.09731129022768724
1699,NC,HAYWOOD,0.0783253365855224
1700,NC,HENDERSON,0.09380243065314221
1701,NC,HERTFORD,0.09072095282341514
1702,NC,HOKE,0.09776586884889742
1703,NC,HYDE,0.13712781041118088
1704,NC,IREDELL,0.11196000132008845
1705,NC,JACKSON,0.08675861441121581
1706,NC,JOHNSTON,0.11529146503995912
1707,NC,JONES,0.09990444845525003
1708,NC,LEE,0.10895288042862461
1709,NC,LENOIR,0.1172853849041091
1710,NC,LINCOLN,0.12789306824912033
1711,NC,MCDOWELL,0.12007168458781362
1712,NC,MACON,0.09353561269451727
1713,NC,MADISON,0.07906228453229143
1714,NC,MARTIN,0.11149732620320855
1715,NC,MECKLENBURG,0.11127782440946868
1716,NC,MITCHELL,0.09890403635391606
1717,NC,MONTGOMERY,0.12942994884628123
1718,NC,MOORE,0.09688739095955591
1719,NC,NASH,0.12816814778680355
1720,NC,NEW HANOVER,0.08879913678760454
1721,NC,NORTHAMPTON,0.09865010521993532
1722,NC,ONSLOW,0.0976871545635502
1723,NC,ORANGE,0.06101996282227431
1724,NC,PAMLICO,0.08981612446958982
1725,NC,PASQUOTANK,0.08949377259943753
1726,NC,PENDER,0.09665398033618776
1727,NC,PERQUIMANS,0.0801455841937161
1728,NC,PERSON,0.0950620410230438
1729,NC,PITT,0.12135530203273175
1730,NC,POLK,0.07508203049604323
1731,NC,RANDOLPH,0.11148698030863037
1732,NC,RICHMOND,0.11894086417274533
1733,NC,ROBESON,0.14334162679425838
1734,NC,ROCKINGHAM,0.09380287880452698
1735,NC,ROWAN,0.1300109791115365
1736,NC,RUTHERFORD,0.11879932566501067
1737,NC,SAMPSON,0.13097542931797077
1738,NC,SCOTLAND,0.1208109582747035
1739,NC,STANLY,0.1339680922204885
1740,NC,STOKES,0.0990107696694523
1741,NC,SURRY,0.1243887828594514
1742,NC,SWAIN,0.09074346576974283
1743,NC,TRANSYLVANIA,0.07741747855169405
1744,NC,TYRRELL,0.08715139442231076
1745,NC,UNION,0.11136542718847323
1746,NC,VANCE,0.11532502526103065
1747,NC,WAKE,0.08693595116216525
1748,NC,WARREN,0.09406517662561452
1749,NC,WASHINGTON,0.10043177892918825
1750,NC,WATAUGA,0.08893319329974901
1751,NC,WAYNE,0.09847235870739295
1752,NC,WILKES,0.10933754312108987
1753,NC,WILSON,0.12568306010928962
1754,NC,YADKIN,0.11665383492181484
1755,NC,YANCEY,0.09502462781559577
1756,ND,ADAMS,0.12319494584837545
1757,ND,BARNES,0.13807009121459435
1758,ND,BENSON,0.16247072599531617
1759,ND,BILLINGS,0.0603448275862069
1760,ND,BOTTINEAU,0.11731932505571474
1761,ND,BOWMAN,0.1359126984126984
1762,ND,BURKE,0.11914893617021277
1763,ND,BURLEIGH,0.17044527638926651
1764,ND,CASS,0.1380144346784079
1765,ND,CAVALIER,0.11589580010632643
1766,ND,DICKEY,0.16687192118226601
1767,ND,DIVIDE,0.08524734982332155
1768,ND,DUNN,0.09380650994575045
1769,ND,EDDY,0.2055094009619589
1770,ND,EMMONS,0.13606911447084233
1771,ND,FOSTER,0.18691588785046728
1772,ND,GOLDEN VALLEY,0.15105053946621239
1773,ND,GRAND FORKS,0.15556291486083715
1774,ND,GRANT,0.09278803869832894
1775,ND,GRIGGS,0.14791573285522186
1776,ND,HETTINGER,0.13365346138455383
1777,ND,KIDDER,0.1157258064516129
1778,ND,LAMOURE,0.13395946613939694
1779,ND,LOGAN,0.14594594594594595
1780,ND,MCHENRY,0.11697127937336814
1781,ND,MCINTOSH,0.14177012414897877
1782,ND,MCKENZIE,0.09990681576144834
1783,ND,MCLEAN,0.14
1784,ND,MERCER,0.1444973738854281
1785,ND,MORTON,0.17344726437954341
1786,ND,MOUNTRAIL,0.13485064011379802
1787,ND,NELSON,0.16741924279263634
1788,ND,OLIVER,0.0816743236345074
1789,ND,PEMBINA,0.12292309954418468
1790,ND,PIERCE,0.14037735849056604
1791,ND,RAMSEY,0.15062071360361143
1792,ND,RANSOM,0.13453430433116137
1793,ND,RENVILLE,0.13966480446927373
1794,ND,RICHLAND,0.12635222847252273
1795,ND,ROLETTE,0.15279345372460496
1796,ND,SARGENT,0.129297075423294
1797,ND,SHERIDAN,0.09657794676806084
1798,ND,SIOUX,0.15839243498817968
1799,ND,SLOPE,0.042666666666666665
1800,ND,STARK,0.1606592778430563
1801,ND,STEELE,0.1037037037037037
1802,ND,STUTSMAN,0.1732515455950541
1803,ND,TOWNER,0.14938328003654636
1804,ND,TRAILL,0.13203086112493778
1805,ND,WALSH,0.18052814585095386
1806,ND,WARD,0.1518753418784465
1807,ND,WELLS,0.12050078247261346
1808,ND,WILLIAMS,0.1361568543988933
1809,NE,ADAMS,0.1018716321780442
1810,NE,ANTELOPE,0.08653540806605271
1811,NE,ARTHUR,0.11231101511879049
1812,NE,BANNER,0.10604026845637583
1813,NE,BLAINE,0.08172043010752689
1814,NE,BOONE,0.13020030816640987
1815,NE,BOX BUTTE,0.10729852545673746
1816,NE,BOYD,0.08650338718082334
1817,NE,BROWN,0.08629441624365482
1818,NE,BUFFALO,0.1138967760124046
1819,NE,BURT,0.12045208236569128
1820,NE,BUTLER,0.11714071856287425
1821,NE,CASS,0.1236665650716245
1822,NE,CEDAR,0.11128302785051178
1823,NE,CHASE,0.10601427115188583
1824,NE,CHERRY,0.08648268588504131
1825,NE,CHEYENNE,0.10729517396184063
1826,NE,CLAY,0.10188618410446558
1827,NE,COLFAX,0.13026426370342703
1828,NE,CUMING,0.12039339814605471
1829,NE,CUSTER,0.0823976988030064
1830,NE,DAKOTA,0.20008988315190251
1831,NE,DAWES,0.1072301781348236
1832,NE,DAWSON,0.1138800593346048
1833,NE,DEUEL,0.10702341137123746
1834,NE,DIXON,0.11124911284599007
1835,NE,DODGE,0.12583071242991933
1836,NE,DOUGLAS,0.13048219320984306
1837,NE,DUNDY,0.10572947430596574
1838,NE,FILLMORE,0.11424386671548883
1839,NE,FRANKLIN,0.11379657603222558
1840,NE,FRONTIER,0.10582413399314808
1841,NE,FURNAS,0.10607356715141146
1842,NE,GAGE,0.11425649607214243
1843,NE,GARDEN,0.10724006532389765
1844,NE,GARFIELD,0.08227526663280853
1845,NE,GOSPER,0.1135678391959799
1846,NE,GRANT,0.10593900481540931
1847,NE,GREELEY,0.08234295415959253
1848,NE,HALL,0.12646488354277705
1849,NE,HAMILTON,0.12644787644787644
1850,NE,HARLAN,0.11390532544378698
1851,NE,HAYES,0.1052060737527115
1852,NE,HITCHCOCK,0.10608254887762492
1853,NE,HOLT,0.0866196483560147
1854,NE,HOOKER,0.11143695014662756
1855,NE,HOWARD,0.08238944918541505
1856,NE,JEFFERSON,0.11424921941527108
1857,NE,JOHNSON,0.10412147505422993
1858,NE,KEARNEY,0.11377983063895304
1859,NE,KEITH,0.10617376151356733
1860,NE,KEYA PAHA,0.08560794044665013
1861,NE,KIMBALL,0.10710352422907489
1862,NE,KNOX,0.08653384541526644
1863,NE,LANCASTER,0.10353191889435583
1864,NE,LINCOLN,0.11256229592713525
1865,NE,LOGAN,0.11229946524064172
1866,NE,LOUP,0.08132530120481928
1867,NE,MCPHERSON,0.11133603238866396
1868,NE,MADISON,0.1204877631841363
1869,NE,MERRICK,0.12637008381689233
1870,NE,MORRILL,0.10728134424816889
1871,NE,NANCE,0.1301506109690253
1872,NE,NEMAHA,0.10413080895008606
1873,NE,NUCKOLLS,0.1017357762777242
1874,NE,OTOE,0.1041718710966775
1875,NE,PAWNEE,0.10409491006505932
1876,NE,PERKINS,0.10584572812175717
1877,NE,PHELPS,0.11390303298649546
1878,NE,PIERCE,0.0865976496922216
1879,NE,PLATTE,0.13029578727218405
1880,NE,POLK,0.1172069825436409
1881,NE,RED WILLOW,0.1061171204774338
1882,NE,RICHARDSON,0.10413223140495868
1883,NE,ROCK,0.08621960206337509
1884,NE,SALINE,0.11424353205849269
1885,NE,SARPY,0.12370456633688753
1886,NE,SAUNDERS,0.1258225970896283
1887,NE,SCOTTS BLUFF,0.10730529507552361
1888,NE,SEWARD,0.11721823651932423
1889,NE,SHERIDAN,0.1073198627525734
1890,NE,SHERMAN,0.08230589803398868
1891,NE,SIOUX,0.1072041166380789
1892,NE,STANTON,0.1204391891891892
1893,NE,THAYER,0.11413152108734759
1894,NE,THOMAS,0.11218836565096953
1895,NE,THURSTON,0.11129568106312292
1896,NE,VALLEY,0.08225108225108226
1897,NE,WASHINGTON,0.12581407689710067
1898,NE,WAYNE,0.11124134256792755
1899,NE,WEBSTER,0.10180671063951821
1900,NE,WHEELER,0.08173690932311622
1901,NE,YORK,0.1172600336281892
1902,NH,BELKNAP,0.07060013376180611
1903,NH,CARROLL,0.05256593743610714
1904,NH,CHESHIRE,0.05298021949135835
1905,NH,COOS,0.06846624211893673
1906,NH,GRAFTON,0.04703735843179138
1907,NH,HILLSBOROUGH,0.08917450992146754
1908,NH,MERRIMACK,0.06559835128904624
1909,NH,ROCKINGHAM,0.0808021461153311
1910,NH,STRAFFORD,0.07913008198540951
1911,NH,SULLIVAN,0.044894080563667546
1912,NJ,ATLANTIC,0.12325255053665567
1913,NJ,BERGEN,0.11535375380014203
1914,NJ,BURLINGTON,0.10299113728783493
1915,NJ,CAMDEN,0.11365310155961546
1916,NJ,CAPE MAY,0.10541183628679147
1917,NJ,CUMBERLAND,0.11773793361734002
1918,NJ,ESSEX,0.1212278231484089
1919,NJ,GLOUCESTER,0.10831653156674759
1920,NJ,HUDSON,0.1342254729762891
1921,NJ,HUNTERDON,0.08224586117342467
1922,NJ,MERCER,0.0949786353863321
1923,NJ,MIDDLESEX,0.11495499732141343
1924,NJ,MONMOUTH,0.128380158210716
1925,NJ,MORRIS,0.10490906688082628
1926,NJ,OCEAN,0.12964231718122618
1927,NJ,PASSAIC,0.14892014363544337
1928,NJ,SALEM,0.10098581389757152
1929,NJ,SOMERSET,0.0944292776058419
1930,NJ,SUSSEX,0.10286999601389442
1931,NJ,UNION,0.13177170116888742
1932,NJ,WARREN,0.09694396154540359
1933,NM,BERNALILLO,0.09125766984086783
1934,NM,CATRON,0.02977034306776297
1935,NM,CHAVES,0.14979493925559081
1936,NM,CIBOLA,0.13548266166822867
1937,NM,COLFAX,0.08181894313709069
1938,NM,CURRY,0.11523062466805573
1939,NM,DE BACA,0.10812356979405034
1940,NM,DOÑA ANA,0.1192236302390064
1941,NM,EDDY,0.13275744098528908
1942,NM,GRANT,0.06719016223423957
1943,NM,GUADALUPE,0.17186046511627906
1944,NM,HARDING,0.0208
1945,NM,HIDALGO,0.11124344926155312
1946,NM,LEA,0.13582383565498804
1947,NM,LINCOLN,0.09901900674432863
1948,NM,LOS ALAMOS,0.029428468170788372
1949,NM,LUNA,0.14694841621325236
1950,NM,MCKINLEY,0.17810752868973054
1951,NM,MORA,0.0406989604069896
1952,NM,OTERO,0.08423470143724997
1953,NM,QUAY,0.07342784442021083
1954,NM,RIO ARRIBA,0.10156470799825287
1955,NM,ROOSEVELT,0.11691891891891892
