state,county,num_infected,num_hosp,num_not_hosp,percent_hosp,percent_republican,date_stay_at_home_effective,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger,total_percent_infected,total_percent_hosp
NEW HAMPSHIRE,ROCKINGHAM,11322,326,10996,0.0287934993817346,0.4985118555507788,0.5555555555555556,300365,432.10671269465,0.266,0.18899999999999997,0.055747480005999994,0.9302662037,0.7622808870100001,0.049,93645.0,41449.0,0.53,164277.0,41633.0,0.051,0.152,0.207,0.03769413879779601,0.0010853461621693607
NEW HAMPSHIRE,STRAFFORD,5379,94,5285,0.0174753671686187,0.4213333333333333,0.5555555555555556,125913,342.653611273415,0.298,0.23800000000000002,0.074278383579,0.85554520037,0.73035725949,0.055,69919.0,30598.0,0.5,127776.0,29758.0,0.10099999999999999,0.136,0.19399999999999998,0.042719973314907914,0.0007465472191116088
NEW HAMPSHIRE,SULLIVAN,937,24,913,0.0256136606189967,0.4759511528457435,0.5555555555555556,43051,80.0934602817682,0.33399999999999996,0.265,0.072255192878,0.83979328165,0.56952754281,0.045,60034.0,30552.0,0.41,106748.0,26053.0,0.09,0.187,0.19699999999999998,0.021764883510255278,0.0005574783396436784
NEW JERSEY,ATLANTIC,23778,3922,19856,0.16494238371604,0.4492245781858796,0.8888888888888888,274026,493.212625143928,0.298,0.302,0.10463773958000001,0.9006428988899999,0.59283794163,0.11800000000000001,60826.0,28575.0,0.48,121660.0,24086.0,0.155,0.159,0.221,0.086772787983622,0.014312510491705167
NEW JERSEY,BERGEN,64707,11113,53594,0.1717433971595036,0.4186278905594138,0.8888888888888888,930310,3996.84740000492,0.223,0.245,0.086233725255,0.94964579743,0.76987262226,0.057999999999999996,100181.0,44978.0,0.5,187520.0,37227.0,0.075,0.16,0.218,0.06955423460996872,0.011945480538745149
NEW JERSEY,BURLINGTON,32034,4339,27695,0.1354498345507898,0.4077408275213183,0.8888888888888888,450236,563.563356046822,0.293,0.23800000000000002,0.055470544276,0.9331411065099999,0.7321679342,0.079,84470.0,38137.0,0.53,157521.0,38251.0,0.065,0.155,0.217,0.07114935278387334,0.00963716806297142
NEW JERSEY,CAMDEN,39059,7091,31968,0.1815458665096392,0.3205364708374523,0.8888888888888888,511145,2309.24408219167,0.314,0.287,0.076422547527,0.8757763975199999,0.6620743417,0.08800000000000001,67135.0,31736.0,0.52,133924.0,24752.0,0.133,0.142,0.233,0.07641471598078824,0.013872775826820179
NEW JERSEY,CAPE MAY,8075,1328,6747,0.1644582043343653,0.5838430277903206,0.8888888888888888,95404,378.397336152333,0.287,0.272,0.081090199645,0.87675350701,0.6336908586100001,0.092,62175.0,34550.0,0.51,124815.0,27090.0,0.10400000000000001,0.239,0.179,0.08464005702067,0.013919751792377678
NEW JERSEY,CUMBERLAND,13189,2951,10238,0.2237470619455606,0.4527997926079549,0.8888888888888888,155744,322.100492475732,0.359,0.312,0.12092197695,0.81213097155,0.39862897924999996,0.099,51790.0,22303.0,0.47,103629.0,20554.0,0.185,0.138,0.23800000000000002,0.08468384014793508,0.01894776042736799
NEW JERSEY,ESSEX,64253,11993,52260,0.186652763295099,0.2031813825442055,0.8888888888888888,792586,6284.49388291178,0.29100000000000004,0.284,0.11540175169,0.86963083353,0.61874745739,0.121,62875.0,33482.0,0.43,141951.0,20752.0,0.172,0.124,0.24100000000000002,0.08106754345900634,0.015131481000169067
NEW JERSEY,GLOUCESTER,20753,3825,16928,0.184310702067171,0.484040647260323,0.8888888888888888,291286,904.734389353395,0.31,0.27699999999999997,0.055061964086000004,0.93303571429,0.70180166414,0.081,81315.0,34886.0,0.49,151088.0,35412.0,0.081,0.141,0.23,0.07124612923381145,0.013131424098652185
NEW JERSEY,HUDSON,51700,9205,42495,0.1780464216634429,0.2235578347578347,0.8888888888888888,668526,14454.6476253442,0.239,0.28800000000000003,0.13248526475,0.85275862069,0.71332921091,0.081,73337.0,34468.0,0.37,145306.0,24004.0,0.174,0.107,0.20600000000000002,0.07733431459659011,0.013769097985717833
NEW JERSEY,HUNTERDON,7095,858,6237,0.1209302325581395,0.5465017787565645,0.8888888888888888,125708,293.828322020944,0.204,0.188,0.048940934039,0.9642657733100001,0.8042104381999999,0.053,112335.0,53222.0,0.52,209808.0,49404.0,0.045,0.157,0.21,0.0564403220161008,0.006825341267063354
NEW JERSEY,MERCER,24779,5284,19495,0.2132450865652367,0.2951082547004069,0.8888888888888888,371101,1654.02009796206,0.258,0.243,0.096829627667,0.8965517241400001,0.6528841627799999,0.086,79979.0,38652.0,0.51,164603.0,30071.0,0.11199999999999999,0.13699999999999998,0.217,0.0667715797047165,0.014238711294229872
NEW JERSEY,MIDDLESEX,52923,9745,43178,0.1841354420573285,0.3770384726251296,0.8888888888888888,831852,2689.8723213761,0.259,0.259,0.084690294423,0.90432946146,0.74055816207,0.07,87666.0,35209.0,0.5,161546.0,36051.0,0.08900000000000001,0.135,0.221,0.06362069214235225,0.011714824271625242
NEW JERSEY,MONMOUTH,52729,8242,44487,0.1563086726469305,0.5303282364804041,0.8888888888888888,627532,1339.76362585968,0.252,0.242,0.068377420213,0.93948768717,0.75741495515,0.068,99223.0,44504.0,0.5,187084.0,36232.0,0.076,0.156,0.223,0.0840259938935385,0.013133991573338093
NEW JERSEY,MORRIS,34187,5100,29087,0.1491795126802585,0.5034462654143506,0.8888888888888888,498215,1081.78428454249,0.213,0.213,0.059275168693,0.9475332811299999,0.81873875455,0.055999999999999994,112396.0,51182.0,0.54,214239.0,48666.0,0.046,0.154,0.223,0.0686189697219072,0.010236544463735536
NEW JERSEY,OCEAN,49192,8158,41034,0.1658399739795088,0.6527106523498152,0.8888888888888888,586166,932.157341519109,0.281,0.292,0.075825049529,0.9087999999999999,0.6710004425,0.076,68483.0,31903.0,0.5,132185.0,28778.0,0.11199999999999999,0.21899999999999997,0.235,0.08392161947298206,0.013917559189717588
