state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_republican,date_stay_at_home_effective,percent_adults_with_obesity,percent_physically_inactive,percent_age_65_and_older,percent_age_17_and_younger
MISSISSIPPI,WASHINGTON,1008,0.02064558413894806,151,857,0.1498015873015873,0.0030927412747828935,0.37,48824,67.3675663793782,0.3116790490341753,0.16666666666666666,0.434,0.359,0.136,0.266
MISSOURI,BOONE,5,2.8939707014406187e-05,1,4,0.2,5.787941402881237e-06,0.5,172773,252.019057104429,0.4316306577001955,0.0,0.26,0.228,0.105,0.205
MISSOURI,BUCHANAN,1,1.118380584913046e-05,0,1,0.0,0.0,0.53,89415,219.140619802247,0.5978855267954793,0.0,0.38299999999999995,0.322,0.146,0.23
MISSOURI,GREENE,10,3.503252770197128e-05,3,7,0.3,1.0509758310591383e-05,0.52,285449,422.68753088086,0.6038411836169341,0.0,0.32799999999999996,0.24,0.153,0.21
MISSOURI,JACKSON,2,2.92550351572385e-06,1,1,0.5,1.462751757861925e-06,0.48,683643,1130.78825149049,0.5283912855287837,0.0,0.321,0.228,0.135,0.24100000000000002
MISSOURI,JASPER,1,8.519629225736096e-06,0,1,0.0,0.0,0.49,117376,183.836868613286,0.7256963125439722,0.0,0.38799999999999996,0.27,0.138,0.254
MISSOURI,JEFFERSON,1,4.495331598135337e-06,0,1,0.0,0.0,0.52,222453,338.768325333606,0.6498239801201077,0.0,0.327,0.226,0.133,0.24
MISSOURI,ST. CHARLES,2,5.265153110652458e-06,0,2,0.0,0.0,0.55,379856,677.800642722855,0.6052088256511032,0.0,0.298,0.22699999999999998,0.132,0.244
MISSOURI,ST. LOUIS CITY,5,1.582128278960858e-05,4,1,0.8,1.2657026231686866e-05,0.41,316030,5101.11090853329,0.1587913805062847,0.0,0.344,0.263,0.114,0.20199999999999999
MONTANA,CASCADE,4143,0.05049421687040671,380,3763,0.0917209751387883,0.00463137881022316,0.47,82049,30.4089309384909,0.567874808365393,0.5,0.273,0.245,0.171,0.225
MONTANA,FLATHEAD,9698,0.10241192869814987,429,9269,0.0442359249329758,0.004530286390132635,0.43,94696,18.6144452285785,0.6493311288140688,0.5,0.21899999999999997,0.2,0.17,0.22399999999999998
MONTANA,GALLATIN,10600,0.1082096408664938,438,10162,0.0413207547169811,0.0044713040282570084,0.48,97958,37.6077979084079,0.4422601683420353,0.5,0.17,0.131,0.11199999999999999,0.205
MONTANA,LAKE,1730,0.05902221009177442,120,1610,0.0693641618497109,0.004094026133533486,0.38,29311,19.6657185922308,0.5712768378726956,0.5,0.29,0.223,0.196,0.245
MONTANA,LEWIS AND CLARK,3828,0.05800966827804634,303,3525,0.0791536050156739,0.004591674369970752,0.47,65989,19.0800107663893,0.4900226231219908,0.5,0.267,0.196,0.161,0.218
MONTANA,MISSOULA,2627,0.02322702717040521,291,2336,0.1107727445755614,0.002572921547996923,0.5,113101,43.6169376693682,0.3758255493809435,0.5,0.222,0.16699999999999998,0.136,0.19399999999999998
MONTANA,RAVALLI,2442,0.05937272064186725,138,2304,0.0565110565110565,0.0033552151714077317,0.37,41130,17.2021379350756,0.6565880475261571,0.5,0.265,0.239,0.228,0.203
MONTANA,SILVER BOW,3758,0.10873842592592593,115,3643,0.0306013837147418,0.0033275462962962963,0.46,34560,48.1349450076061,0.387551665451009,0.5,0.252,0.225,0.171,0.19899999999999998
MONTANA,YELLOWSTONE,17986,0.1157817488927799,1335,16651,0.0742243967530301,0.008593830466577402,0.52,155344,58.987706335146,0.5921166869248133,0.5,0.268,0.221,0.154,0.235
NEBRASKA,ADAMS,1,3.1709791983764585e-05,0,1,0.0,0.0,0.59,31536,55.9871334818737,0.6872641160364094,-1.0,0.36700000000000005,0.255,0.165,0.237
NEBRASKA,DOUGLAS,12,2.2089155513177102e-05,2,10,0.1666666666666666,3.6815259188628505e-06,0.61,543253,1653.8229517348,0.4495098426588696,-1.0,0.301,0.21899999999999997,0.115,0.259
NEBRASKA,HALL,4,6.546109156370183e-05,0,4,0.0,0.0,0.55,61105,111.859830420177,0.6531278331822303,-1.0,0.349,0.27899999999999997,0.141,0.271
NEBRASKA,LANCASTER,3,9.943421929222722e-06,0,3,0.0,0.0,0.6,301707,360.226527257588,0.4521116111082563,-1.0,0.287,0.175,0.122,0.231
NEBRASKA,MADISON,1,2.8469750889679714e-05,1,0,1.0,2.8469750889679714e-05,0.5,35125,61.3277446032669,0.7409886355713589,-1.0,0.342,0.258,0.154,0.251
NEVADA,CHURCHILL,919,0.03805698194467451,43,876,0.0467899891186071,0.0017806857710783502,0.42,24148,4.89760618143191,0.7158529895776193,0.2777777777777778,0.324,0.264,0.175,0.233
NEVADA,CLARK,170396,0.08231082436902007,18255,152141,0.1071327965445198,0.00881818880053793,0.34,2070153,262.322032866858,0.4171993701411447,0.2777777777777778,0.255,0.239,0.133,0.239
NEVADA,ELKO,4543,0.08731668876972458,321,4222,0.0706581554039181,0.0061696361644467505,0.36,52029,3.0303665959423,0.7301578748855003,0.2777777777777778,0.29100000000000004,0.256,0.092,0.27899999999999997
NEVADA,NYE,809,0.018727718875873885,153,656,0.1891223733003708,0.003541830640307422,0.3,43198,2.37587856350042,0.6799693799438632,0.2777777777777778,0.335,0.28600000000000003,0.272,0.17600000000000002
NEVADA,WASHOE,37178,0.0845119727946826,2337,34841,0.0628597557695411,0.0053124019694758525,0.45,439914,69.8012358763807,0.4514241885769547,0.2777777777777778,0.233,0.184,0.146,0.22399999999999998
NEW HAMPSHIRE,BELKNAP,1841,0.030484170088753478,52,1789,0.0282455187398153,0.0008610411975096039,0.49,60392,150.379770215684,0.5511485233271508,0.5555555555555556,0.28600000000000003,0.22899999999999998,0.196,0.192
NEW HAMPSHIRE,CARROLL,1219,0.025708621562341827,31,1188,0.0254306808859721,0.0006537877509701366,0.51,47416,50.8753123985564,0.4941585629389519,0.5555555555555556,0.272,0.21600000000000003,0.242,0.168
NEW HAMPSHIRE,CHESHIRE,1966,0.025759958071278826,35,1931,0.0178026449643947,0.0004585953878406709,0.44,76320,107.995282110987,0.4028165652225802,0.5555555555555556,0.3,0.19399999999999998,0.172,0.185
NEW HAMPSHIRE,COOS,868,0.02694062509699246,13,855,0.0149769585253456,0.00040348862472454144,0.31,32219,17.9536505388463,0.5088628655532091,0.5555555555555556,0.336,0.259,0.215,0.166
NEW HAMPSHIRE,GRAFTON,2204,0.02471849625409358,31,2173,0.014065335753176,0.0003476739491274505,0.4,89164,52.1858790443318,0.3713543396300131,0.5555555555555556,0.23600000000000002,0.192,0.18,0.171
NEW HAMPSHIRE,HILLSBOROUGH,18298,0.04518604857907682,773,17525,0.0422450541042736,0.0019088870669814397,0.53,404948,462.056345092128,0.4670078493815285,0.5555555555555556,0.28,0.225,0.139,0.217
NEW HAMPSHIRE,MERRIMACK,4547,0.03078224960227465,127,4420,0.0279305036287662,0.0008597637342179197,0.53,147715,158.363960348187,0.450387337413925,0.5555555555555556,0.276,0.2,0.161,0.2
NEW HAMPSHIRE,ROCKINGHAM,11322,0.03769413879779601,326,10996,0.0287934993817346,0.0010853461621693607,0.53,300365,432.10671269465,0.4985118555507788,0.5555555555555556,0.266,0.18899999999999997,0.152,0.207
NEW HAMPSHIRE,STRAFFORD,5379,0.042719973314907914,94,5285,0.0174753671686187,0.0007465472191116088,0.5,125913,342.653611273415,0.4213333333333333,0.5555555555555556,0.298,0.23800000000000002,0.136,0.19399999999999998
NEW HAMPSHIRE,SULLIVAN,937,0.021764883510255278,24,913,0.0256136606189967,0.0005574783396436784,0.41,43051,80.0934602817682,0.4759511528457435,0.5555555555555556,0.33399999999999996,0.265,0.187,0.19699999999999998
NEW JERSEY,ATLANTIC,23778,0.086772787983622,3922,19856,0.16494238371604,0.014312510491705167,0.48,274026,493.212625143928,0.4492245781858796,0.8888888888888888,0.298,0.302,0.159,0.221
NEW JERSEY,BERGEN,64707,0.06955423460996872,11113,53594,0.1717433971595036,0.011945480538745149,0.5,930310,3996.84740000492,0.4186278905594138,0.8888888888888888,0.223,0.245,0.16,0.218
NEW JERSEY,BURLINGTON,32034,0.07114935278387334,4339,27695,0.1354498345507898,0.00963716806297142,0.53,450236,563.563356046822,0.4077408275213183,0.8888888888888888,0.293,0.23800000000000002,0.155,0.217
NEW JERSEY,CAMDEN,39059,0.07641471598078824,7091,31968,0.1815458665096392,0.013872775826820179,0.52,511145,2309.24408219167,0.3205364708374523,0.8888888888888888,0.314,0.287,0.142,0.233
NEW JERSEY,CAPE MAY,8075,0.08464005702067,1328,6747,0.1644582043343653,0.013919751792377678,0.51,95404,378.397336152333,0.5838430277903206,0.8888888888888888,0.287,0.272,0.239,0.179
NEW JERSEY,CUMBERLAND,13189,0.08468384014793508,2951,10238,0.2237470619455606,0.01894776042736799,0.47,155744,322.100492475732,0.4527997926079549,0.8888888888888888,0.359,0.312,0.138,0.23800000000000002
NEW JERSEY,ESSEX,64253,0.08106754345900634,11993,52260,0.186652763295099,0.015131481000169067,0.43,792586,6284.49388291178,0.2031813825442055,0.8888888888888888,0.29100000000000004,0.284,0.124,0.24100000000000002
NEW JERSEY,GLOUCESTER,20753,0.07124612923381145,3825,16928,0.184310702067171,0.013131424098652185,0.49,291286,904.734389353395,0.484040647260323,0.8888888888888888,0.31,0.27699999999999997,0.141,0.23
NEW JERSEY,HUDSON,51700,0.07733431459659011,9205,42495,0.1780464216634429,0.013769097985717833,0.37,668526,14454.6476253442,0.2235578347578347,0.8888888888888888,0.239,0.28800000000000003,0.107,0.20600000000000002
NEW JERSEY,HUNTERDON,7095,0.0564403220161008,858,6237,0.1209302325581395,0.006825341267063354,0.52,125708,293.828322020944,0.5465017787565645,0.8888888888888888,0.204,0.188,0.157,0.21
NEW JERSEY,MERCER,24779,0.0667715797047165,5284,19495,0.2132450865652367,0.014238711294229872,0.51,371101,1654.02009796206,0.2951082547004069,0.8888888888888888,0.258,0.243,0.13699999999999998,0.217
NEW JERSEY,MIDDLESEX,52923,0.06362069214235225,9745,43178,0.1841354420573285,0.011714824271625242,0.5,831852,2689.8723213761,0.3770384726251296,0.8888888888888888,0.259,0.259,0.135,0.221
NEW JERSEY,MONMOUTH,52729,0.0840259938935385,8242,44487,0.1563086726469305,0.013133991573338093,0.5,627532,1339.76362585968,0.5303282364804041,0.8888888888888888,0.252,0.242,0.156,0.223
NEW JERSEY,MORRIS,34187,0.0686189697219072,5100,29087,0.1491795126802585,0.010236544463735536,0.54,498215,1081.78428454249,0.5034462654143506,0.8888888888888888,0.213,0.213,0.154,0.223
NEW JERSEY,OCEAN,49192,0.08392161947298206,8158,41034,0.1658399739795088,0.013917559189717588,0.5,586166,932.157341519109,0.6527106523498152,0.8888888888888888,0.281,0.292,0.21899999999999997,0.235
NEW JERSEY,PASSAIC,50510,0.09958517677305384,8387,42123,0.1660463274599089,0.016535752872611414,0.45,507204,2726.83868195006,0.3742364041436946,0.8888888888888888,0.273,0.275,0.131,0.243
NEW JERSEY,SALEM,5095,0.07898734962172889,698,4397,0.1369970559371933,0.010821034354458638,0.49,64504,194.382545029601,0.5554010985285143,0.8888888888888888,0.365,0.29600000000000004,0.171,0.223
NEW JERSEY,SOMERSET,17976,0.05419583582062553,3054,14922,0.1698931909212283,0.009207503482209077,0.53,331686,1098.79869305474,0.4169849514933924,0.8888888888888888,0.222,0.201,0.141,0.23199999999999998
NEW JERSEY,SUSSEX,10720,0.07408738441124027,1475,9245,0.1375932835820895,0.010193926493151064,0.51,144694,278.929008436713,0.6294417613253109,0.8888888888888888,0.278,0.256,0.147,0.215
NEW JERSEY,UNION,46359,0.08422232557463538,7841,38518,0.1691365214952868,0.014245071179937358,0.47,550436,5355.97475410964,0.3068543754927356,0.8888888888888888,0.249,0.244,0.132,0.23800000000000002
NEW JERSEY,WARREN,6847,0.06393389047107709,1003,5844,0.1464875127793194,0.009365516597413512,0.52,107095,300.400071183454,0.6064261922170769,0.8888888888888888,0.29600000000000004,0.284,0.159,0.214
NEW MEXICO,BERNALILLO,9496,0.014072797383431859,3678,5818,0.3873209772535804,0.0054506896352424575,0.42,674777,581.183682893171,0.3447801297594862,0.7222222222222222,0.23399999999999999,0.17,0.142,0.22899999999999998
NEW MEXICO,CHAVES,1366,0.020819996951684194,457,909,0.3345534407027818,0.006965401615607377,0.42,65610,10.8173922642667,0.6349958068176212,0.7222222222222222,0.34,0.264,0.147,0.271
NEW MEXICO,CIBOLA,908,0.03317137325101377,246,662,0.2709251101321586,0.008986957951265846,0.42,27373,6.02945449921154,0.3962544958452189,0.7222222222222222,0.309,0.294,0.14400000000000002,0.244
NEW MEXICO,CURRY,949,0.018775720164609055,329,620,0.3466807165437302,0.006509180120291232,0.4,50544,35.9627511177404,0.6757666417352282,0.7222222222222222,0.301,0.304,0.114,0.26899999999999996
NEW MEXICO,EDDY,901,0.01598396281644166,313,588,0.3473917869034406,0.0055526974046018205,0.4,56369,13.4971478832905,0.6684801952509279,0.7222222222222222,0.345,0.27699999999999997,0.141,0.262
NEW MEXICO,GRANT,235,0.00813740087953184,109,126,0.4638297872340425,0.003774368918591364,0.39,28879,7.29050028111729,0.412770275544454,0.7222222222222222,0.27399999999999997,0.191,0.244,0.209
NEW MEXICO,LEA,1384,0.020078340345277817,382,1002,0.2760115606936416,0.005541854054838241,0.25,68930,15.6965010794593,0.7054539295392954,0.7222222222222222,0.331,0.303,0.106,0.302
NEW MEXICO,LUNA,439,0.017825963373533114,177,262,0.4031890660592255,0.007187233524180777,0.31,24627,8.30522427698617,0.4767649074708704,0.7222222222222222,0.325,0.271,0.204,0.266
NEW MEXICO,MCKINLEY,4768,0.06413256933796034,1800,2968,0.3775167785234899,0.024211120974901138,0.5,74346,13.640155547385,0.2351748606183477,0.7222222222222222,0.38799999999999996,0.256,0.106,0.305
NEW MEXICO,OTERO,1205,0.018443971652916596,285,920,0.2365145228215767,0.004362267154424258,0.35,65333,9.88014698242723,0.5925722831505483,0.7222222222222222,0.312,0.23,0.162,0.23800000000000002
NEW MEXICO,SAN JUAN,4651,0.03795588271297649,1710,2941,0.367662868200387,0.013954968703330423,0.49,122537,22.2262791807606,0.606072435480373,0.7222222222222222,0.332,0.239,0.132,0.27
NEW MEXICO,SAN MIGUEL,212,0.007477954144620811,120,92,0.5660377358490566,0.004232804232804233,0.36,28350,6.00374163358319,0.2151427774160543,0.7222222222222222,0.29100000000000004,0.226,0.18,0.204
NEW MEXICO,SANDOVAL,2954,0.021387664081901576,928,2026,0.3141503046716317,0.006718941187543894,0.42,138117,37.2383795630742,0.4199221916031772,0.7222222222222222,0.248,0.129,0.15,0.247
NEW MEXICO,SANTA FE,1683,0.011424110779256041,629,1054,0.3737373737373737,0.004269617159923975,0.42,147320,77.2133122721229,0.2006327519108547,0.7222222222222222,0.14400000000000002,0.121,0.198,0.195
NEW MEXICO,TAOS,316,0.009587087770395316,120,196,0.379746835443038,0.0036406662419222716,0.41,32961,14.9661379403601,0.1787024901703801,0.7222222222222222,0.192,0.141,0.223,0.191
NEW MEXICO,VALENCIA,988,0.013001197478715145,437,551,0.4423076923076923,0.005750529654047083,0.39,75993,71.3073926201532,0.4789431719338939,0.7222222222222222,0.316,0.215,0.153,0.247
NEW YORK,ALBANY,2494,0.008100269251131081,401,2093,0.160785886126704,0.0013024089694080047,0.52,307891,588.910708747266,0.3419151827218765,0.8333333333333334,0.273,0.22,0.152,0.19
NEW YORK,ALLEGANY,5,0.00010482180293501048,1,4,0.2,2.0964360587002095e-05,0.47,47700,46.3421861076953,0.6700727583993152,0.8333333333333334,0.359,0.293,0.168,0.205
NEW YORK,BROOME,564,0.0028574178872333203,85,479,0.150709219858156,0.00043063922059367415,0.51,197381,279.65986781305,0.4756831489915419,0.8333333333333334,0.28,0.23,0.17600000000000002,0.19699999999999998
NEW YORK,CATTARAUGUS,5,6.368939953634117e-05,0,5,0.0,0.0,0.46,78506,60.0033837857786,0.6319437758736882,0.8333333333333334,0.376,0.266,0.171,0.228
NEW YORK,CAYUGA,136,0.0017262607415305332,19,117,0.1397058823529411,0.00024116878006676568,0.55,78783,113.917038208601,0.5240564331363801,0.8333333333333334,0.341,0.24600000000000002,0.16899999999999998,0.205
NEW YORK,CHAUTAUQUA,75,0.0005692686036979688,13,62,0.1733333333333333,9.867322464098127e-05,0.51,131748,124.26406905056,0.582549692075082,0.8333333333333334,0.33399999999999996,0.275,0.18,0.209
NEW YORK,CHEMUNG,91,0.001037131590344419,15,76,0.1648351648351648,0.00017095575665017893,0.52,87742,215.395740809401,0.5564107533431158,0.8333333333333334,0.36,0.282,0.168,0.21899999999999997
NEW YORK,CHENANGO,125,0.0025362171813496735,23,102,0.184,0.0004666639613683399,0.49,49286,55.1552892398176,0.5913194444444444,0.8333333333333334,0.38799999999999996,0.242,0.188,0.214
NEW YORK,CLINTON,154,0.0018894546346849886,23,131,0.1493506493506493,0.000282191276608797,0.49,81505,78.5399432369909,0.4500545086435135,0.8333333333333334,0.353,0.265,0.151,0.183
NEW YORK,COLUMBIA,721,0.011655350792111219,172,549,0.2385575589459084,0.002780472033624313,0.5,61860,97.4685735907253,0.4451491812827648,0.8333333333333334,0.24,0.201,0.207,0.18600000000000003
NEW YORK,CORTLAND,37,0.0007595508385851826,3,34,0.081081081081081,6.158520312852832e-05,0.53,48713,97.6657389362356,0.4890337877889745,0.8333333333333334,0.35200000000000004,0.252,0.152,0.19699999999999998
NEW YORK,DELAWARE,29,0.0006239242685025818,7,22,0.2413793103448276,0.00015060240963855423,0.47,46480,32.2227549330375,0.6033751010509296,0.8333333333333334,0.299,0.262,0.22,0.18100000000000002
NEW YORK,DUTCHESS,1103,0.0037275476926716344,334,769,0.3028105167724388,0.0011287406431118095,0.5,295905,371.911904320144,0.4719706111476011,0.8333333333333334,0.26899999999999996,0.21100000000000002,0.155,0.20199999999999999
NEW YORK,ERIE,3617,0.003922444690493412,1124,2493,0.3107547691457009,0.0012189183942810605,0.46,922129,884.36892668266,0.4445039834759516,0.8333333333333334,0.301,0.256,0.165,0.207
NEW YORK,ESSEX,45,0.001165863516244365,8,37,0.1777777777777777,0.00020726462511010932,0.52,38598,21.5136914414874,0.4621907306307353,0.8333333333333334,0.28800000000000003,0.215,0.21100000000000002,0.172
NEW YORK,FRANKLIN,15,0.00029407728351010646,1,14,0.0666666666666666,1.9605152234007097e-05,0.46,51007,31.3078398068709,0.4849575271354412,0.8333333333333334,0.33899999999999997,0.292,0.149,0.198
NEW YORK,FULTON,192,0.0035361069672357587,51,141,0.265625,0.0009392784131719984,0.5,54297,109.589184639138,0.6345809371169983,0.8333333333333334,0.34,0.28,0.179,0.207
NEW YORK,GENESEE,197,0.0033359863173759168,19,178,0.0964467005076142,0.00032174487324945387,0.47,59053,119.798598730377,0.6399440072639225,0.8333333333333334,0.366,0.299,0.174,0.209
NEW YORK,GREENE,254,0.00528407081487029,71,183,0.2795275590551181,0.0014770434167550813,0.45,48069,74.2767026973977,0.5928798185941043,0.8333333333333334,0.27899999999999997,0.251,0.19699999999999998,0.174
NEW YORK,HERKIMER,113,0.0017779036470625255,19,94,0.168141592920354,0.00029893955127599986,0.49,63558,45.0282515713432,0.6360312321462579,0.8333333333333334,0.32,0.28800000000000003,0.188,0.212
NEW YORK,JEFFERSON,47,0.00039841988369530206,6,41,0.1276595744680851,5.086211281216622e-05,0.51,117966,92.9819740775293,0.569175645988074,0.8333333333333334,0.34299999999999997,0.27,0.122,0.248
NEW YORK,LEWIS,22,0.0008115984800973918,3,19,0.1363636363636363,0.0001106725200132807,0.54,27107,21.266375293764,0.6534216335540839,0.8333333333333334,0.385,0.29100000000000004,0.166,0.23399999999999999
NEW YORK,LIVINGSTON,204,0.00315681965893968,12,192,0.0588235294117647,0.0001856952740552753,0.49,64622,102.288527385981,0.5757384036495621,0.8333333333333334,0.355,0.228,0.158,0.187
NEW YORK,MADISON,278,0.003856344241146361,33,245,0.118705035971223,0.0004577674818626975,0.48,72089,110.082341111003,0.5300691857370942,0.8333333333333334,0.303,0.237,0.159,0.203
NEW YORK,MONROE,219,0.00029229775397871964,131,88,0.5981735159817352,0.00017484477521101496,0.51,749236,1140.02557906062,0.3927139940768854,0.8333333333333334,0.294,0.23199999999999998,0.155,0.215
NEW YORK,MONTGOMERY,265,0.005335534660841202,37,228,0.1396226415094339,0.0007449614432117905,0.47,49667,123.207516480714,0.5931038102235751,0.8333333333333334,0.35100000000000003,0.308,0.177,0.228
NEW YORK,NASSAU,7561,0.005572666883352828,2417,5144,0.3196667107525459,0.0017813960927210402,0.52,1356801,4763.91833537582,0.4526341239028081,0.8333333333333334,0.23600000000000002,0.228,0.16399999999999998,0.221
NEW YORK,NIAGARA,607,0.0028447702156776363,174,433,0.28665568369028,0.0008154695511168184,0.47,213374,408.486667841145,0.5623363130668168,0.8333333333333334,0.335,0.292,0.17300000000000001,0.205
NEW YORK,ONEIDA,790,0.0033926255486176125,121,669,0.1531645569620253,0.0005196299890920647,0.5,232858,192.074740049077,0.5651858607390478,0.8333333333333334,0.331,0.257,0.174,0.213
NEW YORK,ONONDAGA,1512,0.0032304240999893176,240,1272,0.1587301587301587,0.0005127657301570345,0.54,468050,601.290537873982,0.4013097294185377,0.8333333333333334,0.295,0.218,0.153,0.21899999999999997
NEW YORK,ONTARIO,205,0.0018730013704888076,39,166,0.1902439024390244,0.0003563270899954317,0.53,109450,169.936969083786,0.4980864173906387,0.8333333333333334,0.33,0.233,0.17800000000000002,0.21
NEW YORK,ORANGE,25421,0.06756555621116196,1989,23432,0.0782423980173872,0.0052864911413398824,0.5,376242,463.172229041187,0.5041737654666132,0.8333333333333334,0.304,0.257,0.125,0.26
NEW YORK,ORLEANS,272,0.00648576470027183,39,233,0.1433823529411764,0.0009299442033477991,0.47,41938,107.186223902932,0.6676434676434676,0.8333333333333334,0.381,0.32799999999999996,0.162,0.20199999999999999
NEW YORK,OSWEGO,98,0.0008131902782272452,14,84,0.1428571428571428,0.00011617003974674932,0.48,120513,126.636722476342,0.5746782897467829,0.8333333333333334,0.341,0.26899999999999996,0.14300000000000002,0.217
NEW YORK,OTSEGO,72,0.001180734351170075,15,57,0.2083333333333333,0.0002459863231604323,0.51,60979,60.8738697727339,0.5184665731650304,0.8333333333333334,0.29600000000000004,0.226,0.185,0.168
NEW YORK,PUTNAM,2182,0.021949943666505715,239,1943,0.109532538955087,0.002404233059713504,0.51,99408,431.624213728438,0.5564730350266663,0.8333333333333334,0.23199999999999998,0.21,0.149,0.214
NEW YORK,RENSSELAER,3185,0.01991135228402278,345,2840,0.108320251177394,0.002156802680686926,0.51,159959,245.169944497312,0.4712836421564517,0.8333333333333334,0.303,0.21100000000000002,0.151,0.203
NEW YORK,ROCKLAND,8305,0.025740604137093125,1141,7164,0.1373871161950632,0.003536427371513938,0.52,322642,1860.1615340059,0.4509020112964237,0.8333333333333334,0.23199999999999998,0.249,0.149,0.27699999999999997
NEW YORK,SARATOGA,435,0.0019339435999804382,149,286,0.3425287356321839,0.0006624312560852536,0.53,224929,277.691560937837,0.4783336547057689,0.8333333333333334,0.259,0.20199999999999999,0.158,0.212
NEW YORK,SCHENECTADY,818,0.005282702056895606,183,635,0.2237163814180929,0.0011818269882786013,0.53,154845,756.897489268449,0.4303359096313912,0.8333333333333334,0.29600000000000004,0.228,0.157,0.21899999999999997
NEW YORK,SCHOHARIE,43,0.001357880443363754,9,34,0.2093023255813953,0.0002842075346575299,0.51,31667,50.9264236001528,0.6285409252669039,0.8333333333333334,0.36,0.258,0.184,0.188
NEW YORK,ST. LAWRENCE,209,0.0018739520662787257,25,184,0.1196172248803827,0.0002241569457271203,0.52,111529,41.6267638340766,0.5092701363706011,0.8333333333333334,0.32899999999999996,0.294,0.154,0.20600000000000002
NEW YORK,STEUBEN,224,0.002282197838025084,38,186,0.1696428571428571,0.00038715856180782674,0.51,98151,70.5831602987762,0.6388029141469453,0.8333333333333334,0.337,0.26899999999999996,0.175,0.223
NEW YORK,SUFFOLK,1958,0.0013069626801412426,1183,775,0.6041879468845761,0.0007896510983693004,0.51,1498130,1643.12828306093,0.5145951436615418,0.8333333333333334,0.24600000000000002,0.242,0.152,0.223
NEW YORK,SULLIVAN,795,0.010485636656203012,115,680,0.1446540880503144,0.0015167902081299955,0.48,75818,78.3133307614164,0.5318310799532632,0.8333333333333334,0.325,0.276,0.16699999999999998,0.21600000000000003
NEW YORK,TIOGA,104,0.0020947048278918004,16,88,0.1538461538461538,0.00032226228121412314,0.49,49649,95.7348738518481,0.5946454997981973,0.8333333333333334,0.349,0.273,0.179,0.22
NEW YORK,TOMPKINS,147,0.001409828518816895,12,135,0.0816326530612244,0.00011508804235239959,0.54,104268,219.674016902124,0.2430057640939125,0.8333333333333334,0.22699999999999998,0.157,0.122,0.153
NEW YORK,ULSTER,83,0.00045982105758843246,30,53,0.3614457831325301,0.0001662003822608792,0.48,180505,160.5579959119,0.4179952061950709,0.8333333333333334,0.284,0.209,0.174,0.18600000000000003
NEW YORK,WARREN,110,0.0016946280291476022,18,92,0.1636363636363636,0.0002773027684059712,0.52,64911,74.8473857000472,0.5014964340295466,0.8333333333333334,0.305,0.2,0.198,0.19
NEW YORK,WASHINGTON,154,0.0024653806131433604,64,90,0.4155844155844156,0.0010245737613063315,0.46,62465,75.1533635533905,0.5548760600130463,0.8333333333333334,0.336,0.258,0.172,0.19699999999999998
NEW YORK,WAYNE,28,0.0003047652219343884,8,20,0.2857142857142857,8.707577769553955e-05,0.51,91874,152.153069354033,0.5891097840602716,0.8333333333333334,0.363,0.294,0.165,0.222
NEW YORK,WESTCHESTER,9940,0.010255574276048281,4113,5827,0.4137826961770623,0.004243579174787382,0.51,969229,2251.32021757012,0.3119848807217316,0.8333333333333334,0.207,0.212,0.156,0.22899999999999998
NEW YORK,WYOMING,67,0.0016246756710880477,7,60,0.1044776119402985,0.0001697422342927811,0.51,41239,69.5722073542507,0.7192739044976297,0.8333333333333334,0.379,0.265,0.155,0.19699999999999998
NEW YORK,YATES,33,0.0013144268302397832,4,29,0.1212121212121212,0.0001593244642714889,0.52,25106,74.2467811908939,0.5622888933041923,0.8333333333333334,0.295,0.287,0.182,0.22899999999999998
NORTH CAROLINA,ALAMANCE,14394,0.09204972757271122,1030,13364,0.0715575934417118,0.006586856982068401,0.52,156372,369.306711669068,0.5454839299014854,0.3888888888888889,0.324,0.262,0.16,0.228
NORTH CAROLINA,ALEXANDER,2054,0.05519873155787267,187,1867,0.0910418695228821,0.005025395716320443,0.42,37211,143.127522635647,0.7603853100541842,0.3888888888888889,0.348,0.313,0.184,0.215
NORTH CAROLINA,ANSON,2100,0.08113433527798168,157,1943,0.0747619047619047,0.006065757446972917,0.45,25883,48.7014976470622,0.4273115220483641,0.3888888888888889,0.386,0.31,0.161,0.203
NORTH CAROLINA,ASHE,1516,0.056164789567279196,40,1476,0.0263852242744063,0.0014819205690574985,0.52,26992,63.5015380029331,0.7011323003575686,0.3888888888888889,0.26,0.313,0.22899999999999998,0.185
NORTH CAROLINA,BEAUFORT,3725,0.07839959590006945,235,3490,0.0630872483221476,0.004946014774903711,0.53,47513,57.105780596359,0.607527780098588,0.3888888888888889,0.39299999999999996,0.299,0.217,0.212
NORTH CAROLINA,BLADEN,2744,0.07964242177976433,224,2520,0.0816326530612244,0.00650142218610321,0.3,34454,39.3826578321315,0.5378373277976977,0.3888888888888889,0.43700000000000006,0.301,0.184,0.218
NORTH CAROLINA,BRUNSWICK,7552,0.06337324930559635,316,7236,0.041843220338983,0.0026517408342913726,0.58,119167,140.259119738945,0.6250091439774107,0.3888888888888889,0.289,0.24600000000000002,0.26899999999999996,0.172
