state,county,total_percent_infected,percent_vaccinated,percent_republican,date_stay_at_home_effective,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
MARYLAND,WASHINGTON,0.0989745049619659,0.504,0.6212665363458654,0.3888888888888889,149571,326.741076473109,0.363,0.272,0.063738374444,0.9220999999999999,0.57094363455,0.075,62556.0,27586.0,115848.0,25223.0,0.129,0.158,0.223
MARYLAND,WICOMICO,0.0779565481763167,0.488,0.5217289115566315,0.3888888888888889,101527,271.160058890824,0.361,0.267,0.081475077152,0.8379000000000001,0.59655554608,0.077,54313.0,26498.0,107581.0,24683.0,0.163,0.14300000000000002,0.22
MARYLAND,WORCESTER,0.0733414951411737,0.648,0.6087079545856471,0.3888888888888889,51441,109.85162629301,0.34700000000000003,0.261,0.07782841823100001,0.9179,0.65772949267,0.077,59266.0,32988.0,116329.0,26561.0,0.102,0.255,0.177
MASSACHUSETTS,BERKSHIRE,0.0548645793315405,0.53,0.2598490810610619,0.7222222222222222,128563,138.701091068115,0.257,0.19899999999999998,0.033426123966999996,0.8757268623000001,0.6402655201,0.08199999999999999,58375.0,31417.0,114130.0,23279.0,0.124,0.209,0.18
MASSACHUSETTS,BRISTOL,0.1219779306001058,0.58,0.4235356022477596,0.7222222222222222,554868,1003.22489026429,0.29100000000000004,0.268,0.036661107974,0.8822444299900001,0.6316981727200001,0.081,66005.0,30525.0,130119.0,24444.0,0.125,0.157,0.212
MASSACHUSETTS,ESSEX,0.1263760497012803,0.665,0.3588509692840671,0.7222222222222222,769362,1562.41361197915,0.248,0.21100000000000002,0.037921392098,0.89194978792,0.6745534506399999,0.07,76373.0,37210.0,156327.0,28121.0,0.113,0.156,0.22
MASSACHUSETTS,FRANKLIN,0.0377885437446565,0.64,0.2714723524635251,0.7222222222222222,70916,101.422680627464,0.28800000000000003,0.217,0.031031539956,0.82446783626,0.69444444444,0.061,58992.0,31689.0,110322.0,24106.0,0.113,0.182,0.183
MASSACHUSETTS,HAMPDEN,0.1155665434460044,0.589,0.3873875648025522,0.7222222222222222,468072,758.571907683091,0.312,0.257,0.036304772065000004,0.8525464698099999,0.60540370993,0.08800000000000001,52682.0,27057.0,112222.0,20023.0,0.17600000000000002,0.153,0.225
MASSACHUSETTS,HAMPSHIRE,0.0581980973698936,0.621,0.2626693668932928,0.7222222222222222,161035,305.437551032095,0.204,0.16899999999999998,0.027617789519999998,0.93667143831,0.7677558326499999,0.071,74456.0,31051.0,131516.0,27522.0,0.147,0.14800000000000002,0.155
MASSACHUSETTS,MIDDLESEX,0.0861699361977639,0.732,0.2803360568546772,0.7222222222222222,1567610,1917.07607563865,0.221,0.188,0.030072168971000002,0.93513354492,0.81183701052,0.054000000000000006,100374.0,45579.0,188363.0,37308.0,0.08199999999999999,0.14,0.20600000000000002
MASSACHUSETTS,NORFOLK,0.0797976725266173,0.719,0.3311271649122418,0.7222222222222222,691218,1745.09131616342,0.23199999999999998,0.19899999999999998,0.022627241308,0.93281733787,0.8287365260299999,0.063,100184.0,47306.0,191377.0,39971.0,0.067,0.157,0.217
MASSACHUSETTS,PLYMOUTH,0.0970909551383149,0.636,0.4323154577442358,0.7222222222222222,506657,769.047457410141,0.282,0.248,0.028122913930000003,0.91048503466,0.6956844653,0.069,89678.0,37188.0,159791.0,34570.0,0.08,0.162,0.225
MASSACHUSETTS,SUFFOLK,0.1190361571674335,0.674,0.1633116430924302,0.7222222222222222,767719,13179.881119448,0.212,0.193,0.04160588272,0.7136252161900001,0.7431068322500001,0.079,68743.0,35844.0,144616.0,18458.0,0.201,0.11,0.172
MASSACHUSETTS,WORCESTER,0.095340600176735,0.638,0.4109459089665238,0.7222222222222222,813589,538.573831575686,0.27,0.23399999999999999,0.031634715682,0.9123297256799999,0.68423623424,0.067,71767.0,33272.0,140725.0,27862.0,0.114,0.141,0.22
MICHIGAN,ALCONA,0.0728495915425276,0.5,0.6777992900935785,0.7222222222222222,10461,15.5075449981893,0.349,0.217,0.08809160305300001,0.94642857143,0.54733932274,0.10300000000000001,39862.0,23380.0,75178.0,18392.0,0.149,0.345,0.132
MICHIGAN,ALGER,0.073671497584541,0.581,0.5721558211598052,0.7222222222222222,9396,10.2680018777661,0.258,0.258,0.076301162203,0.79220779221,0.38361845516000004,0.076,47441.0,20993.0,83682.0,20471.0,0.131,0.23399999999999999,0.155
MICHIGAN,ALLEGAN,0.0974585242333652,0.424,0.6127523034453088,0.7222222222222222,113666,137.737745937045,0.335,0.204,0.054587306807,0.87049300957,0.57594100814,0.047,62247.0,25840.0,105532.0,28057.0,0.11699999999999999,0.151,0.249
MICHIGAN,ALPENA,0.0842105263157894,0.469,0.6184514899986393,0.7222222222222222,28929,50.5870750154684,0.336,0.245,0.061520684076999996,0.79885057471,0.67164179104,0.078,42792.0,22776.0,86032.0,18609.0,0.163,0.21600000000000003,0.195
MICHIGAN,ANTRIM,0.0716858171840164,0.503,0.6235458695332057,0.7222222222222222,23215,48.8015182973184,0.319,0.292,0.081259582498,0.92653061224,0.58528988979,0.078,56456.0,28180.0,98457.0,24569.0,0.129,0.254,0.191
MICHIGAN,ARENAC,0.0833165356446953,0.453,0.6431912681912682,0.7222222222222222,15327,42.2009408465579,0.35600000000000004,0.306,0.08102554940099999,0.9013157894699999,0.50283806344,0.10800000000000001,42540.0,21602.0,77131.0,19095.0,0.192,0.22699999999999998,0.184
MICHIGAN,BARAGA,0.1223047874284322,0.51,0.6183381088825215,0.7222222222222222,8612,9.58733240425228,0.359,0.24100000000000002,0.080097510012,0.86666666667,0.39317953862000005,0.068,43435.0,17664.0,84283.0,18102.0,0.15,0.187,0.17
MICHIGAN,BARRY,0.0990739236393176,0.401,0.6331234132348578,0.7222222222222222,59316,107.243938065251,0.37200000000000005,0.273,0.053673120729,0.86962750716,0.57303370787,0.062,64121.0,25909.0,103239.0,29370.0,0.09300000000000001,0.16899999999999998,0.22899999999999998
MICHIGAN,BAY,0.1108061982429261,0.495,0.53472261547464,0.7222222222222222,106107,239.897111204855,0.359,0.255,0.061048088630999996,0.87925998053,0.66296731338,0.08199999999999999,50576.0,24753.0,91446.0,21400.0,0.158,0.183,0.21
MICHIGAN,BENZIE,0.0734549138804458,0.57,0.54155260070395,0.7222222222222222,17462,54.6193170776404,0.365,0.3,0.07398549606499999,0.8313253012,0.68784610901,0.076,51905.0,25506.0,96662.0,25339.0,0.11199999999999999,0.24,0.191
