state,county,total_percent_infected,percent_vaccinated,total_population,population_density_per_sqmi,percent_republican,date_stay_at_home_effective,percent_adults_with_obesity,percent_physically_inactive,percent_age_65_and_older,percent_age_17_and_younger
MINNESOTA,MCLEOD,0.1229487643830273,0.507,35926,73.0973930320216,0.646301908863721,0.5555555555555556,0.349,0.23399999999999999,0.17600000000000002,0.23800000000000002
MINNESOTA,MEEKER,0.1166135561105847,0.421,23094,37.9740160837696,0.6598273896759486,0.5555555555555556,0.32899999999999996,0.21,0.18100000000000002,0.24600000000000002
MINNESOTA,MILLE LACS,0.1211325493777828,0.512,25788,45.0573484280915,0.6407006222631942,0.5555555555555556,0.307,0.251,0.18,0.242
MINNESOTA,MORRISON,0.1296351764212544,0.441,32850,29.1979027683911,0.7337913023731123,0.5555555555555556,0.324,0.25,0.175,0.23600000000000002
MINNESOTA,MOWER,0.1208626628725475,0.531,39248,55.175658334171,0.4980524978831498,0.5555555555555556,0.316,0.248,0.17800000000000002,0.249
MINNESOTA,MURRAY,0.1322919209177447,0.472,8463,12.009376121964,0.6371036846615252,0.5555555555555556,0.324,0.252,0.242,0.21100000000000002
MINNESOTA,NICOLLET,0.0983836144015872,0.549,33226,74.0626819504683,0.4662098690390672,0.5555555555555556,0.278,0.179,0.14,0.222
MINNESOTA,NOBLES,0.191455915668778,0.505,21729,30.3857577547533,0.6138785912882299,0.5555555555555556,0.33399999999999996,0.27699999999999997,0.154,0.266
MINNESOTA,NORMAN,0.0875294117647058,0.49,6638,7.60550936471346,0.5210058264336094,0.5555555555555556,0.36,0.27399999999999997,0.218,0.23
MINNESOTA,OLMSTED,0.0871295635309205,0.661,150104,229.623281123993,0.445132224288335,0.5555555555555556,0.271,0.195,0.14,0.248
MINNESOTA,OTTER TAIL,0.1020154563714976,0.433,57694,29.2560283883762,0.6442769230769231,0.5555555555555556,0.312,0.23,0.223,0.215
MINNESOTA,PENNINGTON,0.1099227990650896,0.425,14156,22.9589995749055,0.5956813104988831,0.5555555555555556,0.265,0.22899999999999998,0.16699999999999998,0.231
MINNESOTA,PINE,0.1155211467595253,0.425,29067,20.5960627346305,0.5930779813192383,0.5555555555555556,0.35,0.27899999999999997,0.183,0.207
MINNESOTA,PIPESTONE,0.12853385930309,0.468,9285,19.9653688895463,0.6942595673876872,0.5555555555555556,0.317,0.261,0.203,0.24600000000000002
MINNESOTA,POLK,0.1255898482336436,0.353,31550,16.0064795074252,0.606853203568532,0.5555555555555556,0.39399999999999996,0.27399999999999997,0.171,0.235
MINNESOTA,POPE,0.1029424837763356,0.499,10975,16.3915367180043,0.6002532046209843,0.5555555555555556,0.306,0.218,0.231,0.212
MINNESOTA,RAMSEY,0.0979973506371735,0.629,531528,3493.27384349349,0.259549027432517,0.5555555555555556,0.262,0.19,0.13,0.23399999999999999
MINNESOTA,RED LAKE,0.0998766954377312,0.491,4042,9.34767576752175,0.6065922381711856,0.5555555555555556,0.36700000000000005,0.265,0.187,0.24600000000000002
MINNESOTA,REDWOOD,0.1189848384970336,0.464,15578,17.7309786028982,0.6749441597687558,0.5555555555555556,0.34700000000000003,0.27399999999999997,0.20800000000000002,0.244
MINNESOTA,RENVILLE,0.1272339840527907,0.494,14995,15.2556098740684,0.6429134893505127,0.5555555555555556,0.34,0.25,0.204,0.22399999999999998
MINNESOTA,RICE,0.1252762348444125,0.561,65116,131.323631890315,0.4755725426131985,0.5555555555555556,0.261,0.196,0.14,0.222
MINNESOTA,ROCK,0.140955448201825,0.474,9554,19.8027635168942,0.6387683405662327,0.5555555555555556,0.247,0.27899999999999997,0.204,0.252
MINNESOTA,ROSEAU,0.1414441147378833,0.45,15609,9.33768532637639,0.6984879548949257,0.5555555555555556,0.349,0.258,0.156,0.249
MINNESOTA,SCOTT,0.120164012535819,0.598,139490,391.540781984439,0.5324341254714844,0.5555555555555556,0.293,0.187,0.09300000000000001,0.28800000000000003
MINNESOTA,SHERBURNE,0.1262058043151854,0.376,91188,210.637089523614,0.6431456206118096,0.5555555555555556,0.302,0.196,0.1,0.27399999999999997
MINNESOTA,SIBLEY,0.1007736293306424,0.421,14957,25.4033160654536,0.6679958837149472,0.5555555555555556,0.39299999999999996,0.28800000000000003,0.175,0.244
MINNESOTA,STEARNS,0.142654043147602,0.507,153661,114.430948200194,0.5982636445873957,0.5555555555555556,0.289,0.21899999999999997,0.133,0.22899999999999998
MINNESOTA,STEELE,0.1111353652214248,0.525,36541,85.0492997477229,0.583867772042338,0.5555555555555556,0.313,0.213,0.158,0.255
MINNESOTA,STEVENS,0.09535951045385,0.493,9762,17.3204417027773,0.5185253797702853,0.5555555555555556,0.313,0.228,0.16899999999999998,0.21
MINNESOTA,SWIFT,0.1166630692855601,0.508,9483,12.7796649665511,0.5933119743692431,0.5555555555555556,0.375,0.289,0.21100000000000002,0.222
MINNESOTA,TODD,0.118512812195913,0.362,24335,25.7518957996458,0.7074960393562911,0.5555555555555556,0.371,0.245,0.192,0.24
MINNESOTA,TRAVERSE,0.118748082233814,0.537,3397,5.91944363125991,0.5834260289210234,0.5555555555555556,0.326,0.319,0.263,0.205
MINNESOTA,WABASHA,0.0971470846626901,0.656,21327,40.7843754706314,0.5906862745098039,0.5555555555555556,0.365,0.255,0.188,0.22399999999999998
MINNESOTA,WADENA,0.121692734980266,0.446,13755,25.649616708285,0.6975771560426882,0.5555555555555556,0.34299999999999997,0.301,0.21899999999999997,0.244
MINNESOTA,WASECA,0.132441435632925,0.497,19034,44.9592063168054,0.618149797990262,0.5555555555555556,0.327,0.253,0.162,0.233
MINNESOTA,WASHINGTON,0.1069501600365797,0.601,248745,647.096951568729,0.4466876971608833,0.5555555555555556,0.248,0.162,0.128,0.252
MINNESOTA,WATONWAN,0.1260897494723318,0.494,10996,25.2808290914234,0.5538215286114446,0.5555555555555556,0.317,0.254,0.192,0.243
MINNESOTA,WILKIN,0.1369421620750765,0.295,6479,8.62735597309591,0.6447607510599637,0.5555555555555556,0.298,0.316,0.18600000000000003,0.231
MINNESOTA,WINONA,0.0931384200934949,0.553,51145,81.6894252871141,0.4649075707601442,0.5555555555555556,0.295,0.252,0.15,0.184
MINNESOTA,WRIGHT,0.1209088215527146,0.458,129922,196.456448332852,0.6215921169812405,0.5555555555555556,0.318,0.2,0.11199999999999999,0.28800000000000003
MINNESOTA,YELLOW MEDICINE,0.1194767741270985,0.516,10038,13.2235394917481,0.6410159211523881,0.5555555555555556,0.353,0.289,0.20199999999999999,0.23199999999999998
MISSISSIPPI,ADAMS,0.11735574886782,0.451,31747,68.6654195029937,0.4245446660884648,0.16666666666666666,0.353,0.319,0.168,0.223
MISSISSIPPI,ALCORN,0.1008307850512813,0.321,37309,93.2630567643821,0.7994994250152202,0.16666666666666666,0.353,0.35100000000000003,0.17,0.239
MISSISSIPPI,ATTALA,0.1326070210190381,0.433,19085,25.9666352020363,0.5931443798449613,0.16666666666666666,0.373,0.303,0.191,0.255
MISSISSIPPI,BENTON,0.1342777575977721,0.399,8378,20.6041993611431,0.5609269872913033,0.16666666666666666,0.39899999999999997,0.249,0.174,0.231
MISSISSIPPI,BOLIVAR,0.1675264463889251,0.499,33615,38.3482002146303,0.33203125,0.16666666666666666,0.391,0.33,0.14,0.251
MISSISSIPPI,CALHOUN,0.1311886358888656,0.314,14724,25.1017270234743,0.6863664790494058,0.16666666666666666,0.38299999999999995,0.39399999999999996,0.174,0.243
MISSISSIPPI,CARROLL,0.1306926711571328,0.343,10301,16.3965391766392,0.6872286541244573,0.16666666666666666,0.344,0.414,0.209,0.2
MISSISSIPPI,CHICKASAW,0.1337192305443489,0.4,17357,34.5907369009204,0.5230671736375159,0.16666666666666666,0.45299999999999996,0.317,0.154,0.251
MISSISSIPPI,CHOCTAW,0.1048721071863581,0.292,8320,19.8956119962453,0.6858548585485855,0.16666666666666666,0.377,0.342,0.192,0.23
MISSISSIPPI,CLAIBORNE,0.1200489541611037,0.456,9209,18.8935439081134,0.1264044943820224,0.16666666666666666,0.41,0.425,0.15,0.217
MISSISSIPPI,CLARKE,0.1261180104240396,0.437,16203,23.429057755076,0.6593505326658965,0.16666666666666666,0.287,0.331,0.183,0.235
MISSISSIPPI,CLAY,0.1099606543797887,0.381,20147,49.1311380798243,0.4148755373387983,0.16666666666666666,0.395,0.304,0.16399999999999998,0.244
MISSISSIPPI,COAHOMA,0.1454077020430302,0.405,24804,44.8920385940012,0.2722172351885099,0.16666666666666666,0.424,0.358,0.133,0.278
MISSISSIPPI,COPIAH,0.1211117049706039,0.443,28780,37.0283606889582,0.4701124634108766,0.16666666666666666,0.392,0.43200000000000005,0.153,0.239
MISSISSIPPI,COVINGTON,0.171120412105602,0.403,19503,47.1318908394526,0.616842583134718,0.16666666666666666,0.375,0.401,0.168,0.25
MISSISSIPPI,DESOTO,0.1302549406580334,0.424,170890,358.802518179519,0.6558946647385646,0.16666666666666666,0.353,0.28800000000000003,0.11699999999999999,0.268
MISSISSIPPI,FORREST,0.1295646020534868,0.341,76274,163.663487665505,0.5509193272519954,0.16666666666666666,0.313,0.28600000000000003,0.126,0.231
MISSISSIPPI,FRANKLIN,0.1173343705432386,0.383,7818,13.8687856383819,0.6342657342657343,0.16666666666666666,0.32,0.321,0.18,0.245
MISSISSIPPI,GEORGE,0.1230204081632653,0.298,23313,48.7010629596917,0.8791830957436053,0.16666666666666666,0.38799999999999996,0.32299999999999995,0.141,0.264
MISSISSIPPI,GREENE,0.1104813778890033,0.309,13941,19.5592490387877,0.8074129260569939,0.16666666666666666,0.365,0.285,0.12,0.205
MISSISSIPPI,GRENADA,0.1343096637440986,0.422,21518,50.9776025455016,0.5678683534671359,0.16666666666666666,0.415,0.327,0.165,0.23800000000000002
MISSISSIPPI,HANCOCK,0.0973715149479341,0.336,46028,97.112935714437,0.7830696830526733,0.16666666666666666,0.337,0.353,0.174,0.225
MISSISSIPPI,HARRISON,0.1094050365244136,0.45,198570,345.926787059579,0.6373730513480643,0.16666666666666666,0.33899999999999997,0.3,0.133,0.243
MISSISSIPPI,HINDS,0.109993961352657,0.486,244596,281.221335790417,0.2669490182824431,0.16666666666666666,0.37200000000000005,0.312,0.121,0.25
MISSISSIPPI,HOLMES,0.1231040564373897,0.487,18547,24.5112242345798,0.1620851906884596,0.16666666666666666,0.46299999999999997,0.41600000000000004,0.136,0.27
MISSISSIPPI,HUMPHREYS,0.128844246031746,0.477,8822,21.0793318938754,0.2706324947096167,0.16666666666666666,0.46299999999999997,0.281,0.141,0.275
MISSISSIPPI,ITAWAMBA,0.139546814878153,0.29,23511,44.1279042778269,0.8698777857656362,0.16666666666666666,0.337,0.304,0.16899999999999998,0.223
MISSISSIPPI,JACKSON,0.1171100914237172,0.357,140850,194.880539242237,0.678455423971594,0.16666666666666666,0.32899999999999996,0.263,0.141,0.243
MISSISSIPPI,JASPER,0.1489959103949215,0.393,16538,24.4558542976602,0.4764601769911504,0.16666666666666666,0.45399999999999996,0.38799999999999996,0.182,0.23199999999999998
MISSISSIPPI,JEFFERSON,0.1061516452074392,0.579,7528,14.4787916250352,0.1269430051813471,0.16666666666666666,0.537,0.35100000000000003,0.139,0.23399999999999999
MISSISSIPPI,JEFFERSON DAVIS,0.1143062544931703,0.357,11771,28.8189708811326,0.3953823953823954,0.16666666666666666,0.40399999999999997,0.374,0.19399999999999998,0.21100000000000002
MISSISSIPPI,JONES,0.1422949278980293,0.343,68313,98.3184990173416,0.7101086343115124,0.16666666666666666,0.397,0.359,0.153,0.255
MISSISSIPPI,KEMPER,0.1113734346130158,0.362,10128,13.218791172449,0.3832722569519293,0.16666666666666666,0.386,0.35700000000000004,0.17,0.21
MISSISSIPPI,LAFAYETTE,0.1261408023102982,0.475,52193,82.6207781430927,0.5534796110573741,0.16666666666666666,0.321,0.262,0.11199999999999999,0.18100000000000002
MISSISSIPPI,LAMAR,0.1233916928468812,0.488,59623,119.940171874829,0.7624837345478205,0.16666666666666666,0.33899999999999997,0.255,0.115,0.255
MISSISSIPPI,LAUDERDALE,0.1172074198988195,0.431,79233,112.602532227396,0.6012675388056666,0.16666666666666666,0.358,0.336,0.151,0.24100000000000002
MISSISSIPPI,LAWRENCE,0.1205307484506594,0.468,12603,29.2638634449532,0.6428346951602766,0.16666666666666666,0.33899999999999997,0.442,0.16,0.245
MISSISSIPPI,LEAKE,0.1327130694285965,0.378,23011,39.469900751941,0.5659841401349273,0.16666666666666666,0.40399999999999997,0.35,0.142,0.28300000000000003
MISSISSIPPI,LEE,0.1324617257362236,0.368,85281,189.534052757383,0.6751131771640385,0.16666666666666666,0.309,0.289,0.142,0.259
MISSISSIPPI,LEFLORE,0.1339814781960756,0.52,30500,51.4022658906388,0.2883303411131059,0.16666666666666666,0.371,0.33299999999999996,0.128,0.27699999999999997
MISSISSIPPI,LINCOLN,0.1259040201446432,0.322,34691,59.1871108175211,0.6943987362601198,0.16666666666666666,0.39399999999999996,0.327,0.156,0.248
MISSISSIPPI,LOWNDES,0.1280143356941718,0.421,59785,118.283704361323,0.5189051808406647,0.16666666666666666,0.36700000000000005,0.301,0.142,0.239
MISSISSIPPI,MADISON,0.108325805480277,0.554,101791,142.502275830317,0.5675474880526886,0.16666666666666666,0.364,0.22399999999999998,0.125,0.256
MISSISSIPPI,MARION,0.1234281528506897,0.351,25810,47.5861813282757,0.6701445309159326,0.16666666666666666,0.359,0.29600000000000004,0.165,0.239
MISSISSIPPI,MARSHALL,0.138012126707089,0.423,36196,51.2562981188003,0.4438978367814543,0.16666666666666666,0.43700000000000006,0.37200000000000005,0.151,0.222
MISSISSIPPI,MONROE,0.1278225348916373,0.414,36029,47.0910491570046,0.6400780659783429,0.16666666666666666,0.363,0.374,0.17600000000000002,0.23399999999999999
MISSISSIPPI,MONTGOMERY,0.1404603580562659,0.437,10353,25.4385742152469,0.5640512409927942,0.16666666666666666,0.379,0.35200000000000004,0.18899999999999997,0.231
MISSISSIPPI,NESHOBA,0.1653959749982828,0.34,29474,51.6966104498195,0.7276603809343315,0.16666666666666666,0.428,0.32299999999999995,0.147,0.28300000000000003
MISSISSIPPI,NEWTON,0.1332667237605861,0.435,21652,37.4696438559747,0.6937910574274211,0.16666666666666666,0.34299999999999997,0.317,0.162,0.254
MISSISSIPPI,NOXUBEE,0.1340117116252279,0.465,11098,15.9647142335991,0.2152852529601722,0.16666666666666666,0.423,0.39799999999999996,0.154,0.256
MISSISSIPPI,OKTIBBEHA,0.1054913586222195,0.445,49424,107.863952879358,0.4731847274332377,0.16666666666666666,0.336,0.243,0.10099999999999999,0.17600000000000002
MISSISSIPPI,PANOLA,0.1426649508656995,0.371,34319,50.090287113265,0.494490175252257,0.16666666666666666,0.33799999999999997,0.4,0.142,0.259
MISSISSIPPI,PEARL RIVER,0.1026379760511389,0.362,55167,68.0330635785625,0.8125942512452589,0.16666666666666666,0.382,0.32299999999999995,0.172,0.23199999999999998
MISSISSIPPI,PERRY,0.1175979286728472,0.291,12174,18.8100503571226,0.7612297496318114,0.16666666666666666,0.336,0.326,0.17300000000000001,0.23600000000000002
MISSISSIPPI,PIKE,0.0989360619018529,0.409,39939,97.6462251340922,0.4910484365419987,0.16666666666666666,0.337,0.371,0.155,0.267
MISSISSIPPI,PONTOTOC,0.1441847454466339,0.343,30862,62.0041792847952,0.7960566851509551,0.16666666666666666,0.35,0.319,0.142,0.26899999999999996
MISSISSIPPI,PRENTISS,0.1249701504417734,0.36,25339,61.0616586035606,0.7747163695299838,0.16666666666666666,0.32299999999999995,0.428,0.16899999999999998,0.231
MISSISSIPPI,QUITMAN,0.1305948174322732,0.406,7634,18.8488449553714,0.2974739970282318,0.16666666666666666,0.42,0.408,0.152,0.25
MISSISSIPPI,RANKIN,0.105924480424548,0.436,147930,190.774715715415,0.7516250318633698,0.16666666666666666,0.354,0.302,0.132,0.244
MISSISSIPPI,SCOTT,0.1274711989759636,0.389,28268,46.39946612242,0.5818285497053792,0.16666666666666666,0.486,0.37799999999999995,0.136,0.267
MISSISSIPPI,SHARKEY,0.1221939365887526,0.467,4662,10.7986703036395,0.3159817351598173,0.16666666666666666,0.498,0.292,0.15,0.251
MISSISSIPPI,SIMPSON,0.1263785730362367,0.374,27279,46.3011253142598,0.6474297223925037,0.16666666666666666,0.441,0.29600000000000004,0.157,0.252
MISSISSIPPI,SMITH,0.1193767278210605,0.27,16137,25.3619720439954,0.7772387570473318,0.16666666666666666,0.375,0.322,0.172,0.242
MISSISSIPPI,STONE,0.137925392670157,0.365,17995,40.3942193233234,0.7531582682753726,0.16666666666666666,0.409,0.34700000000000003,0.138,0.226
MISSISSIPPI,SUNFLOWER,0.1421346077260055,0.444,27424,39.3029956223707,0.2911023129818712,0.16666666666666666,0.504,0.327,0.11599999999999999,0.235
MISSISSIPPI,TALLAHATCHIE,0.1361430950829169,0.343,14776,22.9007621176075,0.4194207836456559,0.16666666666666666,0.441,0.304,0.134,0.207
MISSISSIPPI,TATE,0.1271141555736026,0.348,28338,70.0114134295254,0.6446202803818698,0.16666666666666666,0.368,0.272,0.146,0.244
MISSISSIPPI,TIPPAH,0.1493527140585964,0.34,22061,48.1880059945676,0.7839740119112074,0.16666666666666666,0.4,0.425,0.16,0.248
MISSISSIPPI,TISHOMINGO,0.1267605633802817,0.322,19503,45.9648335709511,0.8560506510572213,0.16666666666666666,0.377,0.415,0.195,0.222
MISSISSIPPI,TUNICA,0.1230274086378737,0.393,10407,22.8888950111089,0.2391365292963274,0.16666666666666666,0.40299999999999997,0.307,0.105,0.299
MISSISSIPPI,UNION,0.1568627450980392,0.32,27989,67.3460118843589,0.8033228949199722,0.16666666666666666,0.39799999999999996,0.309,0.157,0.254
MISSISSIPPI,WALTHALL,0.1101077978440431,0.32,14812,36.6698971505693,0.5862118803295274,0.16666666666666666,0.366,0.327,0.17800000000000002,0.245
MISSISSIPPI,WARREN,0.1085255944117582,0.476,47834,81.2792616989144,0.5030387309435517,0.16666666666666666,0.358,0.353,0.146,0.251
MISSISSIPPI,WASHINGTON,0.1313853651870914,0.411,48824,67.3675663793782,0.3116790490341753,0.16666666666666666,0.434,0.359,0.136,0.266
MISSISSIPPI,WAYNE,0.147252638359015,0.299,20517,25.3072602874095,0.6240233357641422,0.16666666666666666,0.424,0.40399999999999997,0.157,0.253
MISSISSIPPI,WEBSTER,0.1330374651666838,0.39,9922,23.5712007157842,0.7843756164924048,0.16666666666666666,0.33399999999999996,0.278,0.165,0.24100000000000002
MISSISSIPPI,WILKINSON,0.0945538818076477,0.548,9233,13.6158657438866,0.312470365101944,0.16666666666666666,0.376,0.33399999999999996,0.155,0.22
MISSISSIPPI,WINSTON,0.1361180729601782,0.405,18519,30.4976830803614,0.552865668280599,0.16666666666666666,0.391,0.39299999999999996,0.177,0.237
MISSISSIPPI,YALOBUSHA,0.1475883713247439,0.526,12380,26.5023351355038,0.5555372716801054,0.16666666666666666,0.332,0.32899999999999996,0.183,0.233
MISSISSIPPI,YAZOO,0.1194678342876389,0.4,27719,30.0588328239449,0.4566037735849056,0.16666666666666666,0.41200000000000003,0.36700000000000005,0.125,0.243
MISSOURI,ADAIR,0.1139565165923529,0.405,25547,45.030735133749,0.589673381576374,0.0,0.27899999999999997,0.317,0.14,0.185
MISSOURI,ANDREW,0.1296296296296296,0.319,17347,40.089836948418,0.7292122538293216,0.0,0.319,0.21600000000000003,0.174,0.23
MISSOURI,ATCHISON,0.0946918141162745,0.497,5380,9.83034151357259,0.7562408223201175,0.0,0.39,0.23800000000000002,0.244,0.193
MISSOURI,AUDRAIN,0.1202142744603749,0.338,25868,37.3688319721923,0.6938674088062817,0.0,0.35100000000000003,0.316,0.16899999999999998,0.23199999999999998
MISSOURI,BARRY,0.1016234038391684,0.398,35716,45.8927048008247,0.7824717562478604,0.0,0.381,0.28,0.19699999999999998,0.22899999999999998
MISSOURI,BARTON,0.1255742725880551,0.303,12075,20.3996964813972,0.8349890553965315,0.0,0.259,0.302,0.187,0.248
MISSOURI,BATES,0.1019663616126638,0.339,16513,19.7361421655974,0.7479745731023308,0.0,0.365,0.27399999999999997,0.18899999999999997,0.243
MISSOURI,BENTON,0.1063621869053129,0.422,18825,26.7384265789759,0.7745919243986255,0.0,0.335,0.316,0.281,0.177
MISSOURI,BOLLINGER,0.1020357702134674,0.291,12282,19.8768460883083,0.8504228329809725,0.0,0.324,0.326,0.17800000000000002,0.222
MISSOURI,BOONE,0.1201298881211107,0.57,172773,252.019057104429,0.4316306577001955,0.0,0.26,0.228,0.105,0.205
MISSOURI,BUCHANAN,0.1502335057918593,0.339,89415,219.140619802247,0.5978855267954793,0.0,0.38299999999999995,0.322,0.146,0.23
MISSOURI,BUTLER,0.1157775789820613,0.3,42887,61.7373223999853,0.7908917086737355,0.0,0.375,0.397,0.174,0.23399999999999999
MISSOURI,CALDWELL,0.1079822616407982,0.338,9057,21.2410199019139,0.7495361781076066,0.0,0.327,0.29,0.188,0.242
MISSOURI,CALLAWAY,0.1349708334264577,0.418,44693,53.5516517442224,0.6803001094148908,0.0,0.37200000000000005,0.28,0.14300000000000002,0.21600000000000003
MISSOURI,CAMDEN,0.1142209264658244,0.411,44152,67.3050428832244,0.7525983832282136,0.0,0.233,0.27399999999999997,0.248,0.18600000000000003
MISSOURI,CAPE GIRARDEAU,0.126954140305055,0.42,78089,134.9772413988,0.7294400345591014,0.0,0.319,0.29,0.155,0.214
MISSOURI,CARROLL,0.1334255098513653,0.434,9009,12.9696560681869,0.7979821141939922,0.0,0.376,0.28,0.205,0.22899999999999998
MISSOURI,CARTER,0.110498161150117,0.303,6249,12.3167423987365,0.8171589310829818,0.0,0.278,0.369,0.18100000000000002,0.242
MISSOURI,CASS,0.104244658725657,0.446,101324,145.458665467137,0.6491076681702295,0.0,0.366,0.26,0.154,0.251
MISSOURI,CEDAR,0.1007735730712941,0.294,13932,29.3625002629166,0.7985050890585241,0.0,0.33799999999999997,0.298,0.233,0.239
MISSOURI,CHARITON,0.11553999461352,0.339,7615,10.1374272671083,0.7432602670697909,0.0,0.294,0.28800000000000003,0.22699999999999998,0.22699999999999998
MISSOURI,CHRISTIAN,0.1339917602573508,0.421,82053,145.834494168102,0.7451301437480436,0.0,0.314,0.249,0.142,0.262
MISSOURI,CLARK,0.1151978814182727,0.252,6860,13.5924425169554,0.7645412130637637,0.0,0.29600000000000004,0.287,0.196,0.233
MISSOURI,CLAY,0.0469097572295037,0.465,233135,586.297839524235,0.5216744118501307,0.0,0.33299999999999996,0.237,0.128,0.249
MISSOURI,CLINTON,0.112816991219895,0.414,20494,48.9165976781459,0.6923001567398119,0.0,0.332,0.345,0.171,0.24100000000000002
MISSOURI,COLE,0.145885725454427,0.484,76603,195.659095236405,0.6586396960453791,0.0,0.35600000000000004,0.207,0.141,0.22899999999999998
MISSOURI,COOPER,0.1231012479530182,0.377,17613,31.1863599839049,0.7042324067117456,0.0,0.341,0.258,0.16699999999999998,0.22
MISSOURI,CRAWFORD,0.123453177257525,0.287,24545,33.056522454949,0.7966171617161716,0.0,0.40299999999999997,0.303,0.179,0.237
MISSOURI,DADE,0.1001190318740907,0.404,7590,15.4894466956598,0.8058719311566692,0.0,0.341,0.284,0.223,0.212
MISSOURI,DALLAS,0.1152387723663941,0.326,16508,30.5270600674977,0.7909566617469476,0.0,0.32899999999999996,0.289,0.191,0.237
MISSOURI,DAVIESS,0.0994201497946363,0.271,8257,14.6599273811419,0.770108544391873,0.0,0.45399999999999996,0.304,0.188,0.261
MISSOURI,DEKALB,0.1000239100980314,0.248,12706,30.1549189768346,0.7705703090988245,0.0,0.369,0.33899999999999997,0.157,0.17
MISSOURI,DENT,0.0862390034033262,0.264,15578,20.6945073904598,0.8246208216757474,0.0,0.222,0.28,0.201,0.231
MISSOURI,DOUGLAS,0.1045885475919605,0.217,13467,16.5517273425783,0.8229822982298229,0.0,0.306,0.303,0.223,0.21600000000000003
MISSOURI,DUNKLIN,0.1168857917682194,0.303,31271,57.7945798404898,0.7587445641898279,0.0,0.41100000000000003,0.43799999999999994,0.17300000000000001,0.259
MISSOURI,FRANKLIN,0.1123433397135629,0.485,102063,110.615642050378,0.7070021750843095,0.0,0.33299999999999996,0.326,0.156,0.235
MISSOURI,GASCONADE,0.1183190534475724,0.458,14875,28.6606557523315,0.7615849563465413,0.0,0.311,0.273,0.214,0.213
MISSOURI,GENTRY,0.155531882514077,0.379,6745,13.7254839823507,0.7571475517581334,0.0,0.29100000000000004,0.295,0.19899999999999998,0.242
MISSOURI,GREENE,0.1350763939594521,0.451,285449,422.68753088086,0.6038411836169341,0.0,0.32799999999999996,0.24,0.153,0.21
MISSOURI,GRUNDY,0.1275126903553299,0.311,10231,23.5041346384033,0.8032482598607888,0.0,0.33799999999999997,0.287,0.21,0.23600000000000002
MISSOURI,HARRISON,0.1145833333333333,0.305,8649,11.9708728499801,0.8037408511791814,0.0,0.317,0.354,0.21100000000000002,0.248
MISSOURI,HENRY,0.1125824780058651,0.4,21930,31.4659698644978,0.7171092641394688,0.0,0.313,0.297,0.201,0.22399999999999998
MISSOURI,HICKORY,0.0919949706621961,0.359,9267,23.2367715849428,0.7497883149872989,0.0,0.326,0.285,0.321,0.174
MISSOURI,HOLT,0.1205995911878264,0.371,4537,9.80564001402171,0.8178343949044586,0.0,0.293,0.313,0.225,0.201
MISSOURI,HOWARD,0.1195880411958804,0.394,10148,21.8809303190205,0.6731717337715695,0.0,0.337,0.252,0.16699999999999998,0.222
MISSOURI,HOWELL,0.1191764090036642,0.301,40265,43.4241967688109,0.7959323975938126,0.0,0.37,0.318,0.187,0.244
MISSOURI,IRON,0.0982716049382716,0.33,10220,18.5729044622534,0.743265401733427,0.0,0.259,0.268,0.18899999999999997,0.21100000000000002
MISSOURI,JACKSON,0.1378755097715398,0.499,683643,1130.78825149049,0.5283912855287837,0.0,0.321,0.228,0.135,0.24100000000000002
MISSOURI,JASPER,0.1630291441382038,0.424,117376,183.836868613286,0.7256963125439722,0.0,0.38799999999999996,0.27,0.138,0.254
MISSOURI,JEFFERSON,0.1147942296328877,0.403,222453,338.768325333606,0.6498239801201077,0.0,0.327,0.226,0.133,0.24
MISSOURI,JOHNSON,0.1026229144315785,0.348,54229,65.3926477274164,0.6492049971607041,0.0,0.336,0.27899999999999997,0.11699999999999999,0.218
MISSOURI,KNOX,0.1025511492801212,0.35,3997,7.93042089420294,0.7572192513368984,0.0,0.35100000000000003,0.409,0.20600000000000002,0.244
MISSOURI,LACLEDE,0.1278168126977017,0.338,35505,46.4284996094605,0.8025045168525325,0.0,0.313,0.302,0.16699999999999998,0.243
MISSOURI,LAFAYETTE,0.1123272593860829,0.408,32789,52.1756255969686,0.6921138825900731,0.0,0.322,0.301,0.17800000000000002,0.23399999999999999
MISSOURI,LAWRENCE,0.1183157345847999,0.338,38204,62.4517113189023,0.7830690996111277,0.0,0.32899999999999996,0.27899999999999997,0.17300000000000001,0.255
MISSOURI,LEWIS,0.1253068739770867,0.335,10146,20.0894287853188,0.7504488330341114,0.0,0.33399999999999996,0.231,0.17800000000000002,0.22699999999999998
MISSOURI,LINCOLN,0.1189907308559131,0.341,54286,86.6417175176873,0.727465747936864,0.0,0.36700000000000005,0.273,0.12300000000000001,0.263
MISSOURI,LINN,0.1415268456375839,0.42,12319,20.0125484967407,0.7316985860032218,0.0,0.33299999999999996,0.287,0.201,0.23800000000000002
MISSOURI,LIVINGSTON,0.149471333814934,0.4,15057,28.2855508942495,0.7598504905777916,0.0,0.423,0.276,0.196,0.215
MISSOURI,MACON,0.1205265595025468,0.355,15399,19.219745974887,0.7607925469098543,0.0,0.345,0.293,0.212,0.239
MISSOURI,MADISON,0.1496525479814692,0.323,12403,25.0875091420346,0.770907724112009,0.0,0.354,0.287,0.18899999999999997,0.23199999999999998
