state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty
CALIFORNIA,NEVADA,3032,0.030738348928922635,201,2831,0.0662928759894459,0.002037733553665386,0.46,98639,102.988513952139,0.070499404982,0.49969933854,0.7328958795699999,0.08800000000000001,66681.0,33385.0,125222.0,26781.0,0.121
CALIFORNIA,ORANGE,110812,0.035378204086506305,10754,100058,0.097047251200231,0.003433357458996217,0.46,3132211,3961.70507213008,0.083365759293,0.8918323880600001,0.6992831169999999,0.068,89373.0,35939.0,168013.0,35553.0,0.125
CALIFORNIA,PLACER,10999,0.029681221682214744,924,10075,0.0840076370579143,0.0024934492985149944,0.48,370571,263.360912747634,0.042716778146,0.90475376197,0.78280902973,0.07,89175.0,37914.0,159467.0,34242.0,0.087
CALIFORNIA,RIVERSIDE,96662,0.04159487618185355,7744,88918,0.0801142124102542,0.0033323407456112416,0.36,2323892,322.481164194566,0.089320239584,0.8887535646400001,0.54994277078,0.113,66793.0,24443.0,124437.0,26314.0,0.165
CALIFORNIA,SACRAMENTO,34413,0.023263029811397284,5316,29097,0.1544765059715805,0.0035935915635773676,0.44,1479300,1533.04901600965,0.06415937179100001,0.81033849383,0.66595771763,0.102,69475.0,28292.0,126401.0,26062.0,0.179
CALIFORNIA,SAN BENITO,3837,0.06609705259168662,269,3568,0.0701068543132655,0.004633856436581626,0.47,58051,41.8019713115616,0.081051770391,0.90246768508,0.57779208239,0.10800000000000001,80063.0,27848.0,146648.0,39418.0,0.10800000000000001
CALIFORNIA,SAN BERNARDINO,147574,0.07004804547659575,11138,136436,0.0754739994850041,0.005286806148226133,0.3,2106754,105.036909739158,0.083338412857,0.83376744186,0.55148542728,0.11,63310.0,21857.0,115954.0,25105.0,0.191
CALIFORNIA,SAN DIEGO,283426,0.08711804057102882,15585,267841,0.0549878980756881,0.004790437935473401,0.41,3253356,773.386044692773,0.084051288606,0.81071011105,0.71795776088,0.078,78777.0,32482.0,147360.0,31298.0,0.14
CALIFORNIA,SAN FRANCISCO,26033,0.030616901216302356,1723,24310,0.0661852264433603,0.0020263865399949665,0.41,850282,18131.8901494953,0.050078621127,0.7139466958699999,0.87197258277,0.062,110601.0,55567.0,221839.0,31384.0,0.125
CALIFORNIA,SAN JOAQUIN,22900,0.032034244467448174,3534,19366,0.1543231441048035,0.004943625325238508,0.43,714860,513.404784824831,0.075756058325,0.8172712734600001,0.50738087568,0.11900000000000001,63567.0,23477.0,121464.0,25087.0,0.17800000000000002
CALIFORNIA,SAN LUIS OBISPO,18220,0.06537964690684656,851,17369,0.0467069154774972,0.0030536816420266974,0.48,278680,84.4319277117338,0.072576262211,0.91513917176,0.69886001783,0.055,70626.0,32335.0,136850.0,29215.0,0.142
CALIFORNIA,SAN MATEO,2557,0.0033878857578953504,398,2159,0.1556511536957372,0.0005273283268057683,0.48,754748,1682.75648413937,0.054100817418,0.8774324324299999,0.7796194232800001,0.055999999999999994,122930.0,50262.0,229688.0,46954.0,0.077
CALIFORNIA,SANTA BARBARA,22332,0.05082442904448162,1207,21125,0.0540480028658427,0.0027469588866509635,0.45,439395,160.647684496671,0.10508552834,0.87432808156,0.59476800675,0.07200000000000001,75646.0,31098.0,144259.0,30468.0,0.159
CALIFORNIA,SANTA CLARA,91442,0.04850890371426631,5950,85492,0.065068568054067,0.0031564049025599237,0.47,1885056,1459.91866582354,0.051015067133,0.85239238869,0.78098698887,0.066,125933.0,46034.0,225507.0,45198.0,0.09300000000000001
CALIFORNIA,SANTA CRUZ,10074,0.03718289896689563,512,9562,0.0508239031169346,0.0018897800547002742,0.48,270931,608.610789395974,0.073566808744,0.81681775555,0.6727344979900001,0.073,84213.0,34732.0,164945.0,29713.0,0.151
CALIFORNIA,SHASTA,9012,0.05028232195862253,629,8383,0.0697958277851753,0.003509496284062758,0.4,179228,47.4729045251921,0.070985887624,0.86939759036,0.67938001528,0.087,53908.0,25094.0,102155.0,21226.0,0.175
CALIFORNIA,SISKIYOU,1356,0.031052486946963453,133,1223,0.0980825958702064,0.0030457085279838782,0.31,43668,6.95485316559441,0.086399950646,0.79676674365,0.61959885387,0.11699999999999999,47560.0,23542.0,85985.0,19055.0,0.22
CALIFORNIA,SOLANO,18560,0.04320338178195328,1274,17286,0.0686422413793103,0.002965576960679336,0.38,429596,522.767979288268,0.056540730841,0.81374853114,0.6456728283600001,0.1,82808.0,30251.0,142186.0,33514.0,0.127
CALIFORNIA,SONOMA,21199,0.04258742888367458,1600,19599,0.0754752582668993,0.0032142971939185497,0.43,497776,315.877537662908,0.075824442529,0.8090568728799999,0.6601118074,0.07,81002.0,35639.0,146885.0,32473.0,0.11199999999999999
CALIFORNIA,STANISLAUS,26345,0.0496549878336327,2935,23410,0.1114063389637502,0.005531880405834579,0.43,530561,354.651340528159,0.069565051394,0.83869822485,0.5323544394399999,0.138,59616.0,22915.0,110747.0,25067.0,0.182
CALIFORNIA,SUTTER,4778,0.05008070771230321,547,4231,0.1144830473001255,0.005733392029851372,0.49,95406,158.371771861959,0.08591568354899999,0.8318940702400001,0.5679438314899999,0.11199999999999999,57879.0,24335.0,112103.0,25096.0,0.175
CALIFORNIA,TEHAMA,3082,0.0489089899230342,201,2881,0.0652173913043478,0.003189716734110926,0.39,63015,21.363107438383,0.078176409165,0.8776315789500001,0.53366343443,0.126,47572.0,21521.0,86757.0,18711.0,0.215
CALIFORNIA,TULARE,28317,0.06213015804058635,2444,25873,0.0863085778860755,0.005362365584320127,0.41,455769,94.4726079733132,0.087607049894,0.86146559663,0.45637798111,0.106,48763.0,18257.0,96789.0,19967.0,0.28300000000000003
CALIFORNIA,TUOLUMNE,2452,0.04552205554730432,197,2255,0.080342577487765,0.003657359275211644,0.45,53864,24.2529054658632,0.063608399091,0.8568935427600001,0.5786461739700001,0.11599999999999999,56500.0,29431.0,112545.0,23426.0,0.142
CALIFORNIA,VENTURA,25259,0.029959317289558893,3660,21599,0.1448988479353893,0.004341070560187876,0.45,843110,457.462212109559,0.09258218913300001,0.86089380451,0.63946824631,0.075,84170.0,34331.0,159391.0,36702.0,0.106
CALIFORNIA,YOLO,10999,0.05245837526410424,677,10322,0.0615510500954632,0.003228868083807489,0.5,209671,206.618184877934,0.059785182725,0.86861614498,0.69709383496,0.079,67804.0,28996.0,139738.0,22943.0,0.193
CALIFORNIA,YUBA,3724,0.050394467975695904,339,3385,0.091031149301826,0.004587466338281662,0.4,73897,116.918633668944,0.074102194215,0.75025278059,0.60180845524,0.127,47504.0,21418.0,102214.0,22205.0,0.20800000000000002
COLORADO,ADAMS,18427,0.038391422922348366,3243,15184,0.1759917512346014,0.006756573752492307,0.46,479977,411.188748426126,0.11026551173,0.7725908636200001,0.57044557101,0.061,70199.0,26051.0,120072.0,32226.0,0.129
COLORADO,ARAPAHOE,21501,0.03480996263364785,3932,17569,0.1828752151062741,0.006365879404469715,0.53,617668,774.088913895269,0.085250561118,0.8348387096800001,0.7149699583500001,0.06,76665.0,35250.0,138373.0,34762.0,0.107
COLORADO,BOULDER,10159,0.03235752211261908,863,9296,0.0849493060340584,0.0027487490484486925,0.53,313961,432.250907412554,0.06772989506,0.89259337413,0.8300931336099999,0.055999999999999994,83591.0,40097.0,160808.0,31001.0,0.134
COLORADO,CHAFFEE,212,0.011455125087804614,35,177,0.1650943396226415,0.0018911763116658562,0.47,18507,18.2621416259436,0.10173031026,0.8703703703700001,0.6268558952,0.038,56168.0,27848.0,103297.0,23500.0,0.096
COLORADO,DELTA,1783,0.05899870950663446,181,1602,0.1015143017386427,0.00598921279904702,0.4,30221,26.4612214722069,0.10723033657,0.8412256267399999,0.42662337662,0.092,46786.0,24261.0,87015.0,18989.0,0.168
COLORADO,DENVER,22440,0.033830692760322204,4422,18018,0.1970588235294117,0.006666636514534082,0.48,663303,4325.86454896734,0.10741990131,0.7015182884700001,0.74816460986,0.054000000000000006,68069.0,36616.0,133918.0,26393.0,0.16399999999999998
COLORADO,DOUGLAS,9695,0.030852411229704873,1160,8535,0.1196493037648272,0.0036914695231003254,0.54,314238,373.975656475955,0.037801851723,0.90806988353,0.8821398198999999,0.036000000000000004,120670.0,47062.0,194601.0,58227.0,0.038
COLORADO,EAGLE,4028,0.07615230460921844,144,3884,0.0357497517378351,0.002722425984043559,0.52,52894,31.400141206564,0.12249933178,0.74909090909,0.7143665798700001,0.03,86896.0,38604.0,149791.0,42610.0,0.081
COLORADO,EL PASO,18263,0.027456097755314046,3486,14777,0.1908777309313913,0.005240757639764813,0.46,665171,312.750835009835,0.07610916447,0.7655364320299999,0.7494438681,0.07400000000000001,67923.0,30261.0,123474.0,29585.0,0.113
COLORADO,ELBERT,300,0.01238390092879257,102,198,0.34,0.004210526315789474,0.41,24225,13.0886425620633,0.077903486493,0.8697674418600001,0.74051813472,0.055999999999999994,98247.0,39360.0,174774.0,44263.0,0.051
COLORADO,FREMONT,1847,0.03943631899220668,186,1661,0.1007038440714672,0.003971388918543824,0.44,46835,30.5495821281969,0.090719463822,0.8644067796599999,0.40288936959,0.08,47885.0,19427.0,90385.0,20169.0,0.166
COLORADO,GARFIELD,2758,0.04796938864249065,273,2485,0.098984771573604,0.004748238977302374,0.44,57495,19.5061386374329,0.13844038499,0.8369047619,0.5493853586899999,0.062,74421.0,29179.0,122304.0,33831.0,0.111
COLORADO,JEFFERSON,18738,0.0335319697213722,2613,16125,0.1394492475184117,0.004676007945455521,0.51,558810,731.223217456953,0.067507525323,0.8534708326899999,0.77137490848,0.052000000000000005,85550.0,38367.0,146294.0,36676.0,0.081
COLORADO,LA PLATA,3039,0.05628403155906212,155,2884,0.0510036196117143,0.0028706893358521317,0.47,53994,31.9532541153489,0.11554570091000001,0.80182232346,0.7563758389299999,0.051,66219.0,32953.0,128378.0,31146.0,0.107
COLORADO,LARIMER,3065,0.009424157821589778,1188,1877,0.3876019575856443,0.0036528220202442594,0.54,325228,125.271702232079,0.074209331016,0.82692863334,0.79198341396,0.06,71306.0,32433.0,127700.0,28730.0,0.132
COLORADO,LOGAN,929,0.04249382490165584,221,708,0.2378902045209903,0.01010886469673406,0.43,21862,11.8905841229121,0.10528086108,0.8684210526299999,0.58911439114,0.069,53168.0,23692.0,92364.0,20509.0,0.163
COLORADO,MESA,9826,0.0663175087401968,809,9017,0.0823325870140443,0.005460092058906902,0.48,148166,44.5084990445201,0.09541431884599999,0.77603583427,0.629937574,0.087,51132.0,26731.0,100152.0,21784.0,0.163
COLORADO,MONTEZUMA,563,0.021648850265323386,164,399,0.2912966252220249,0.00630623702222564,0.39,26006,12.8153959645476,0.13798893718,0.74712643678,0.58921933086,0.065,50180.0,22738.0,90214.0,20537.0,0.187
COLORADO,MONTROSE,1930,0.04722752410316645,172,1758,0.0891191709844559,0.004208877795722606,0.46,40866,18.2360555487703,0.12203485811,0.79,0.5609615827,0.086,52576.0,23276.0,91548.0,21410.0,0.18
COLORADO,MORGAN,1110,0.03923925339366516,263,847,0.2369369369369369,0.00929722850678733,0.42,28288,22.0916345344856,0.12351543943,0.82005141388,0.48527510415,0.055,55387.0,23408.0,93397.0,24301.0,0.107
COLORADO,PUEBLO,8541,0.052670851885198385,1443,7098,0.1689497716894977,0.008898728400695617,0.53,162158,67.9602353882391,0.084312338892,0.84620024125,0.63050376835,0.09699999999999999,48308.0,22431.0,90990.0,18529.0,0.20199999999999999
COLORADO,ROUTT,1689,0.07043369474562135,38,1651,0.0224985198342214,0.00158465387823186,0.57,23980,10.1523329713659,0.084615744422,0.92996108949,0.77173913043,0.040999999999999995,81033.0,36692.0,135430.0,33000.0,0.102
COLORADO,SUMMIT,1971,0.06734087259557894,85,1886,0.0431253170979198,0.002904096484334962,0.55,29269,48.1130737415188,0.11053722903,0.9495412844000001,0.71509235334,0.043,80078.0,36545.0,132750.0,35078.0,0.121
COLORADO,TELLER,1255,0.053467961826857535,134,1121,0.1067729083665338,0.00570892978868439,0.39,23472,42.1368153192166,0.08180645161299999,0.83111111111,0.7136343899300001,0.07200000000000001,64850.0,34230.0,120693.0,29604.0,0.075
COLORADO,WELD,14937,0.05371765594375416,2303,12634,0.1541808930842873,0.008282236167802492,0.5,278065,69.7400113401736,0.09399373603200001,0.84591194969,0.62749077711,0.06,75629.0,27808.0,122444.0,31426.0,0.126
CONNECTICUT,FAIRFIELD,11111,0.011799901871034751,3169,7942,0.2852128521285212,0.003365483667474496,0.52,941618,1506.66212591364,0.08896320055000001,0.90408640616,0.70872048945,0.08199999999999999,91183.0,51719.0,205070.0,35012.0,0.08800000000000001
CONNECTICUT,HARTFORD,12820,0.014312843935295227,2841,9979,0.221606864274571,0.003171824463352086,0.54,895699,1218.4182623739,0.054384862036,0.8381509013199999,0.69477665022,0.08199999999999999,73037.0,36570.0,143543.0,28360.0,0.11599999999999999
CONNECTICUT,LITCHFIELD,1785,0.009641300414278848,385,1400,0.2156862745098039,0.0020794961677856336,0.54,185141,201.133177251604,0.051257219936,0.88838187702,0.68070724207,0.067,76304.0,38859.0,143357.0,34478.0,0.069
CONNECTICUT,MIDDLESEX,1235,0.007510429462776244,493,742,0.3991902834008097,0.0029980904657074398,0.56,164438,445.265514013869,0.040905094268,0.9633856783900001,0.7618665412,0.053,88709.0,42573.0,158197.0,35465.0,0.07
CONNECTICUT,NEW HAVEN,13435,0.015606232735568736,4700,8735,0.349832526981764,0.005459567834549539,0.53,860874,1424.10572248851,0.056898991940999996,0.85843052711,0.65837402911,0.085,67720.0,33706.0,136839.0,26702.0,0.128
CONNECTICUT,NEW LONDON,1308,0.0048082401767432625,249,1059,0.1903669724770642,0.0009153301253891991,0.5,272033,408.98479091207,0.05006680592400001,0.89085431353,0.6648531684700001,0.077,67790.0,35531.0,137254.0,30274.0,0.099
CONNECTICUT,TOLLAND,1712,0.011286250156570352,158,1554,0.0922897196261682,0.0010416048625806749,0.58,151689,369.682148054244,0.037413953162000003,0.9142347560999999,0.7537780587999999,0.063,89584.0,36364.0,154462.0,36100.0,0.068
CONNECTICUT,WINDHAM,707,0.006038709236577324,168,539,0.2376237623762376,0.0014349408086916414,0.54,117078,228.277233264406,0.056040261316000005,0.8262757385899999,0.62001475807,0.084,65182.0,28663.0,118840.0,26790.0,0.11199999999999999
DELAWARE,KENT,29,0.00016912184937658187,12,17,0.4137931034482758,6.998145491444767e-05,0.53,171474,292.4571881839,0.064075160659,0.9008416320000001,0.59502205563,0.08,54980.0,26118.0,106545.0,26011.0,0.132
DELAWARE,NEW CASTLE,149,0.0002699290032373364,22,127,0.1476510067114094,3.9855289068600014e-05,0.54,551997,1294.80062731475,0.055958405064,0.87686595725,0.64853202129,0.069,69562.0,33240.0,135524.0,29778.0,0.114
DELAWARE,SUSSEX,38,0.00017990379881074122,9,29,0.2368421052631578,4.260879445517555e-05,0.55,211224,225.644457568467,0.071545503038,0.8854250851300001,0.53482197563,0.071,59821.0,29630.0,113967.0,28188.0,0.129
FLORIDA,ALACHUA,16064,0.06260790939313511,712,15352,0.0443227091633466,0.002774952159357084,0.46,256581,293.21754757822,0.11865669582,0.8421794269599999,0.761809646,0.07,51026.0,25758.0,104156.0,17196.0,0.242
FLORIDA,BAKER,1847,0.06762595196250733,130,1717,0.0703844071467244,0.004759812536613943,0.4,27312,46.6688435648571,0.11966438953000001,0.81458966565,0.4096536375,0.068,52804.0,21222.0,108617.0,24318.0,0.185
FLORIDA,BAY,8481,0.04754963248692259,683,7798,0.0805329560193373,0.003829312461804991,0.39,178361,235.162174596795,0.14834860487,0.79036827195,0.61194865521,0.075,51777.0,25695.0,99959.0,22754.0,0.156
FLORIDA,BRADFORD,2457,0.09127382146439318,120,2337,0.0488400488400488,0.004457817898138861,0.33,26919,91.5725818308203,0.13269099859,0.80530973451,0.37726975833,0.106,45075.0,19852.0,84756.0,15811.0,0.193
FLORIDA,BREVARD,13310,0.023738904157964483,1794,11516,0.134785875281743,0.0031996689751606524,0.4,560683,552.183988550966,0.13012913988,0.86123110151,0.6663873340300001,0.09300000000000001,57612.0,28189.0,105740.0,24194.0,0.14
FLORIDA,BROWARD,156322,0.08387363315412763,7968,148354,0.0509717122350021,0.004275182693236326,0.35,1863780,1544.19929092933,0.16892308114,0.81322204692,0.67279508479,0.087,57200.0,28987.0,116026.0,24339.0,0.14400000000000002
FLORIDA,CHARLOTTE,7002,0.04127515591657726,550,6452,0.0785489860039988,0.003242121644404098,0.49,169642,249.061779330477,0.17104715384,0.89550949914,0.54868700668,0.10099999999999999,52724.0,27860.0,93028.0,22746.0,0.124
FLORIDA,CITRUS,6282,0.044726705730742666,459,5823,0.0730659025787965,0.0032679971235929457,0.43,140453,241.372101237213,0.15446198085,0.7964444444400001,0.46539222149,0.11599999999999999,41556.0,24188.0,77564.0,18671.0,0.177
FLORIDA,CLAY,9456,0.047198346859932315,690,8766,0.0729695431472081,0.003444041807672726,0.38,200346,331.255732919438,0.11350148781,0.8841826604899999,0.66045513259,0.08900000000000001,62835.0,27159.0,114139.0,29466.0,0.102
FLORIDA,COLLIER,17338,0.049788074753902525,1116,16222,0.0643672857307647,0.003204723233669121,0.5,348236,174.225192251746,0.22822206461,0.8855706682400001,0.50164960663,0.064,70649.0,39616.0,137857.0,30264.0,0.132
FLORIDA,COLUMBIA,6090,0.08929880641661046,344,5746,0.0564860426929392,0.005044136191677175,0.38,68198,85.5101116504557,0.12380897934,0.70588235294,0.5056253348399999,0.11699999999999999,46195.0,21875.0,89537.0,19754.0,0.19399999999999998
FLORIDA,DESOTO,3193,0.09088062845107303,215,2978,0.0673347948637644,0.006119428473843001,0.39,35134,55.1502368079269,0.23070258349,0.64838709677,0.2114237891,0.083,37233.0,16710.0,69296.0,17439.0,0.299
FLORIDA,DUVAL,24511,0.027207539211224457,1772,22739,0.072294072049284,0.00196694380001998,0.43,900890,1181.28702088937,0.13234188986,0.7979020979000001,0.65807730056,0.086,55733.0,27235.0,104225.0,23418.0,0.166
FLORIDA,ESCAMBIA,14436,0.04663182308591807,1636,12800,0.113327791632031,0.005284681530102657,0.37,309574,471.273634417319,0.11383121915,0.7988526353500001,0.67689727889,0.083,50644.0,24532.0,94071.0,24329.0,0.147
FLORIDA,FLAGLER,4405,0.042801480804920466,344,4061,0.0780930760499432,0.0033424992955488403,0.46,102917,211.99395537852,0.14721592538,0.81094527363,0.61046395858,0.076,58975.0,25314.0,97457.0,25536.0,0.132
FLORIDA,GADSDEN,3574,0.07743808636491668,346,3228,0.0968102965864577,0.0074968041080753145,0.33,46153,89.3930419609334,0.16312016223,0.52564102564,0.41227842629,0.096,42259.0,18187.0,78158.0,17994.0,0.256
FLORIDA,HARDEE,2515,0.09211779356823675,167,2348,0.0664015904572564,0.006116768002344151,0.36,27302,42.8072271543766,0.20037532253999998,0.72753623188,0.23789504204,0.113,39169.0,17179.0,77817.0,16960.0,0.264
FLORIDA,HENDRY,3086,0.08041484260996457,266,2820,0.086195722618276,0.006931415468000834,0.3,38376,33.1885354750702,0.26854294928,0.85860655738,0.31227011223,0.10099999999999999,44391.0,18027.0,83338.0,18093.0,0.263
FLORIDA,HERNANDO,11778,0.06661877746794347,610,11168,0.0517914756325352,0.003450284789900281,0.4,176797,373.91618501839,0.15797323021,0.86537295331,0.55097455333,0.11199999999999999,45884.0,22435.0,86073.0,21569.0,0.156
FLORIDA,HIGHLANDS,5016,0.050737391515445776,455,4561,0.0907097288676236,0.004602375027816553,0.38,98862,97.249043778993,0.18486193894,0.72877618523,0.41760831147,0.12300000000000001,39994.0,21916.0,71108.0,18822.0,0.19399999999999998
FLORIDA,HILLSBOROUGH,37626,0.028438641058335268,2424,35202,0.0644235369159623,0.0018321178420614651,0.41,1323059,1296.71806841605,0.14289538971000001,0.8327455236,0.6541101696,0.079,58361.0,28727.0,114174.0,23799.0,0.16399999999999998
FLORIDA,INDIAN RIVER,6975,0.047990257461711,590,6385,0.0845878136200716,0.004059390953750464,0.49,145342,289.076079781081,0.16920089648,0.87642276423,0.55594739549,0.10300000000000001,58228.0,32208.0,106262.0,23684.0,0.141
FLORIDA,JACKSON,2818,0.05783953531331459,291,2527,0.1032647267565649,0.005972783809856119,0.37,48721,53.0627901261376,0.15176675645999999,0.72708333333,0.42987758803,0.12300000000000001,39545.0,17222.0,77489.0,16210.0,0.22899999999999998
FLORIDA,LAKE,10525,0.03314062962473157,1237,9288,0.1175296912114014,0.0038950079663461236,0.5,317586,337.543044849626,0.15534541111,0.77956815985,0.59308125279,0.08199999999999999,52447.0,24760.0,96610.0,23804.0,0.135
FLORIDA,LEE,18549,0.0272390854222653,1936,16613,0.1043722033532805,0.0028430033628500523,0.49,680970,868.4921323846,0.18616852934,0.79054579381,0.53970575696,0.085,56343.0,28949.0,106015.0,24851.0,0.155
FLORIDA,LEON,12606,0.04426450552691827,482,12124,0.0382357607488497,0.0016924870429933846,0.41,284788,427.055348102177,0.10804434125000001,0.9003350083799999,0.7861379310300001,0.096,51046.0,27190.0,108682.0,20764.0,0.213
FLORIDA,LEVY,2363,0.0595109174704712,179,2184,0.0757511637748624,0.004508021255697988,0.34,39707,35.5087623266436,0.18018528392,0.79421221865,0.42234757561,0.099,39037.0,20555.0,71801.0,17294.0,0.222
